Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Vagner,br BRA,GK,25.0,33,33,2970,33.0,,,0,0.0,,10,9,14,5,15.2,2,2,0,0,0.0,Matches
Diego,br BRA,GK,32.0,5,5,450,5.0,,,0,0.0,,1,0,4,1,20.0,2,1,0,1,0.0,Matches
Squad Total,,,26.1,38,38,3420,38.0,0.0,0.0,0,0.0,,11,9,18,6,15.8,4,3,0,1,0.0,
Opponent Total,,,26.2,38,38,3420,38.0,,,0,,,18,9,11,10,26.3,7,2,2,3,50.0,
