Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-07-12,18:30,Série A,Matchweek 13,Sun,Home,W,2,1,Chapecoense,40,5141,,4-2-3-1,4-3-1-2,Heber Roberto Lopes,Match Report,
2015-07-19,18:30,Série A,Matchweek 14,Sun,Away,D,1,1,Cruzeiro,34,7236,,4-2-3-1,4-2-3-1,Jailson Macêdo Freitas,Match Report,
2015-07-25,18:30,Série A,Matchweek 15,Sat,Home,L,1,2,Ath Paranaense,44,4919,,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2015-08-02,16:00,Série A,Matchweek 16,Sun,Away,L,0,2,Joinville,50,11245,,3-4-1-2,4-2-3-1,Rodrigo D'Alonso Ferreira,Match Report,
2015-08-08,18:30,Série A,Matchweek 17,Sat,Home,W,1,0,Fluminense,53,11033,,4-3-1-2,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2015-08-13,19:30,Série A,Matchweek 18,Thu,Away,L,0,2,Ponte Preta,39,7667,,4-4-1-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2015-08-16,16:00,Série A,Matchweek 19,Sun,Home,L,1,2,Corinthians,41,11389,,4-2-3-1,4-1-4-1,Anderson Daronco,Match Report,
2015-08-22,18:30,Série A,Matchweek 20,Sat,Away,L,2,5,Santos,40,12036,,4-2-3-1,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2015-08-30,11:00,Série A,Matchweek 21,Sun,Home,W,3,0,Internacional,43,11150,,4-4-2,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-09-02,21:00,Série A,Matchweek 22,Wed,Away,L,0,3,Flamengo,44,22825,,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2015-09-06,16:00,Série A,Matchweek 23,Sun,Home,L,0,2,Coritiba,51,4813,,4-2-3-1,4-2-3-1,Nielson Nogueira Dias,Match Report,
2015-09-09,19:30,Série A,Matchweek 24,Wed,Away,L,0,2,Atlético Mineiro,41,10388,,5-4-1,4-2-3-1,Luis Teixeira Rocha,Match Report,
2015-09-13,18:30,Série A,Matchweek 25,Sun,Home,W,2,1,Goiás,60,4767,,4-2-2-2,4-4-2,Bruno Arleu de Araujo,Match Report,
2015-09-16,21:00,Série A,Matchweek 26,Wed,Away,W,1,0,Figueirense,41,9618,,4-4-1-1,4-4-2,Flavio Rodrigues De Souza,Match Report,
2015-09-20,16:00,Série A,Matchweek 27,Sun,Home,W,2,1,São Paulo,40,9432,,4-3-1-2,4-1-4-1,Jailson Macêdo Freitas,Match Report,
2015-09-26,21:00,Série A,Matchweek 28,Sat,Away,L,1,3,Grêmio,48,13251,,4-5-1,4-2-2-2,Marcelo Aparecido Ribeiro De Souza,Match Report,
2015-10-04,11:00,Série A,Matchweek 29,Sun,Home,D,1,1,Vasco da Gama,48,14582,,4-2-3-1,4-1-2-1-2,Luis Teixeira Rocha,Match Report,
2015-10-14,19:30,Série A,Matchweek 30,Wed,Away,L,0,3,Sport Recife,40,5049,,4-3-1-2,5-4-1,Péricles Bassols Pegado Cortez,Match Report,
2015-10-17,18:30,Série A,Matchweek 31,Sat,Home,L,1,3,Palmeiras,48,9254,,4-3-1-2,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2015-10-25,17:00,Série A,Matchweek 32,Sun,Away,D,0,0,Chapecoense,46,7919,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-10-31,19:30,Série A,Matchweek 33,Sat,Home,D,1,1,Cruzeiro,50,5345,,4-2-3-1,4-3-3,Raphael Claus,Match Report,
2015-11-07,19:30,Série A,Matchweek 34,Sat,Away,L,1,2,Ath Paranaense,45,9491,,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2015-11-18,21:00,Série A,Matchweek 35,Wed,Home,W,2,1,Joinville,44,8453,,4-3-1-2,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-11-22,19:30,Série A,Matchweek 36,Sun,Away,L,1,3,Fluminense,45,9183,,4-4-2,4-2-3-1,Flavio Rodrigues Guerra,Match Report,
2015-11-28,21:00,Série A,Matchweek 37,Sat,Home,W,1,0,Ponte Preta,46,7150,,4-2-3-1,4-2-3-1,Anderson Daronco,Match Report,
2015-12-06,17:00,Série A,Matchweek 38,Sun,Away,D,1,1,Corinthians,32,43389,,4-4-2,4-1-4-1,Leandro Pedro Vuaden,Match Report,
