Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2019-04-27,19:00,Série A,Matchweek 1,Sat,Away,L,1,2,Atlético Mineiro,0.6,2.4,40,10531,Betão,4-1-4-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2019-05-01,19:15,Série A,Matchweek 2,Wed,Home,D,1,1,Grêmio,1.0,0.4,44,12181,Betão,5-3-2,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2019-05-05,19:00,Série A,Matchweek 3,Sun,Away,L,0,1,Bahia,0.3,2.2,49,18673,Betão,5-3-2,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2019-05-12,19:00,Série A,Matchweek 4,Sun,Home,D,0,0,CSA,0.8,0.6,60,4852,Betão,4-3-3,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2019-05-19,19:00,Série A,Matchweek 5,Sun,Away,D,1,1,Vasco da Gama,0.6,1.0,50,13924,Betão,4-1-4-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2019-05-27,20:00,Série A,Matchweek 6,Mon,Home,L,1,2,Ceará,2.9,1.1,51,5543,Marquinhos,4-3-3,4-4-2,Rodrigo Carvalhaes de Miranda,Match Report,
2019-06-02,19:00,Série A,Matchweek 7,Sun,Away,L,0,2,Internacional,0.6,1.5,37,19789,Betão,4-3-3,4-2-3-1,Rodrigo Nunes de Sá,Match Report,
2019-06-08,21:00,Série A,Matchweek 8,Sat,Home,D,0,0,São Paulo,0.5,0.6,38,8084,Betão,4-2-3-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2019-06-13,20:00,Série A,Matchweek 9,Thu,Away,L,0,2,Palmeiras,0.3,1.1,48,31946,Betão,4-1-4-1,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2019-07-13,17:00,Série A,Matchweek 10,Sat,Away,L,0,2,Fortaleza,0.9,1.5,59,24864,Betão,4-2-3-1,4-4-2,Thiago Duarte Peixoto,Match Report,
2019-07-21,19:00,Série A,Matchweek 11,Sun,Home,D,0,0,Goiás,1.1,0.6,61,5497,Betão,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2019-07-28,16:00,Série A,Matchweek 12,Sun,Away,L,1,3,Santos,0.8,2.1,40,12787,Betão,4-1-4-1,4-3-3,Wagner Reway,Match Report,
2019-08-04,16:00,Série A,Matchweek 13,Sun,Home,L,0,2,Botafogo (RJ),1.3,1.9,60,7140,Betão,4-2-3-1,4-1-4-1,Vinicius Furlan,Match Report,
2019-08-11,16:00,Série A,Matchweek 14,Sun,Home,D,2,2,Cruzeiro,2.0,1.6,50,4921,Betão,4-3-3,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2019-08-18,19:00,Série A,Matchweek 15,Sun,Away,L,0,1,Chapecoense,0.2,1.3,57,7027,Betão,4-3-3,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2019-08-25,19:00,Série A,Matchweek 16,Sun,Home,D,1,1,Corinthians,0.5,1.2,48,9753,Betão,4-3-3,4-1-4-1,Ricardo Marques Ribeiro,Match Report,
2019-09-02,20:00,Série A,Matchweek 17,Mon,Away,W,1,0,Fluminense,1.1,2.5,41,16811,Pedro Castro,4-1-4-1,4-1-4-1,Raphael Claus,Match Report,
2019-09-07,17:00,Série A,Matchweek 18,Sat,Home,L,0,3,Flamengo,1.0,0.9,41,47575,Pedro Castro,4-5-1,4-2-3-1,Edina Alves Batista,Match Report,
2019-09-15,11:00,Série A,Matchweek 19,Sun,Away,W,1,0,Ath Paranaense,0.4,2.2,35,13784,Betão,4-1-4-1,4-1-4-1,Felipe Fernandes de Lima,Match Report,
2019-09-23,20:00,Série A,Matchweek 20,Mon,Home,W,1,0,Atlético Mineiro,2.5,0.7,37,7463,Betão,4-1-4-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2019-09-26,20:00,Série A,Matchweek 21,Thu,Away,L,1,6,Grêmio,0.5,1.7,48,14861,Betão,4-1-4-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2019-09-30,20:00,Série A,Matchweek 22,Mon,Home,L,0,2,Bahia,0.6,0.2,56,7052,Betão,4-5-1,4-3-3,Jean Pierre Goncalves Lima,Match Report,
2019-10-06,19:00,Série A,Matchweek 23,Sun,Away,L,1,3,CSA,1.8,2.3,69,8346,Betão,4-1-4-1,4-3-3,Anderson Daronco,Match Report,
2019-10-10,19:15,Série A,Matchweek 24,Thu,Home,D,0,0,Vasco da Gama,0.9,1.5,55,7401,Betão,4-2-3-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
