Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2022-06-19,19:00,Série A,Matchweek 13,Sun,Away,L,0,2,Fluminense,0.5,1.7,50,15530.0,Vladimir,4-1-4-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2022-06-26,16:00,Série A,Matchweek 14,Sun,Home,D,2,2,Palmeiras,1.1,2.5,49,15233.0,Bruno Cortez,4-1-4-1,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,
2022-07-03,11:00,Série A,Matchweek 15,Sun,Home,L,1,2,Cuiabá,1.1,1.4,59,13103.0,Muriqui,4-3-3,4-1-4-1,Jean Pierre Goncalves Lima,Match Report,
2022-07-09,16:30,Série A,Matchweek 16,Sat,Away,L,0,4,RB Bragantino,0.4,4.1,54,3162.0,Vladimir,4-3-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2022-07-16,19:00,Série A,Matchweek 17,Sat,Home,W,1,0,Santos,1.9,0.5,41,8674.0,Bruno Cortez,4-1-4-1,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2022-07-19,21:30,Série A,Matchweek 18,Tue,Away,L,0,1,Ceará,1.0,1.4,54,37567.0,Bressan,4-1-4-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2022-07-24,11:00,Série A,Matchweek 19,Sun,Home,L,1,2,Flamengo,0.8,3.8,43,17557.0,Vladimir,4-3-3,4-1-2-1-2,Raphael Claus,Match Report,
2022-07-31,18:00,Série A,Matchweek 20,Sun,Away,L,1,3,América (MG),0.8,2.2,52,2215.0,Bruno Cortez,4-3-3,4-3-3,Vinicius Gonçalves Dias Araujo,Match Report,
2022-08-06,19:00,Série A,Matchweek 21,Sat,Home,D,1,1,Corinthians,1.1,1.7,42,12648.0,Muriqui,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,
2022-08-13,16:30,Série A,Matchweek 22,Sat,Away,D,1,1,Goiás,1.7,1.0,53,10831.0,Vladimir,4-3-3,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2022-08-22,20:00,Série A,Matchweek 23,Mon,Home,L,0,1,Internacional,0.7,1.7,50,13911.0,Bressan,4-3-3,4-4-1-1,Edina Alves Batista,Match Report,
2022-08-27,16:30,Série A,Matchweek 24,Sat,Away,L,0,1,Coritiba,0.8,0.8,56,17597.0,Bruno Cortez,4-3-3,4-3-3,Savio Pereira,Match Report,
2022-09-03,16:30,Série A,Matchweek 25,Sat,Away,D,1,1,Juventude,1.1,2.3,60,2708.0,Vladimir,4-2-3-1,3-4-3,Diego Pombo Lopez,Match Report,
2022-09-11,11:00,Série A,Matchweek 26,Sun,Home,D,1,1,Ath Paranaense,1.7,0.8,69,9487.0,Raniele,4-2-3-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,
2022-09-17,16:30,Série A,Matchweek 27,Sat,Home,W,1,0,Atlético Mineiro,1.1,1.4,40,5081.0,Bressan,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2022-09-25,20:00,Série A,Matchweek 28,Sun,Away,L,0,4,São Paulo,0.3,1.3,40,36510.0,Bressan,4-2-3-1,4-4-2,Bruno Arleu de Araujo,Match Report,
2022-10-01,19:00,Série A,Matchweek 29,Sat,Home,L,1,2,Atl Goianiense,0.9,1.5,59,8062.0,Bressan,4-1-2-1-2◆,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2022-10-06,20:00,Série A,Matchweek 30,Thu,Home,L,1,2,Botafogo (RJ),0.9,2.0,56,6097.0,Bressan,4-1-4-1,4-2-3-1,Paulo Cesar Zanovelli da Silva,Match Report,
2022-10-09,16:00,Série A,Matchweek 31,Sun,Away,L,0,2,Fortaleza,0.6,1.7,65,40968.0,Bruno Silva,4-2-3-1,4-4-2,Luiz Flávio de Oliveira,Match Report,
2022-10-16,19:00,Série A,Matchweek 32,Sun,Home,L,0,3,Fluminense,0.9,2.5,42,79.0,Raniele,4-4-2,4-2-2-2,Anderson Daronco,Match Report,
2022-10-22,21:00,Série A,Matchweek 33,Sat,Away,L,0,3,Palmeiras,0.8,3.9,50,,Renato,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2022-10-27,19:00,Série A,Matchweek 34,Thu,Away,L,0,1,Cuiabá,1.3,0.8,52,,Bruno Silva,4-2-3-1,4-1-4-1,Luiz Flávio de Oliveira,Match Report,
2022-11-02,19:00,Série A,Matchweek 35,Wed,Home,L,1,2,RB Bragantino,1.5,1.8,49,,Vladimir,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhães,Match Report,
2022-11-05,16:30,Série A,Matchweek 36,Sat,Away,D,1,1,Santos,1.2,1.3,44,,Vladimir,4-5-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2022-11-09,19:00,Série A,Matchweek 37,Wed,Home,W,2,0,Ceará,1.1,1.8,42,,Vladimir,4-5-1,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2022-11-12,16:00,Série A,Matchweek 38,Sat,Away,W,2,1,Flamengo,1.8,1.8,35,,Felipe Silva Lipe,4-5-1,4-3-3,Edina Alves Batista,Match Report,
