Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Rodrigo Alves Soares,br BRA,DF,29.0,31.0,38,25,25,9,4,29,53,54.7,24,22,5,17,13,51,77,1,Matches
Jadson,br BRA,MF,28.0,29.1,64,46,28,28,8,28,55,50.9,27,23,6,17,24,88,19,1,Matches
Isidro Pitta,py PAR,FW,22.0,26.8,11,6,2,5,4,8,12,66.7,4,10,3,7,4,15,16,0,Matches
Chico,br BRA,"MF,FW",30.0,24.2,54,31,21,23,10,19,39,48.7,20,24,4,20,25,79,21,0,Matches
César Reis,br BRA,GK,26.0,24.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,11,1,Matches
Thalisson Kelven,br BRA,DF,23.0,20.0,17,13,14,2,1,11,16,68.8,5,34,27,7,31,48,109,0,Matches
Capixaba,br BRA,"FW,MF",25.0,18.4,41,27,27,10,4,25,39,64.1,14,18,1,17,19,60,19,0,Matches
Vitor Mendes,br BRA,DF,22.0,18.3,19,9,16,3,0,11,23,47.8,12,13,11,2,28,47,72,0,Matches
Rafael Forster,br BRA,DF,31.0,18.1,25,18,18,4,3,15,27,55.6,12,17,13,4,26,51,82,0,Matches
Yuri Oliveira Lima,br BRA,MF,27.0,16.8,31,15,16,13,2,11,37,29.7,26,17,6,11,20,51,14,0,Matches
Paulo Henrique,br BRA,"DF,MF",25.0,16.7,47,27,30,13,4,20,37,54.1,17,11,0,11,11,58,26,0,Matches
Paulo Miranda,br BRA,DF,33.0,16.4,6,4,6,0,0,2,5,40.0,3,21,18,3,22,28,89,0,Matches
Moraes,br BRA,"DF,MF",24.0,15.2,26,19,17,8,1,13,21,61.9,8,9,4,5,31,57,33,0,Matches
Jean,br BRA,MF,27.0,13.1,48,30,24,20,4,31,61,50.8,30,21,11,10,39,87,35,0,Matches
Pegorari,br BRA,GK,30.0,12.7,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,5,1,Matches
Elton,br BRA,MF,31.0,12.9,29,18,17,10,2,15,25,60.0,10,14,5,9,20,49,19,0,Matches
Óscar Ruiz,py PAR,"MF,FW",30.0,11.0,11,7,4,6,1,4,9,44.4,5,9,0,9,5,16,8,0,Matches
William Matheus,br BRA,DF,31.0,10.1,13,6,6,6,1,7,8,87.5,1,9,5,4,5,18,41,0,Matches
Ricardo Bueno,br BRA,FW,34.0,9.0,10,8,1,7,2,2,12,16.7,10,8,2,6,0,10,15,0,Matches
Felipe Pires,br BRA,"MF,FW",26.0,7.4,3,1,0,1,2,1,3,33.3,2,3,0,3,0,3,2,0,Matches
Marlon,br BRA,"MF,FW",31.0,4.5,5,2,2,2,1,1,11,9.1,10,6,0,6,6,11,7,0,Matches
Bruno Nazário,br BRA,MF,26.0,6.5,11,6,4,4,3,5,13,38.5,8,6,0,6,1,12,1,0,Matches
Vitor Gabriel,br BRA,"FW,MF",22.0,8.6,10,3,4,3,3,4,12,33.3,8,5,1,4,0,10,19,0,Matches
Ygor Nogueira,br BRA,DF,26.0,5.0,10,5,8,2,0,6,8,75.0,2,5,2,3,9,19,29,0,Matches
Rafinha Rech,br BRA,"FW,MF",19.0,4.2,2,2,1,0,1,1,5,20.0,4,8,0,8,4,6,2,0,Matches
Guilherme Parede,br BRA,"FW,MF",26.0,6.6,4,1,1,3,0,1,7,14.3,6,2,1,1,3,7,6,0,Matches
Paulinho Moccelin,br BRA,"MF,FW",27.0,4.3,13,7,7,6,0,10,27,37.0,17,9,0,9,4,17,7,0,Matches
Edinho,br BRA,MF,27.0,4.1,1,0,0,0,1,0,1,0.0,1,1,0,1,2,3,1,0,Matches
Busanello,br BRA,DF,23.0,3.2,6,4,5,1,0,3,4,75.0,1,2,2,0,8,14,3,0,Matches
Gabriel Tota,br BRA,MF,20.0,2.4,4,1,0,3,1,1,4,25.0,3,5,3,2,4,8,1,0,Matches
Renato Chaves,br BRA,DF,31.0,1.8,1,0,1,0,0,1,2,50.0,1,1,1,0,5,6,7,0,Matches
Dudu,br BRA,DF,19.0,1.2,3,0,1,2,0,2,4,50.0,2,1,0,1,3,6,4,0,Matches
Ruan,br BRA,"FW,MF",16.0,2.5,7,5,3,2,2,3,5,60.0,2,3,0,3,0,7,0,0,Matches
Romulo,br BRA,DF,21.0,1.9,3,1,3,0,0,2,4,50.0,2,4,3,1,2,5,5,0,Matches
Darlan Mendes,br BRA,"MF,FW",23.0,1.3,1,1,1,0,0,0,0,,0,0,0,0,1,2,0,1,Matches
Bruninho,br BRA,"MF,FW",21.0,1.3,1,0,0,1,0,1,3,33.3,2,1,0,1,1,2,0,0,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Pará,br BRA,MF,19.0,0.9,2,1,0,2,0,1,1,100.0,0,0,0,0,1,3,2,0,Matches
Anderson Leite,br BRA,MF,28.0,0.8,2,1,1,1,0,1,5,20.0,4,2,2,0,4,6,2,0,Matches
Vitor Leque,br BRA,"MF,DF",21.0,0.6,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Cauã,br BRA,DF,18.0,0.5,3,3,3,0,0,1,1,100.0,0,0,0,0,0,3,1,0,Matches
Kelvi,br BRA,MF,19.0,0.5,2,1,0,2,0,1,1,100.0,0,0,0,0,0,2,1,0,Matches
Lucas Ramires,br BRA,DF,19.0,0.3,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Guilherme Gehring,br BRA,MF,16.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Weliton,cl CHI,MF,16.0,0.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,1,0,Matches
Squad Total,,,27.4,38.0,584,354,317,202,65,297,601,49.4,304,344,136,208,381,965,814,5,
Opponent Total,,,27.3,38.0,573,339,224,243,106,283,562,50.4,279,339,119,220,349,922,721,6,
