Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Vitor Mendes,br BRA,DF,21.0,34.0,17,0.5,12,1,1,2,0,1,2,0.06,2,0,0,0,0,0,Matches
Guilherme Carvalho,br BRA,MF,21.0,29.1,97,3.33,50,28,5,5,8,1,6,0.21,1,4,0,0,1,0,Matches
William Matheus,br BRA,DF,30.0,31.5,33,1.05,24,5,0,2,2,0,2,0.06,1,1,0,0,0,0,Matches
Michel,br BRA,DF,30.0,30.1,58,1.92,48,2,2,1,4,1,5,0.17,3,0,0,0,2,0,Matches
Rafael Forster,br BRA,DF,30.0,29.3,15,0.51,13,0,0,2,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Vinicios Sorriso,br BRA,"FW,MF",19.0,25.4,77,3.03,42,1,10,8,15,1,8,0.32,4,0,1,0,3,0,Matches
Dawhan,br BRA,MF,24.0,20.7,27,1.3,24,0,0,2,1,0,1,0.05,1,0,0,0,0,0,Matches
Jadson,br BRA,MF,27.0,18.9,33,1.75,32,0,0,0,1,0,2,0.11,2,0,0,0,0,0,Matches
Marcelo Carné,br BRA,GK,30.0,21.0,3,0.14,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ricardo Bueno,br BRA,FW,33.0,17.5,46,2.63,30,0,3,5,8,0,3,0.17,2,0,0,1,0,0,Matches
Wescley,br BRA,"FW,MF",29.0,18.2,52,2.85,38,4,5,3,1,1,3,0.16,3,0,0,0,0,0,Matches
Capixaba,br BRA,"FW,MF",24.0,17.0,35,2.06,17,7,6,0,5,0,2,0.12,2,0,0,0,0,0,Matches
Douglas Friedrich,br BRA,GK,32.0,17.0,2,0.12,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Paulinho Bóia,br BRA,"FW,MF",22.0,14.8,42,2.84,25,2,9,2,4,0,3,0.2,0,0,2,0,1,0,Matches
Matheus Jesus,br BRA,MF,23.0,10.2,12,1.18,10,0,0,0,1,1,2,0.2,2,0,0,0,0,0,Matches
Matheus Peixoto,br BRA,FW,25.0,10.5,15,1.43,12,0,0,0,3,0,1,0.1,1,0,0,0,0,0,Matches
Juan Quintero,co COL,DF,25.0,10.1,7,0.69,7,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Chico,br BRA,"MF,FW",29.0,13.4,44,3.29,26,12,0,3,3,0,4,0.3,3,1,0,0,0,0,Matches
Elton,br BRA,MF,30.0,8.3,9,1.09,7,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Paulo Henrique,br BRA,"DF,MF",24.0,8.6,30,3.49,22,0,5,0,2,1,3,0.35,2,0,1,0,0,0,Matches
Wágner,br BRA,"MF,FW",36.0,5.7,13,2.31,11,1,1,0,0,0,1,0.18,1,0,0,0,0,0,Matches
Alyson Neves,br BRA,DF,24.0,4.0,5,1.27,4,1,0,0,0,0,1,0.25,1,0,0,0,0,0,Matches
Vinicius José Ignácio,br BRA,DF,29.0,4.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Roberson,br BRA,FW,31.0,3.5,10,2.89,5,0,1,2,2,0,4,1.16,2,0,0,1,1,0,Matches
Ricardinho,br BRA,MF,31.0,3.4,4,1.17,4,0,0,0,0,0,1,0.29,1,0,0,0,0,0,Matches
João Paulo,br BRA,MF,35.0,1.8,2,1.14,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Cleberson,br BRA,DF,28.0,1.5,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Guilherme Santos,br BRA,DF,32.0,1.3,1,0.8,1,0,0,0,0,0,1,0.8,1,0,0,0,0,0,Matches
Fernando Pacheco Rivas,pe PER,"MF,FW",21.0,2.6,5,1.91,3,0,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Bruninho,br BRA,"MF,FW",20.0,2.3,15,6.4,8,0,5,1,1,0,1,0.43,1,0,0,0,0,0,Matches
Rafael Bilu,br BRA,"DF,FW",21.0,0.6,7,12.6,6,0,0,0,0,1,0,0.0,0,0,0,0,0,0,Matches
Nicolás Castillo,cl CHI,"FW,DF",27.0,0.3,1,2.81,0,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Matheus Cotulio Bossa,br BRA,MF,27.0,0.2,1,4.09,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Edwin Mosquera,co COL,MF,19.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Eltinho,br BRA,DF,33.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.2,38.0,718,18.89,488,65,54,40,62,9,56,1.47,36,6,4,2,8,0,
Opponent Total,,,26.8,38.0,803,21.13,594,63,44,53,44,5,77,2.03,54,5,5,6,7,0,
