Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Gabriel,br BRA,GK,31.0,34,34,3014.0,33.5,0.0,0.0,0.0,0.0,0.0,0.0,5.0,1.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Jadson,br BRA,MF,30.0,33,33,2843.0,31.6,1.0,5.0,6.0,1.0,0.0,0.0,15.0,1.0,1.7,1.7,3.7,5.4,21.0,182.0,82.0,0.03,0.16,0.19,0.03,0.19,0.05,0.12,0.17,0.05,0.17,Matches
Danilo Boza,br BRA,DF,25.0,32,32,2829.0,31.4,3.0,1.0,4.0,3.0,0.0,0.0,2.0,0.0,2.9,2.9,0.3,3.2,20.0,88.0,10.0,0.1,0.03,0.13,0.1,0.13,0.09,0.01,0.1,0.09,0.1,Matches
Lucas Barbosa,br BRA,FW,22.0,33,32,2443.0,27.1,7.0,2.0,9.0,7.0,0.0,0.0,12.0,1.0,6.4,6.4,3.4,9.8,61.0,103.0,165.0,0.26,0.07,0.33,0.26,0.33,0.23,0.12,0.36,0.23,0.36,Matches
João Lucas,br BRA,DF,25.0,30,30,2569.0,28.5,1.0,6.0,7.0,1.0,0.0,0.0,8.0,1.0,1.0,1.0,4.4,5.4,72.0,107.0,140.0,0.04,0.21,0.25,0.04,0.25,0.04,0.15,0.19,0.04,0.19,Matches
Erick,br BRA,FW,27.0,35,26,2112.0,23.5,5.0,3.0,8.0,5.0,0.0,0.0,1.0,0.0,5.0,5.0,2.6,7.6,31.0,35.0,121.0,0.21,0.13,0.34,0.21,0.34,0.21,0.11,0.32,0.21,0.32,Matches
Alan Ruschel,br BRA,DF,34.0,28,25,2243.0,24.9,1.0,1.0,2.0,1.0,0.0,0.0,7.0,2.0,0.7,0.7,1.7,2.4,44.0,119.0,86.0,0.04,0.04,0.08,0.04,0.08,0.03,0.07,0.1,0.03,0.1,Matches
Zé Marcos,br BRA,DF,25.0,25,22,1951.0,21.7,0.0,0.0,0.0,0.0,0.0,0.0,12.0,2.0,0.8,0.8,0.1,0.9,5.0,40.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.01,0.04,0.04,0.04,Matches
Nenê,br BRA,"MF,FW",42.0,28,19,1506.0,16.7,3.0,4.0,7.0,3.0,0.0,0.0,5.0,1.0,1.7,1.7,4.3,5.9,23.0,73.0,92.0,0.18,0.24,0.42,0.18,0.42,0.1,0.26,0.35,0.1,0.35,Matches
Caíque de Jesus Gonçalves,br BRA,MF,28.0,17,17,1422.0,15.8,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.1,0.1,0.3,0.3,13.0,59.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.02,0.0,0.02,Matches
Lucas Freitas,br BRA,DF,23.0,16,15,1256.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.2,0.2,0.1,0.4,8.0,43.0,1.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.03,0.02,0.03,Matches
Gilberto,br BRA,FW,34.0,24,15,1110.0,12.3,3.0,1.0,4.0,3.0,0.0,0.0,4.0,0.0,3.7,3.7,1.5,5.2,16.0,14.0,52.0,0.24,0.08,0.32,0.24,0.32,0.3,0.12,0.42,0.3,0.42,Matches
Ronaldo,br BRA,MF,27.0,13,13,1135.0,12.6,2.0,2.0,4.0,2.0,0.0,0.0,1.0,0.0,1.0,1.0,1.2,2.2,11.0,47.0,7.0,0.16,0.16,0.32,0.16,0.32,0.08,0.1,0.18,0.08,0.18,Matches
Jean Carlos Vicente,br BRA,"MF,FW",31.0,22,13,1031.0,11.5,4.0,2.0,6.0,4.0,0.0,0.0,3.0,0.0,1.7,1.7,2.7,4.4,26.0,52.0,38.0,0.35,0.17,0.52,0.35,0.52,0.15,0.23,0.38,0.15,0.38,Matches
Ewerton,br BRA,"DF,FW",23.0,24,12,1189.0,13.2,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.5,2.4,10.0,35.0,51.0,0.08,0.15,0.23,0.08,0.23,0.07,0.11,0.18,0.07,0.18,Matches
Luis Mandaca,br BRA,MF,22.0,30,10,1101.0,12.2,4.0,2.0,6.0,4.0,0.0,0.0,5.0,0.0,4.9,4.9,1.6,6.5,24.0,41.0,59.0,0.33,0.16,0.49,0.33,0.49,0.4,0.13,0.53,0.4,0.53,Matches
Marcelinho,br BRA,"FW,MF",21.0,25,9,1002.0,11.1,2.0,3.0,5.0,2.0,0.0,0.0,2.0,1.0,2.3,2.3,0.5,2.8,19.0,29.0,66.0,0.18,0.27,0.45,0.18,0.45,0.2,0.04,0.24,0.2,0.24,Matches
Edson Carioca,br BRA,FW,26.0,16,9,740.0,8.2,3.0,2.0,5.0,3.0,0.0,0.0,2.0,0.0,1.8,1.8,0.3,2.1,19.0,23.0,59.0,0.36,0.24,0.61,0.36,0.61,0.24,0.05,0.28,0.24,0.28,Matches
Ronie Carrillo,ec ECU,FW,27.0,14,9,678.0,7.5,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3,1.3,6.0,10.0,29.0,0.13,0.0,0.13,0.13,0.13,0.13,0.03,0.17,0.13,0.17,Matches
Gabriel Taliari,br BRA,FW,26.0,21,8,914.0,10.2,2.0,2.0,4.0,2.0,0.0,1.0,1.0,0.0,3.3,2.5,1.6,4.2,9.0,12.0,48.0,0.2,0.2,0.39,0.2,0.39,0.33,0.16,0.49,0.25,0.41,Matches
Rodrigo Sam,br BRA,DF,28.0,13,8,803.0,8.9,1.0,0.0,1.0,1.0,0.0,0.0,4.0,1.0,0.4,0.4,0.1,0.5,2.0,22.0,1.0,0.11,0.0,0.11,0.11,0.11,0.05,0.01,0.06,0.05,0.06,Matches
Gabriel Inocêncio,br BRA,DF,29.0,17,7,883.0,9.8,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.7,0.8,22.0,25.0,32.0,0.0,0.1,0.1,0.0,0.1,0.01,0.07,0.08,0.01,0.08,Matches
Luis Oyama,br BRA,MF,27.0,17,6,684.0,7.6,2.0,1.0,3.0,2.0,0.0,0.0,2.0,0.0,0.6,0.6,0.7,1.2,8.0,28.0,15.0,0.26,0.13,0.39,0.26,0.39,0.07,0.09,0.16,0.07,0.16,Matches
Mateus Claus,br BRA,GK,29.0,5,4,406.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thiaguinho,br BRA,MF,26.0,7,3,308.0,3.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1,2.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Dudu Vieira,br BRA,MF,29.0,5,3,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Yan Souto,br BRA,"DF,MF",22.0,4,2,237.0,2.6,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.1,0.0,6.0,1.0,0.38,0.0,0.38,0.38,0.38,0.01,0.03,0.05,0.01,0.05,Matches
Abner,br BRA,DF,19.0,3,1,108.0,1.2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Davi Goes,br BRA,MF,18.0,3,1,66.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.0,0.06,0.06,0.06,Matches
Diego Gonçalves,br BRA,"FW,MF",29.0,10,0,192.0,2.1,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.3,0.3,0.0,0.3,2.0,4.0,17.0,0.47,0.0,0.47,0.47,0.47,0.13,0.01,0.14,0.13,0.14,Matches
