Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Dudu,br BRA,DF,19.0,1.2,56,4,26,26,5,0,56,2,1,50.0,0,0.0,36,166,80,2,1,0,3,1,34,1,Matches
Ruan,br BRA,"FW,MF",16.0,2.5,86,2,13,32,43,9,86,15,7,46.7,6,40.0,52,417,220,6,5,4,6,5,49,13,Matches
Romulo,br BRA,DF,21.0,1.9,116,11,63,34,19,2,116,2,0,0.0,2,100.0,52,259,125,2,2,0,0,0,48,2,Matches
Darlan Mendes,br BRA,"MF,FW",23.0,1.3,91,1,25,50,18,1,91,4,4,100.0,0,0.0,55,256,111,1,3,0,5,0,61,0,Matches
Bruninho,br BRA,"MF,FW",21.0,1.3,69,0,4,43,23,3,69,9,3,33.3,6,66.7,48,239,158,5,4,1,5,2,43,4,Matches
Felipe Alves Raymundo,br BRA,GK,33.0,1.0,41,34,41,0,0,0,41,0,0,,0,,21,120,41,0,0,0,0,0,15,0,Matches
Pará,br BRA,MF,19.0,0.9,44,2,14,27,3,0,44,0,0,,0,,31,129,31,0,0,0,1,0,32,0,Matches
Anderson Leite,br BRA,MF,28.0,0.8,42,4,14,24,4,1,42,0,0,,0,,28,128,64,0,0,0,0,0,25,1,Matches
Vitor Leque,br BRA,"MF,DF",21.0,0.6,27,0,2,12,14,2,27,1,1,100.0,0,0.0,20,122,37,0,0,0,2,2,23,8,Matches
Cauã,br BRA,DF,18.0,0.5,23,0,11,10,2,0,23,1,1,100.0,0,0.0,9,45,18,0,1,0,0,0,7,0,Matches
Kelvi,br BRA,MF,19.0,0.5,10,0,2,8,0,0,10,0,0,,0,,5,25,9,0,0,0,0,2,8,0,Matches
Lucas Ramires,br BRA,DF,19.0,0.3,13,3,7,5,1,0,13,0,0,,0,,10,39,19,0,0,0,0,0,12,0,Matches
Guilherme Gehring,br BRA,MF,16.0,0.1,2,0,0,2,0,0,2,0,0,,0,,2,3,0,0,0,0,0,0,2,0,Matches
Weliton,cl CHI,MF,16.0,0.0,3,1,1,0,2,2,3,0,0,,0,,1,4,0,0,0,0,0,0,2,0,Matches
Squad Total,,,27.4,38.0,19911,2416,7497,8450,4172,601,19907,595,279,46.9,283,47.6,11042,59235,28983,509,396,96,532,290,12151,1209,
Opponent Total,,,27.3,38.0,23088,1965,6017,10966,6330,839,23079,638,304,47.6,297,46.6,13373,71444,38114,663,530,125,557,287,15277,1812,
