Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Paulinho Bóia,br BRA,"FW,MF",22.0,14.8,3,32,13,40.6,2.17,0.88,0.06,0.15,23.9,1,1,1,2.4,1.6,0.05,0.6,0.4,Matches
Matheus Jesus,br BRA,MF,23.0,10.2,0,11,2,18.2,1.08,0.2,0.0,0.0,30.8,1,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Matheus Peixoto,br BRA,FW,25.0,10.5,7,22,6,27.3,2.09,0.57,0.23,0.83,20.2,0,2,2,3.5,1.9,0.09,3.5,3.1,Matches
Juan Quintero,co COL,DF,25.0,10.1,0,3,2,66.7,0.3,0.2,0.0,0.0,4.4,0,0,0,0.4,0.4,0.12,-0.4,-0.4,Matches
Chico,br BRA,"MF,FW",29.0,13.4,1,19,7,36.8,1.42,0.52,0.0,0.0,24.5,2,1,1,1.9,1.1,0.06,-0.9,-1.1,Matches
Elton,br BRA,MF,30.0,8.3,0,5,2,40.0,0.6,0.24,0.0,0.0,24.3,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Paulo Henrique,br BRA,"DF,MF",24.0,8.6,0,8,2,25.0,0.93,0.23,0.0,0.0,21.8,0,0,0,0.3,0.3,0.04,-0.3,-0.3,Matches
Wágner,br BRA,"MF,FW",36.0,5.7,2,7,2,28.6,1.24,0.35,0.29,1.0,18.0,0,0,0,0.7,0.7,0.11,1.3,1.3,Matches
Alyson Neves,br BRA,DF,24.0,4.0,0,3,1,33.3,0.76,0.25,0.0,0.0,7.7,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Vinicius José Ignácio,br BRA,DF,29.0,4.1,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Roberson,br BRA,FW,31.0,3.5,1,5,4,80.0,1.44,1.15,0.2,0.25,10.9,0,0,0,1.5,1.5,0.29,-0.5,-0.5,Matches
Ricardinho,br BRA,MF,31.0,3.4,0,2,0,0.0,0.59,0.0,0.0,,12.7,0,0,0,0.3,0.3,0.16,-0.3,-0.3,Matches
João Paulo,br BRA,MF,35.0,1.8,0,1,0,0.0,0.57,0.0,0.0,,30.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Cleberson,br BRA,DF,28.0,1.5,0,1,0,0.0,0.65,0.0,0.0,,7.6,0,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Guilherme Santos,br BRA,DF,32.0,1.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Fernando Pacheco Rivas,pe PER,"MF,FW",21.0,2.6,0,5,0,0.0,1.91,0.0,0.0,,16.8,0,0,0,0.3,0.3,0.06,-0.3,-0.3,Matches
Bruninho,br BRA,"MF,FW",20.0,2.3,0,9,3,33.3,3.84,1.28,0.0,0.0,26.0,0,0,0,0.4,0.4,0.04,-0.4,-0.4,Matches
Rafael Bilu,br BRA,"DF,FW",21.0,0.6,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Nicolás Castillo,cl CHI,"FW,DF",27.0,0.3,0,1,0,0.0,2.9,0.0,0.0,,23.0,1,0,0,0.1,0.1,0.1,-0.1,-0.1,Matches
Matheus Cotulio Bossa,br BRA,MF,27.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Edwin Mosquera,co COL,MF,19.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Eltinho,br BRA,DF,33.0,0.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.2,38.0,34,410,124,30.2,10.79,3.26,0.07,0.23,20.5,26,5,6,37.5,33.1,0.08,-3.5,-4.1,
Opponent Total,,,26.8,38.0,42,458,127,27.7,12.05,3.34,0.08,0.3,19.8,27,4,5,42.4,38.4,0.09,-0.4,-0.4,
