Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Vitor Mendes,br BRA,DF,21.0,34.0,1916,280,1037,839,47,24,1916,4,3,75.0,1,25.0,1039,4569,2616,16,3,0,22,3,1207,3,Matches
Guilherme Carvalho,br BRA,MF,21.0,29.1,1504,46,259,776,481,49,1504,43,19,44.2,24,55.8,771,3895,1691,34,24,13,49,25,957,90,Matches
William Matheus,br BRA,DF,30.0,31.5,1817,113,619,922,291,29,1817,24,12,50.0,12,50.0,865,4088,2161,29,31,1,15,17,983,39,Matches
Michel,br BRA,DF,30.0,30.1,1629,76,473,757,413,22,1629,17,10,58.8,7,41.2,802,3263,1645,42,36,2,29,12,943,140,Matches
Rafael Forster,br BRA,DF,30.0,29.3,1738,222,991,713,53,13,1738,11,9,81.8,2,18.2,958,4943,2899,12,9,0,15,1,1046,0,Matches
Marcos Vinicios Sorriso,br BRA,"FW,MF",19.0,25.4,949,30,170,366,440,89,949,88,49,55.7,39,44.3,633,4287,2196,66,58,25,79,55,679,179,Matches
Dawhan,br BRA,MF,24.0,20.7,1070,91,309,655,112,12,1070,10,7,70.0,3,30.0,521,2362,1122,12,16,3,13,6,678,10,Matches
Jadson,br BRA,MF,27.0,18.9,1053,21,217,673,169,3,1053,31,23,74.2,8,25.8,625,2455,1084,10,8,0,28,17,720,30,Matches
Marcelo Carné,br BRA,GK,30.0,21.0,654,590,653,1,0,0,654,1,1,100.0,0,0.0,322,1771,1153,0,0,0,1,0,245,0,Matches
Ricardo Bueno,br BRA,FW,33.0,17.5,632,19,58,321,264,53,630,31,20,64.5,11,35.5,406,1939,644,18,25,4,46,26,523,100,Matches
Wescley,br BRA,"FW,MF",29.0,18.2,786,4,83,412,306,24,786,54,36,66.7,18,33.3,506,2483,1104,25,22,5,53,28,592,96,Matches
Capixaba,br BRA,"FW,MF",24.0,17.0,654,10,118,248,306,22,654,61,36,59.0,25,41.0,412,3290,1730,57,45,11,54,31,435,99,Matches
Douglas Friedrich,br BRA,GK,32.0,17.0,480,422,478,2,0,0,480,0,0,,0,,200,942,580,0,0,0,0,0,168,0,Matches
Paulinho Bóia,br BRA,"FW,MF",22.0,14.8,595,7,78,281,250,28,594,76,52,68.4,24,31.6,424,3393,1586,46,46,13,38,18,442,92,Matches
Matheus Jesus,br BRA,MF,23.0,10.2,496,21,119,325,62,2,496,30,20,66.7,10,33.3,292,1327,510,7,9,1,17,14,307,8,Matches
Matheus Peixoto,br BRA,FW,25.0,10.5,309,16,32,172,108,33,307,8,5,62.5,3,37.5,156,518,197,2,4,2,31,13,213,31,Matches
Juan Quintero,co COL,DF,25.0,10.1,558,60,302,249,10,6,558,1,0,0.0,1,100.0,303,1354,879,1,2,0,0,1,363,0,Matches
Chico,br BRA,"MF,FW",29.0,13.4,680,9,72,349,265,18,679,23,11,47.8,12,52.2,428,2380,883,24,18,2,33,14,456,72,Matches
Elton,br BRA,MF,30.0,8.3,476,17,141,296,40,6,476,6,4,66.7,2,33.3,309,1239,505,7,5,0,3,5,319,3,Matches
Paulo Henrique,br BRA,"DF,MF",24.0,8.6,517,22,126,223,181,16,517,35,25,71.4,10,28.6,273,2032,1208,36,18,9,21,6,266,62,Matches
Wágner,br BRA,"MF,FW",36.0,5.7,311,1,24,176,113,7,311,11,6,54.5,5,45.5,183,778,351,11,7,1,4,4,246,29,Matches
Alyson Neves,br BRA,DF,24.0,4.0,204,20,65,91,50,6,204,6,2,33.3,4,66.7,85,488,247,7,4,1,9,4,97,17,Matches
Vinicius José Ignácio,br BRA,DF,29.0,4.1,218,30,139,81,1,0,218,2,2,100.0,0,0.0,129,658,257,0,0,0,1,0,136,0,Matches
Roberson,br BRA,FW,31.0,3.5,128,3,8,72,50,10,128,4,3,75.0,1,25.0,59,226,90,3,4,2,9,4,87,16,Matches
Ricardinho,br BRA,MF,31.0,3.4,146,5,51,86,12,3,146,0,0,,0,,84,377,153,2,3,0,0,0,80,0,Matches
João Paulo,br BRA,MF,35.0,1.8,170,14,95,74,2,0,170,0,0,,0,,104,368,175,0,0,0,2,1,131,0,Matches
Cleberson,br BRA,DF,28.0,1.5,54,7,29,23,2,1,54,0,0,,0,,26,131,58,0,0,0,0,0,26,0,Matches
Guilherme Santos,br BRA,DF,32.0,1.3,65,0,18,38,10,0,65,1,0,0.0,1,100.0,27,212,105,4,1,0,1,0,37,4,Matches
Fernando Pacheco Rivas,pe PER,"MF,FW",21.0,2.6,99,1,11,28,60,9,99,12,4,33.3,8,66.7,65,511,237,10,6,1,13,8,79,25,Matches
Bruninho,br BRA,"MF,FW",20.0,2.3,142,3,13,75,57,4,142,23,11,47.8,12,52.2,98,574,287,10,3,2,14,6,106,16,Matches
Rafael Bilu,br BRA,"DF,FW",21.0,0.6,49,0,3,16,31,3,49,1,1,100.0,0,0.0,29,191,67,3,3,0,7,1,35,7,Matches
Nicolás Castillo,cl CHI,"FW,DF",27.0,0.3,3,0,1,1,1,0,3,0,0,,0,,1,11,0,0,0,0,0,1,1,0,Matches
Matheus Cotulio Bossa,br BRA,MF,27.0,0.2,15,0,1,12,3,0,15,0,0,,0,,10,109,42,0,0,0,0,0,12,0,Matches
Edwin Mosquera,co COL,MF,19.0,0.0,1,0,0,0,1,0,1,1,0,0.0,1,100.0,1,5,0,0,0,0,0,1,2,1,Matches
Eltinho,br BRA,DF,33.0,0.0,1,0,0,1,0,0,1,0,0,,0,,0,0,0,0,0,0,0,0,1,0,Matches
