Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Rodrigo Alves Soares,br BRA,DF,29.0,35,32,2789.0,31.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.5,0.5,2.8,3.3,44.0,154.0,99.0,0.03,0.03,0.06,0.03,0.06,0.02,0.09,0.11,0.02,0.11,Matches
Jadson,br BRA,MF,28.0,33,32,2618.0,29.1,2.0,0.0,2.0,2.0,0.0,0.0,9.0,1.0,1.4,1.4,1.4,2.9,22.0,177.0,87.0,0.07,0.0,0.07,0.07,0.07,0.05,0.05,0.1,0.05,0.1,Matches
Isidro Pitta,py PAR,FW,22.0,32,27,2413.0,26.8,5.0,2.0,7.0,5.0,0.0,1.0,2.0,0.0,6.5,5.7,1.1,6.8,45.0,42.0,163.0,0.19,0.07,0.26,0.19,0.26,0.24,0.04,0.28,0.21,0.25,Matches
Chico,br BRA,"MF,FW",30.0,33,26,2177.0,24.2,1.0,2.0,3.0,0.0,1.0,1.0,3.0,1.0,2.2,1.4,3.6,5.0,46.0,126.0,85.0,0.04,0.08,0.12,0.0,0.08,0.09,0.15,0.24,0.06,0.21,Matches
César Reis,br BRA,GK,26.0,25,24,2188.0,24.3,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thalisson Kelven,br BRA,DF,23.0,25,20,1800.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,1.2,1.2,0.1,1.3,2.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.01,0.06,0.06,0.06,Matches
Capixaba,br BRA,"FW,MF",25.0,27,20,1652.0,18.4,1.0,1.0,2.0,1.0,0.0,0.0,6.0,0.0,1.2,1.2,1.7,2.9,47.0,41.0,108.0,0.05,0.05,0.11,0.05,0.11,0.06,0.09,0.16,0.06,0.16,Matches
Vitor Mendes,br BRA,DF,22.0,19,19,1647.0,18.3,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,1.1,1.0,0.1,1.1,8.0,27.0,1.0,0.05,0.0,0.05,0.05,0.05,0.06,0.01,0.06,0.05,0.06,Matches
Rafael Forster,br BRA,DF,31.0,19,19,1631.0,18.1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.6,0.6,0.1,0.8,11.0,53.0,4.0,0.0,0.0,0.0,0.0,0.0,0.03,0.01,0.04,0.03,0.04,Matches
Yuri Oliveira Lima,br BRA,MF,27.0,22,19,1515.0,16.8,0.0,0.0,0.0,0.0,0.0,0.0,6.0,1.0,0.6,0.6,0.5,1.1,12.0,84.0,12.0,0.0,0.0,0.0,0.0,0.0,0.04,0.03,0.07,0.04,0.07,Matches
Paulo Henrique,br BRA,"DF,MF",25.0,26,17,1502.0,16.7,2.0,1.0,3.0,2.0,0.0,0.0,3.0,0.0,1.2,1.2,1.5,2.7,55.0,37.0,114.0,0.12,0.06,0.18,0.12,0.18,0.07,0.09,0.16,0.07,0.16,Matches
