Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Gabriel,br BRA,GK,31.0,33.5,5,1,0,2,5,0,0,0,0,0,1,0,39,11,1,91.7,Matches
Jadson,br BRA,MF,30.0,31.6,15,1,1,43,64,1,33,37,51,1,1,0,210,11,25,30.6,Matches
Danilo Boza,br BRA,DF,25.0,31.4,2,0,0,5,19,1,8,33,13,0,0,0,104,76,41,65.0,Matches
Lucas Barbosa,br BRA,FW,22.0,27.1,12,1,0,61,33,6,55,19,40,0,0,0,103,60,64,48.4,Matches
João Lucas,br BRA,DF,25.0,28.5,8,1,1,33,27,1,136,28,38,0,0,1,135,29,28,50.9,Matches
Erick,br BRA,FW,27.0,23.5,1,0,0,14,13,6,24,15,22,0,0,0,69,22,30,42.3,Matches
Alan Ruschel,br BRA,DF,34.0,24.9,7,2,2,29,39,0,95,35,36,0,1,0,98,21,22,48.8,Matches
Zé Marcos,br BRA,DF,25.0,21.7,12,2,2,20,24,0,2,18,16,0,0,0,80,53,27,66.3,Matches
Nenê,br BRA,"MF,FW",42.0,16.7,5,1,1,15,40,3,158,4,9,0,0,0,57,6,16,27.3,Matches
Caíque de Jesus Gonçalves,br BRA,MF,28.0,15.8,5,0,0,20,28,0,2,24,24,0,1,0,95,14,13,51.9,Matches
Lucas Freitas,br BRA,DF,23.0,14.0,3,1,1,11,4,1,3,14,8,0,2,0,44,16,19,45.7,Matches
Gilberto,br BRA,FW,34.0,12.3,4,0,0,22,11,6,14,2,2,0,0,0,14,31,38,44.9,Matches
Ronaldo,br BRA,MF,27.0,12.6,1,0,0,24,10,0,3,13,23,0,0,0,57,27,19,58.7,Matches
Jean Carlos Vicente,br BRA,"MF,FW",31.0,11.5,3,0,0,14,9,1,90,6,4,0,1,0,39,7,9,43.8,Matches
Ewerton,br BRA,"DF,FW",23.0,13.2,1,0,0,6,11,1,36,21,19,0,0,0,57,23,20,53.5,Matches
Luis Mandaca,br BRA,MF,22.0,12.2,5,0,0,21,20,0,9,5,12,0,1,0,40,21,23,47.7,Matches
Marcelinho,br BRA,"FW,MF",21.0,11.1,2,1,0,9,33,5,31,10,7,0,0,0,49,10,14,41.7,Matches
Edson Carioca,br BRA,FW,26.0,8.2,2,0,0,16,16,3,13,6,14,0,0,0,38,4,22,15.4,Matches
Ronie Carrillo,ec ECU,FW,27.0,7.5,0,0,0,12,9,5,7,2,3,0,0,0,17,20,43,31.7,Matches
Gabriel Taliari,br BRA,FW,26.0,10.2,1,0,0,17,30,5,5,1,9,0,0,0,25,12,20,37.5,Matches
Rodrigo Sam,br BRA,DF,28.0,8.9,4,1,0,13,8,1,0,20,10,0,0,0,25,29,9,76.3,Matches
Gabriel Inocêncio,br BRA,DF,29.0,9.8,2,0,0,22,17,2,19,9,19,0,2,0,61,15,13,53.6,Matches
Luis Oyama,br BRA,MF,27.0,7.6,2,0,0,8,8,0,4,15,10,0,0,0,51,3,13,18.8,Matches
Mateus Claus,br BRA,GK,29.0,4.5,3,0,0,0,1,0,0,0,0,0,0,0,8,1,0,100.0,Matches
Thiaguinho,br BRA,MF,26.0,3.4,1,0,0,8,6,0,3,2,4,0,1,0,16,5,1,83.3,Matches
Dudu Vieira,br BRA,MF,29.0,3.0,1,0,0,4,3,0,0,4,3,0,0,0,19,5,3,62.5,Matches
Yan Souto,br BRA,"DF,MF",22.0,2.6,0,0,0,1,0,0,1,1,4,0,0,0,6,5,6,45.5,Matches
Abner,br BRA,DF,19.0,1.2,1,0,0,1,1,0,0,3,0,0,0,0,3,3,3,50.0,Matches
Davi Goes,br BRA,MF,18.0,0.7,2,0,0,2,1,0,0,0,3,0,0,0,4,0,4,0.0,Matches
Diego Gonçalves,br BRA,"FW,MF",29.0,2.1,0,0,0,1,6,2,5,1,3,0,0,0,13,7,7,50.0,Matches
Rildo,br BRA,"FW,MF",24.0,1.3,0,0,0,4,4,0,1,1,1,0,0,0,6,2,2,50.0,Matches
Ruan,br BRA,"FW,MF",18.0,1.1,0,0,0,5,3,1,1,0,0,0,0,0,4,1,3,25.0,Matches
David,br BRA,"MF,FW",24.0,0.7,0,0,0,0,1,0,2,0,0,0,0,0,4,1,0,100.0,Matches
Werik Popó,br BRA,FW,22.0,0.5,2,1,1,4,0,0,0,0,0,0,0,0,2,2,1,66.7,Matches
Kleiton,br BRA,FW,24.0,0.3,0,0,0,0,1,0,0,0,0,0,0,0,0,2,4,33.3,Matches
Peixoto,br BRA,MF,26.0,0.2,1,0,0,1,0,0,1,0,2,0,0,0,2,0,0,,Matches
Squad Total,,,28.1,38.0,113,13,9,468,505,51,761,349,409,1,11,1,1594,555,563,49.6,
Opponent Total,,,27.7,38.0,101,5,2,535,444,58,716,285,345,8,1,0,1580,563,555,50.4,
