Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Vitor Mendes,br BRA,DF,21.0,34.0,1344,1574,85.4,27893,8533,371,418,88.8,768,822,93.4,197,301,65.4,0,0.3,0.5,-0.3,4,58,0,0,65,Matches
Guilherme Carvalho,br BRA,MF,21.0,29.1,898,1196,75.1,15689,3961,409,466,87.8,336,432,77.8,110,208,52.9,4,3.2,4.1,0.8,42,80,12,4,94,Matches
William Matheus,br BRA,DF,30.0,31.5,1229,1546,79.5,20161,9628,593,660,89.8,545,656,83.1,71,169,42.0,1,0.6,0.7,0.4,10,118,10,9,137,Matches
Michel,br BRA,DF,30.0,30.1,1077,1421,75.8,16164,7523,603,677,89.1,391,531,73.6,51,127,40.2,3,3.2,3.3,-0.2,27,74,29,24,104,Matches
Rafael Forster,br BRA,DF,30.0,29.3,1170,1460,80.1,25644,10892,331,379,87.3,592,658,90.0,233,380,61.3,0,0.2,0.3,-0.2,5,73,0,0,70,Matches
Marcos Vinicios Sorriso,br BRA,"FW,MF",19.0,25.4,404,562,71.9,5280,1450,250,301,83.1,108,153,70.6,13,37,35.1,2,2.4,1.1,-0.4,28,19,17,11,41,Matches
Dawhan,br BRA,MF,24.0,20.7,804,915,87.9,13877,3535,341,382,89.3,355,389,91.3,70,93,75.3,1,1.4,0.7,-0.4,12,52,4,0,68,Matches
Jadson,br BRA,MF,27.0,18.9,766,878,87.2,13147,3625,373,399,93.5,277,313,88.5,85,115,73.9,0,0.7,0.8,-0.7,12,82,15,4,100,Matches
Marcelo Carné,br BRA,GK,30.0,21.0,416,615,67.6,11945,8384,76,76,100.0,180,184,97.8,150,343,43.7,0,0.0,0.0,0.0,0,7,0,0,0,Matches
Ricardo Bueno,br BRA,FW,33.0,17.5,342,457,74.8,4582,910,199,247,80.6,96,122,78.7,17,24,70.8,0,0.6,0.4,-0.6,12,19,6,0,40,Matches
Wescley,br BRA,"FW,MF",29.0,18.2,493,622,79.3,8159,2140,266,306,86.9,157,181,86.7,50,94,53.2,0,1.5,1.4,-1.5,21,59,13,2,85,Matches
Capixaba,br BRA,"FW,MF",24.0,17.0,272,418,65.1,4309,1247,142,170,83.5,91,128,71.1,25,65,38.5,2,1.8,1.7,0.2,18,20,18,8,36,Matches
Douglas Friedrich,br BRA,GK,32.0,17.0,303,443,68.4,7893,5163,74,74,100.0,121,122,99.2,95,232,40.9,0,0.0,0.0,0.0,1,5,0,0,0,Matches
Paulinho Bóia,br BRA,"FW,MF",22.0,14.8,317,416,76.2,5312,1074,162,194,83.5,100,125,80.0,38,55,69.1,0,1.8,0.8,-1.8,18,31,7,1,53,Matches
Matheus Jesus,br BRA,MF,23.0,10.2,308,378,81.5,5569,1638,137,155,88.4,117,137,85.4,42,61,68.9,0,0.2,0.3,-0.2,6,41,1,0,46,Matches
Matheus Peixoto,br BRA,FW,25.0,10.5,132,194,68.0,1638,348,89,122,73.0,34,44,77.3,3,5,60.0,0,0.3,0.2,-0.3,5,14,2,0,19,Matches
Juan Quintero,co COL,DF,25.0,10.1,397,464,85.6,7554,2789,130,137,94.9,220,248,88.7,41,69,59.4,0,0.0,0.0,0.0,0,26,0,0,21,Matches
Chico,br BRA,"MF,FW",29.0,13.4,414,534,77.5,7245,2366,193,214,90.2,146,188,77.7,57,100,57.0,2,1.9,2.3,0.1,25,43,11,3,65,Matches
Elton,br BRA,MF,30.0,8.3,359,420,85.5,5754,1579,180,201,89.6,137,146,93.8,27,43,62.8,0,0.1,0.2,-0.1,4,31,1,1,18,Matches
Paulo Henrique,br BRA,"DF,MF",24.0,8.6,273,397,68.8,4504,2037,135,158,85.4,112,163,68.7,18,40,45.0,2,1.7,1.5,0.3,19,14,19,10,33,Matches
Wágner,br BRA,"MF,FW",36.0,5.7,211,275,76.7,3182,837,115,134,85.8,73,91,80.2,14,32,43.8,0,0.2,0.4,-0.2,3,23,3,0,28,Matches
Alyson Neves,br BRA,DF,24.0,4.0,92,147,62.6,1547,669,46,62,74.2,36,48,75.0,8,24,33.3,0,0.2,0.2,-0.2,3,5,2,1,6,Matches
Vinicius José Ignácio,br BRA,DF,29.0,4.1,158,180,87.8,3712,1273,33,33,100.0,93,102,91.2,32,45,71.1,0,0.0,0.0,0.0,0,1,0,0,1,Matches
Roberson,br BRA,FW,31.0,3.5,66,87,75.9,876,102,45,55,81.8,17,18,94.4,3,6,50.0,0,0.1,0.1,-0.1,1,4,0,0,9,Matches
Ricardinho,br BRA,MF,31.0,3.4,101,116,87.1,1627,471,48,55,87.3,40,42,95.2,9,12,75.0,0,0.1,0.2,-0.1,2,6,0,0,6,Matches
João Paulo,br BRA,MF,35.0,1.8,143,155,92.3,3346,917,28,30,93.3,83,84,98.8,32,40,80.0,0,0.0,0.0,0.0,0,6,0,0,7,Matches
Cleberson,br BRA,DF,28.0,1.5,30,42,71.4,701,141,2,5,40.0,23,26,88.5,5,9,55.6,0,0.0,0.0,0.0,0,1,0,0,0,Matches
Guilherme Santos,br BRA,DF,32.0,1.3,45,58,77.6,687,292,26,29,89.7,15,22,68.2,2,4,50.0,1,0.4,0.3,0.6,1,4,1,1,4,Matches
Fernando Pacheco Rivas,pe PER,"MF,FW",21.0,2.6,39,60,65.0,642,195,22,31,71.0,9,12,75.0,6,8,75.0,0,0.3,0.2,-0.3,3,2,5,3,6,Matches
Bruninho,br BRA,"MF,FW",20.0,2.3,71,86,82.6,856,259,47,56,83.9,21,23,91.3,0,2,0.0,0,0.3,0.1,-0.3,3,4,1,0,8,Matches
Rafael Bilu,br BRA,"DF,FW",21.0,0.6,26,34,76.5,371,98,13,14,92.9,6,11,54.5,3,4,75.0,0,0.2,0.1,-0.2,4,2,2,0,5,Matches
Nicolás Castillo,cl CHI,"FW,DF",27.0,0.3,2,2,100.0,27,8,2,2,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Matheus Cotulio Bossa,br BRA,MF,27.0,0.2,13,15,86.7,291,100,4,5,80.0,6,6,100.0,3,4,75.0,0,0.0,0.0,0.0,0,4,0,0,5,Matches
Edwin Mosquera,co COL,MF,19.0,0.0,0,0,,0,0,0,0,,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Eltinho,br BRA,DF,33.0,0.0,1,1,100.0,15,16,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0.0,0,0,0,0,1,Matches
Squad Total,,,27.2,38.0,12716,16168,78.6,230199,84200,5486,6248,87.8,5305,6227,85.2,1510,2751,54.9,18,23.4,22.0,-5.4,289,928,179,82,1181,
Opponent Total,,,26.8,38.0,16596,20206,82.1,306269,100547,6897,7723,89.3,7433,8458,87.9,1949,3148,61.9,31,29.4,28.8,1.6,337,1489,285,102,1698,
