Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Gabriel,br BRA,GK,31.0,33.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Jadson,br BRA,MF,30.0,31.6,1,23,7,30.4,0.73,0.22,0.04,0.14,22.0,1,0,0,1.7,1.7,0.07,-0.7,-0.7,Matches
Danilo Boza,br BRA,DF,25.0,31.4,3,29,10,34.5,0.92,0.32,0.1,0.3,13.0,0,0,0,2.9,2.9,0.1,0.1,0.1,Matches
Lucas Barbosa,br BRA,FW,22.0,27.1,7,70,24,34.3,2.58,0.88,0.1,0.29,19.3,0,0,0,6.4,6.4,0.09,0.6,0.6,Matches
João Lucas,br BRA,DF,25.0,28.5,1,25,6,24.0,0.88,0.21,0.04,0.17,23.3,0,0,0,1.0,1.0,0.04,0.0,0.0,Matches
Erick,br BRA,FW,27.0,23.5,5,39,22,56.4,1.66,0.94,0.13,0.23,14.8,0,0,0,5.0,5.0,0.13,0.0,0.0,Matches
Alan Ruschel,br BRA,DF,34.0,24.9,1,10,2,20.0,0.4,0.08,0.1,0.5,24.4,1,0,0,0.7,0.7,0.07,0.3,0.3,Matches
Zé Marcos,br BRA,DF,25.0,21.7,0,13,0,0.0,0.6,0.0,0.0,,11.6,0,0,0,0.8,0.8,0.06,-0.8,-0.8,Matches
Nenê,br BRA,"MF,FW",42.0,16.7,3,23,10,43.5,1.37,0.6,0.13,0.3,23.9,2,0,0,1.7,1.7,0.07,1.3,1.3,Matches
Caíque de Jesus Gonçalves,br BRA,MF,28.0,15.8,0,3,0,0.0,0.19,0.0,0.0,,31.8,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Lucas Freitas,br BRA,DF,23.0,14.0,0,5,0,0.0,0.36,0.0,0.0,,12.5,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Gilberto,br BRA,FW,34.0,12.3,3,35,14,40.0,2.84,1.14,0.09,0.21,16.6,3,0,0,3.7,3.7,0.11,-0.7,-0.7,Matches
Ronaldo,br BRA,MF,27.0,12.6,2,10,3,30.0,0.79,0.24,0.2,0.67,20.5,0,0,0,1.0,1.0,0.1,1.0,1.0,Matches
Jean Carlos Vicente,br BRA,"MF,FW",31.0,11.5,4,28,9,32.1,2.44,0.79,0.14,0.44,27.0,9,0,0,1.7,1.7,0.06,2.3,2.3,Matches
Ewerton,br BRA,"DF,FW",23.0,13.2,1,19,6,31.6,1.44,0.45,0.05,0.17,22.9,1,0,0,1.0,1.0,0.05,0.0,0.0,Matches
Luis Mandaca,br BRA,MF,22.0,12.2,4,35,14,40.0,2.86,1.14,0.11,0.29,17.1,0,0,0,4.9,4.9,0.16,-0.9,-0.9,Matches
Marcelinho,br BRA,"FW,MF",21.0,11.1,2,32,12,37.5,2.87,1.08,0.06,0.17,20.0,0,0,0,2.3,2.3,0.07,-0.3,-0.3,Matches
Edson Carioca,br BRA,FW,26.0,8.2,3,16,6,37.5,1.95,0.73,0.19,0.5,18.2,0,0,0,1.8,1.8,0.11,1.2,1.2,Matches
Ronie Carrillo,ec ECU,FW,27.0,7.5,1,11,4,36.4,1.46,0.53,0.09,0.25,13.6,0,0,0,1.0,1.0,0.09,0.0,0.0,Matches
Gabriel Taliari,br BRA,FW,26.0,10.2,2,24,6,25.0,2.36,0.59,0.08,0.33,20.9,1,0,1,3.3,2.5,0.11,-1.3,-0.5,Matches
Rodrigo Sam,br BRA,DF,28.0,8.9,1,4,1,25.0,0.45,0.11,0.25,1.0,8.3,0,0,0,0.4,0.4,0.1,0.6,0.6,Matches
Gabriel Inocêncio,br BRA,DF,29.0,9.8,0,3,1,33.3,0.31,0.1,0.0,0.0,27.2,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Luis Oyama,br BRA,MF,27.0,7.6,2,6,4,66.7,0.79,0.53,0.33,0.5,24.7,0,0,0,0.6,0.6,0.09,1.4,1.4,Matches
Mateus Claus,br BRA,GK,29.0,4.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thiaguinho,br BRA,MF,26.0,3.4,0,1,0,0.0,0.29,0.0,0.0,,28.0,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Dudu Vieira,br BRA,MF,29.0,3.0,0,1,1,100.0,0.34,0.34,0.0,0.0,34.4,0,0,0,0.0,0.0,0.01,0.0,0.0,Matches
Yan Souto,br BRA,"DF,MF",22.0,2.6,1,3,2,66.7,1.14,0.76,0.33,0.5,23.6,0,0,0,0.0,0.0,0.01,1.0,1.0,Matches
Abner,br BRA,DF,19.0,1.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Davi Goes,br BRA,MF,18.0,0.7,0,2,0,0.0,2.73,0.0,0.0,,27.5,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Diego Gonçalves,br BRA,"FW,MF",29.0,2.1,1,7,3,42.9,3.28,1.41,0.14,0.33,20.1,0,0,0,0.3,0.3,0.04,0.7,0.7,Matches
Rildo,br BRA,"FW,MF",24.0,1.3,0,5,0,0.0,3.78,0.0,0.0,,19.1,1,0,0,0.3,0.3,0.05,-0.3,-0.3,Matches
Ruan,br BRA,"FW,MF",18.0,1.1,0,3,2,66.7,2.73,1.82,0.0,0.0,16.4,0,0,0,0.2,0.2,0.08,-0.2,-0.2,Matches
David,br BRA,"MF,FW",24.0,0.7,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Werik Popó,br BRA,FW,22.0,0.5,0,1,0,0.0,2.14,0.0,0.0,,15.4,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Kleiton,br BRA,FW,24.0,0.3,0,4,1,25.0,12.41,3.1,0.0,0.0,14.2,0,0,0,0.5,0.5,0.13,-0.5,-0.5,Matches
Peixoto,br BRA,MF,26.0,0.2,0,1,1,100.0,4.5,4.5,0.0,0.0,16.2,0,0,0,0.1,0.1,0.11,-0.1,-0.1,Matches
Squad Total,,,28.1,38.0,48,491,171,34.8,12.92,4.5,0.1,0.28,19.3,19,0,1,42.9,42.1,0.09,5.1,5.9,
Opponent Total,,,27.7,38.0,58,573,178,31.1,15.08,4.68,0.09,0.28,18.4,25,9,11,59.0,50.3,0.09,-1.0,-1.3,
