Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Jonathan,br BRA,DF,31.0,17,705.0,41.0,20.6,7.8,8,67.0,1,9,18.0,7,1.12,9.0,20.0,-11.0,-1.4,-1.14,8.4,13.1,-4.6,-0.59,-0.11,Matches
Felipe Vizeu,br BRA,FW,26.0,17,445.0,26.0,13.0,4.9,5,54.0,0,12,15.0,0,0.82,5.0,7.0,-2.0,-0.4,0.11,4.3,7.9,-3.5,-0.71,-0.24,Matches
Alisson,br BRA,GK,28.0,6,421.0,70.0,12.3,4.7,4,90.0,4,2,31.0,29,0.86,6.0,9.0,-3.0,-0.64,-0.16,3.9,6.5,-2.6,-0.55,-0.05,Matches
Patrick de Paula,br BRA,MF,24.0,5,270.0,54.0,7.9,3.0,3,76.0,0,2,22.0,8,0.8,1.0,7.0,-6.0,-2.0,-1.63,1.6,4.8,-3.3,-1.09,-0.63,Matches
Pedro Rocha Neves,br BRA,"FW,MF",29.0,7,174.0,25.0,5.1,1.9,1,60.0,0,6,19.0,4,0.14,2.0,7.0,-5.0,-2.59,-2.2,2.2,6.6,-4.3,-2.25,-1.83,Matches
Jhonata Robert,br BRA,MF,24.0,6,159.0,27.0,4.6,1.8,1,76.0,0,5,17.0,8,0.67,2.0,5.0,-3.0,-1.7,-1.26,1.9,5.3,-3.4,-1.94,-1.5,Matches
Renato Kayser,br BRA,FW,27.0,1,85.0,85.0,2.5,0.9,1,85.0,0,0,,0,1.0,1.0,1.0,0.0,0.0,0.51,0.7,0.6,0.1,0.09,0.61,Matches
Eliédson,br BRA,MF,20.0,5,39.0,8.0,1.1,0.4,0,,0,5,8.0,18,1.0,0.0,1.0,-1.0,-2.31,-1.83,0.1,1.2,-1.2,-2.67,-2.19,Matches
Yerson Candelo,co COL,DF,31.0,2,28.0,14.0,0.8,0.3,0,,0,2,14.0,1,2.0,0.0,0.0,0.0,0.0,0.5,0.4,0.4,0.0,-0.04,0.47,Matches
João Carlos,br BRA,"MF,FW",22.0,5,27.0,5.0,0.8,0.3,0,,0,5,5.0,14,0.4,1.0,0.0,1.0,3.33,3.86,0.4,0.2,0.2,0.7,1.22,Matches
Baltasar Barcia,uy URU,"MF,FW",22.0,4,25.0,6.0,0.7,0.3,0,,0,4,6.0,10,1.0,3.0,0.0,3.0,10.8,11.38,0.5,0.7,-0.2,-0.7,-0.19,Matches
Sergio Antonio De Luiz Junior,br BRA,"MF,FW",28.0,3,20.0,7.0,0.6,0.2,0,,0,3,7.0,4,1.33,0.0,0.0,0.0,0.0,0.5,0.3,0.5,-0.2,-1.0,-0.5,Matches
Eduardo Melo,br BRA,FW,22.0,1,18.0,18.0,0.5,0.2,0,,0,1,18.0,8,0.0,0.0,1.0,-1.0,-5.0,-4.52,0.0,0.8,-0.8,-4.01,-3.52,Matches
Werik Popó,br BRA,FW,22.0,1,10.0,10.0,0.3,0.1,0,,0,1,10.0,9,0.0,0.0,0.0,0.0,0.0,0.5,0.3,0.2,0.1,0.78,1.29,Matches
Ruan Costa,br BRA,MF,28.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,
Eliel,br BRA,MF,20.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Adriano Filho,br BRA,MF,19.0,0,,,,,0,,0,0,,5,,,,,,,,,,,,Matches
Erick Garcia,br BRA,DF,18.0,0,,,,,0,,0,0,,16,,,,,,,,,,,,Matches
Léo Gonçalves,br BRA,MF,21.0,0,,,,,0,,0,0,,2,,,,,,,,,,,,Matches
Guilherme,br BRA,DF,21.0,0,,,,,0,,0,0,,8,,,,,,,,,,,,Matches
Hiago,br BRA,DF,18.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Jaja Jackson Henrique,br BRA,DF,20.0,0,,,,,0,,0,0,,3,,,,,,,,,,,,Matches
Kauã Moroso,br BRA,GK,19.0,0,,,,,0,,0,0,,4,,,,,,,,,,,,Matches
Ruan,br BRA,FW,19.0,0,,,,,0,,0,0,,1,,,,,,,,,,,,Matches
Matheus Teixeira,br BRA,GK,24.0,0,,,,,0,,0,0,,20,,,,,,,,,,,,Matches
Squad Total,,,30.0,38,3420.0,90.0,100.0,38.0,418,81.0,228,189,19.0,264,1.0,42.0,61.0,-19.0,-0.5,,37.4,56.6,-19.2,-0.5,,
Opponent Total,,,27.7,38,3420.0,90.0,100.0,38.0,418,81.0,232,184,20.0,261,1.71,61.0,42.0,19.0,0.5,,56.6,37.4,19.2,0.5,,
