Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Everaldo Stum,br BRA,FW,32.0,37,27,2056.0,22.8,8.0,3.0,11.0,7.0,1.0,1.0,6.0,0.0,7.2,6.4,1.9,8.3,40.0,37.0,166.0,0.35,0.13,0.48,0.31,0.44,0.32,0.08,0.4,0.28,0.36,Matches
Santiago Arias,co COL,DF,32.0,23,21,1884.0,20.9,0.0,1.0,1.0,0.0,0.0,0.0,2.0,1.0,0.6,0.6,3.1,3.6,57.0,115.0,185.0,0.0,0.05,0.05,0.0,0.05,0.03,0.15,0.17,0.03,0.17,Matches
Gilberto,br BRA,DF,30.0,19,16,1367.0,15.2,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,1.4,1.4,1.4,2.8,62.0,78.0,125.0,0.07,0.07,0.13,0.07,0.13,0.09,0.09,0.18,0.09,0.18,Matches
Ademir Santos,br BRA,"FW,MF",28.0,31,10,1131.0,12.6,3.0,4.0,7.0,3.0,0.0,0.0,0.0,0.0,3.6,3.6,2.8,6.4,66.0,29.0,147.0,0.24,0.32,0.56,0.24,0.56,0.29,0.22,0.51,0.29,0.51,Matches
Luciano Rodríguez,uy URU,"FW,MF",20.0,19,8,900.0,10.0,6.0,1.0,7.0,5.0,1.0,1.0,2.0,0.0,5.8,5.0,1.1,6.1,23.0,28.0,70.0,0.6,0.1,0.7,0.5,0.6,0.58,0.11,0.69,0.5,0.61,Matches
Víctor Cuesta,ar ARG,DF,35.0,7,7,506.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.2,1.0,14.0,1.0,0.0,0.0,0.0,0.0,0.0,0.04,0.0,0.04,0.04,0.04,Matches
Biel,br BRA,"FW,MF",22.0,26,4,904.0,10.0,5.0,4.0,9.0,5.0,0.0,0.0,2.0,0.0,4.5,4.5,3.4,7.9,37.0,41.0,100.0,0.5,0.4,0.9,0.5,0.9,0.45,0.34,0.79,0.45,0.79,Matches
Carlos de Pena,uy URU,MF,31.0,30,4,683.0,7.6,0.0,3.0,3.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,2.3,3.4,14.0,68.0,28.0,0.0,0.4,0.4,0.0,0.4,0.13,0.31,0.44,0.13,0.44,Matches
Rezende,br BRA,"MF,DF",29.0,18,4,574.0,6.4,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.4,0.4,0.0,0.4,2.0,22.0,1.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Iago,br BRA,"DF,MF",26.0,13,3,408.0,4.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.8,1.1,1.9,15.0,22.0,23.0,0.0,0.0,0.0,0.0,0.0,0.18,0.23,0.41,0.18,0.41,Matches
Adriel,br BRA,GK,23.0,4,3,334.0,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
David Duarte,br BRA,DF,29.0,3,3,255.0,2.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.2,3.0,11.0,0.0,0.35,0.0,0.35,0.35,0.35,0.06,0.0,0.06,0.06,0.06,Matches
Nicolás Acevedo,uy URU,"MF,DF",24.0,8,1,268.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.2,0.3,5.0,19.0,8.0,0.0,0.0,0.0,0.0,0.0,0.04,0.07,0.11,0.04,0.11,Matches
Oscar Estupiñan,co COL,"FW,MF",27.0,11,1,252.0,2.8,3.0,1.0,4.0,3.0,0.0,0.0,1.0,0.0,3.4,3.4,0.1,3.5,1.0,6.0,17.0,1.07,0.36,1.43,1.07,1.43,1.22,0.05,1.26,1.22,1.26,Matches
Danilo Fernandes,br BRA,GK,35.0,1,1,90.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Cicinho,bg BUL,"DF,FW",35.0,6,1,85.0,0.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,1.0,8.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12,0.12,0.0,0.12,Matches
Rafael Ratão,br BRA,"FW,MF",28.0,19,0,438.0,4.9,1.0,2.0,3.0,1.0,0.0,0.0,0.0,0.0,2.9,2.9,0.7,3.6,15.0,25.0,66.0,0.21,0.41,0.62,0.21,0.62,0.6,0.14,0.74,0.6,0.74,Matches
Yago,br BRA,MF,28.0,8,0,68.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.1,1.0,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0.05,0.04,0.09,0.05,0.09,Matches
Tiago,br BRA,"FW,MF",18.0,4,0,60.0,0.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.3,0.4,0.7,5.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.38,0.63,1.01,0.38,1.01,Matches
Vitor Hugo,br BRA,DF,32.0,1,0,15.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ruan Pablo,br BRA,MF,15.0,1,0,6.0,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos Victor,br BRA,DF,22.0,0,0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,,,,,,,,,,,,,,,,,,Matches
Ryan Carlos,br BRA,DF,21.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Roger,br BRA,MF,16.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Sidney,br BRA,MF,17.0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,Matches
Squad Total,,,27.7,38,418,3420.0,38.0,49.0,40.0,89.0,47.0,2.0,2.0,83.0,1.0,51.3,49.9,40.5,90.3,736.0,1746.0,1738.0,1.29,1.05,2.34,1.24,2.29,1.35,1.07,2.42,1.31,2.38,
Opponent Total,,,27.6,38,418,3420.0,38.0,49.0,34.0,83.0,47.0,2.0,3.0,113.0,6.0,43.2,40.7,31.6,72.3,636.0,1336.0,1326.0,1.29,0.89,2.18,1.24,2.13,1.14,0.83,1.97,1.07,1.9,
