Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Nino Paraíba,br BRA,DF,35.0,31.7,1087,1511,71.9,18800,8585,524,615,85.2,439,570,77.0,107,238,45.0,2,3.1,4.4,-1.1,40,103,50,31,155,Matches
Luiz Otávio,br BRA,DF,28.0,29.7,986,1240,79.5,21059,9307,273,301,90.7,544,628,86.6,164,294,55.8,0,0.2,0.7,-0.2,2,67,2,0,74,Matches
Gilberto,br BRA,FW,31.0,28.3,406,568,71.5,5684,975,245,312,78.5,121,161,75.2,16,36,44.4,2,1.7,1.1,0.3,24,27,8,2,39,Matches
Patrick de Lucca,br BRA,MF,20.0,27.5,1251,1495,83.7,22283,7230,503,582,86.4,614,691,88.9,106,159,66.7,1,2.2,1.7,-1.2,19,143,14,2,141,Matches
Germán Conti,ar ARG,DF,26.0,27.2,1013,1210,83.7,19021,7895,373,418,89.2,529,595,88.9,101,175,57.7,0,0.1,0.5,-0.1,3,80,0,0,99,Matches
Matheus Bahia,br BRA,DF,21.0,25.4,920,1206,76.3,15049,5386,494,576,85.8,332,431,77.0,83,147,56.5,4,2.3,2.0,1.7,24,75,30,13,103,Matches
Danielzinho,br BRA,MF,25.0,23.8,1324,1536,86.2,23053,7101,585,635,92.1,607,676,89.8,106,155,68.4,2,2.2,1.9,-0.2,25,195,25,2,259,Matches
Rodriguinho Marinho,br BRA,"FW,MF",32.0,21.0,484,686,70.6,7638,2369,248,306,81.0,167,220,75.9,42,95,44.2,1,2.1,2.2,-1.1,24,57,11,0,87,Matches
Juninho Capixaba,br BRA,"DF,FW",23.0,21.0,845,1131,74.7,14924,5071,389,443,87.8,334,433,77.1,99,186,53.2,4,4.3,3.9,-0.3,51,64,26,12,100,Matches
Rossi,br BRA,"FW,MF",27.0,18.8,294,599,49.1,5046,2053,140,206,68.0,112,213,52.6,33,101,32.7,5,4.5,4.7,0.5,38,25,32,12,63,Matches
Lucas Mugni,ar ARG,"MF,FW",29.0,17.8,480,669,71.7,7561,2615,252,308,81.8,181,241,75.1,30,70,42.9,1,1.8,1.6,-0.8,20,51,14,4,73,Matches
Danilo Fernandes,br BRA,GK,32.0,16.0,302,413,73.1,7514,5379,70,70,100.0,147,151,97.4,77,184,41.8,0,0.0,0.0,0.0,1,4,0,0,1,Matches
Matheus Teixeira,br BRA,GK,21.0,16.0,357,445,80.2,7704,5098,74,76,97.4,171,173,98.8,77,159,48.4,0,0.0,0.0,0.0,0,0,0,0,0,Matches
Raí Nascimento,br BRA,"FW,MF",22.0,12.2,240,360,66.7,4265,1200,114,142,80.3,85,123,69.1,30,63,47.6,2,2.8,1.4,-0.8,25,19,14,4,37,Matches
Thaciano,br BRA,"MF,FW",25.0,7.8,133,171,77.8,1962,637,69,83,83.1,51,62,82.3,7,14,50.0,1,0.3,0.2,0.7,7,15,3,0,25,Matches
