Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Nino Paraíba,br BRA,DF,35.0,31.7,4,0,0,40,56,2,165,60,30,0,1,0,129,65,63,50.8,Matches
Luiz Otávio,br BRA,DF,28.0,29.7,1,0,0,24,7,3,0,20,18,1,1,0,103,97,40,70.8,Matches
Gilberto,br BRA,FW,31.0,28.3,7,0,0,47,43,10,27,6,6,2,0,0,49,60,81,42.6,Matches
Patrick de Lucca,br BRA,MF,20.0,27.5,7,0,0,50,19,0,15,31,38,0,0,0,154,42,41,50.6,Matches
Germán Conti,ar ARG,DF,26.0,27.2,6,0,0,21,10,0,0,59,14,0,2,0,83,83,35,70.3,Matches
Matheus Bahia,br BRA,DF,21.0,25.4,8,1,1,44,39,1,70,45,34,0,1,0,153,23,22,51.1,Matches
Danielzinho,br BRA,MF,25.0,23.8,6,0,0,30,38,0,18,11,18,0,0,0,137,5,14,26.3,Matches
Rodriguinho Marinho,br BRA,"FW,MF",32.0,21.0,2,0,0,25,36,2,58,10,5,0,0,0,123,18,49,26.9,Matches
Juninho Capixaba,br BRA,"DF,FW",23.0,21.0,6,1,1,49,44,1,118,38,23,0,0,0,126,32,18,64.0,Matches
Rossi,br BRA,"FW,MF",27.0,18.8,7,2,0,26,53,7,161,6,17,0,0,0,73,22,23,48.9,Matches
Lucas Mugni,ar ARG,"MF,FW",29.0,17.8,6,0,0,41,10,4,47,25,35,0,1,0,142,14,17,45.2,Matches
Danilo Fernandes,br BRA,GK,32.0,16.0,1,0,0,0,2,0,0,0,0,0,0,0,15,6,1,85.7,Matches
Matheus Teixeira,br BRA,GK,21.0,16.0,3,0,0,2,5,0,0,0,0,0,2,0,15,4,1,80.0,Matches
Raí Nascimento,br BRA,"FW,MF",22.0,12.2,2,0,0,15,21,2,55,11,10,0,0,0,51,5,23,17.9,Matches
Thaciano,br BRA,"MF,FW",25.0,7.8,2,0,0,9,5,1,3,12,6,0,0,0,30,8,7,53.3,Matches
Juninho,br BRA,DF,25.0,9.0,0,0,0,2,3,1,2,13,3,0,0,0,39,26,15,63.4,Matches
Jonas,br BRA,MF,29.0,6.2,3,0,0,17,4,0,0,15,11,0,0,0,40,12,3,80.0,Matches
Hugo Rodallega,co COL,FW,35.0,10.1,2,0,0,14,11,2,8,1,0,0,0,0,18,33,40,45.2,Matches
Renan Guedes,br BRA,DF,23.0,6.4,1,0,0,12,9,0,17,9,14,0,0,0,17,12,19,38.7,Matches
Mateus Claus,br BRA,GK,26.0,6.0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,100.0,Matches
Thonny Anderson,br BRA,"MF,FW",23.0,5.2,4,0,0,15,6,0,3,2,6,0,0,0,28,11,15,42.3,Matches
Edson,br BRA,MF,22.0,5.2,4,0,0,11,14,0,4,12,6,0,0,0,31,7,11,38.9,Matches
Lucas Araujo,br BRA,MF,21.0,5.1,4,1,1,14,5,0,1,15,4,0,1,0,32,7,9,43.8,Matches
Maycon Douglas,br BRA,"FW,MF",24.0,6.5,1,0,0,18,9,4,19,3,5,0,0,0,36,1,8,11.1,Matches
Óscar Ruiz,py PAR,"FW,MF",29.0,5.5,0,0,0,5,8,2,10,5,0,0,0,0,19,5,9,35.7,Matches
Gustavo Henrique,br BRA,DF,21.0,4.2,0,0,0,1,4,0,0,12,2,0,0,0,20,7,5,58.3,Matches
Ligger,br BRA,DF,32.0,3.0,0,0,0,4,1,0,1,2,0,0,0,0,10,6,6,50.0,Matches
Lucas Fonseca,br BRA,DF,35.0,2.9,0,0,0,1,3,0,0,3,0,0,0,0,15,12,5,70.6,Matches
Eugenio Isnaldo,ar ARG,"MF,FW",27.0,2.8,1,0,0,9,4,0,8,6,6,0,0,0,9,1,7,12.5,Matches
Matheus Galdezani,br BRA,MF,28.0,3.5,2,0,0,11,9,0,25,9,5,0,0,0,30,4,6,40.0,Matches
Ronaldo Cesar,br BRA,"FW,MF",20.0,4.0,1,0,0,14,5,0,2,1,8,0,0,0,28,8,21,27.6,Matches
Raniele,br BRA,MF,24.0,3.2,1,0,0,6,5,0,1,8,12,0,0,0,20,10,4,71.4,Matches
Luizão,br BRA,MF,22.0,1.2,0,0,0,4,5,0,3,1,1,0,0,0,4,1,1,50.0,Matches
Juan Pablo Ramírez,co COL,"MF,FW",23.0,0.7,2,0,0,3,3,0,2,1,0,0,0,0,5,1,0,100.0,Matches
Pablo Roberto,br BRA,"FW,MF",21.0,0.5,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,50.0,Matches
Raí Soares,br BRA,MF,19.0,0.4,0,0,0,0,4,0,1,0,0,0,0,0,3,0,0,,Matches
Douglas Borel,br BRA,"DF,MF",18.0,0.3,0,0,0,1,2,0,2,1,0,0,0,0,2,1,0,100.0,Matches
Alesson,br BRA,MF,21.0,0.2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,3,0.0,Matches
Squad Total,,,27.2,38.0,94,5,3,585,503,42,848,454,338,3,9,0,1791,651,623,51.1,
Opponent Total,,,27.1,38.0,74,8,1,533,559,70,794,391,324,6,5,0,1896,623,651,48.9,
