Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gregore,br BRA,MF,25.0,31.9,1627,1923,84.6,30854,11298,655,737,88.9,744,832,89.4,212,294,72.1,4,2.6,1.5,1.4,23,231,9,1,251,Matches
Ernando,br BRA,DF,31.0,29.6,1033,1196,86.4,18609,6836,413,444,93.0,546,594,91.9,69,136,50.7,1,0.7,0.7,0.3,11,40,3,0,64,Matches
Douglas Friedrich,br BRA,GK,31.0,29.1,528,699,75.5,13573,9132,83,84,98.8,290,293,99.0,142,305,46.6,0,0.0,0.0,0.0,0,6,0,0,1,Matches
Gilberto,br BRA,FW,30.0,25.6,310,440,70.5,4313,696,194,244,79.5,74,105,70.5,21,39,53.8,2,2.2,1.1,-0.2,18,22,8,1,32,Matches
Nino Paraíba,br BRA,DF,34.0,29.1,938,1336,70.2,16123,7062,444,526,84.4,385,517,74.5,89,205,43.4,5,3.0,3.6,2.0,29,62,46,32,97,Matches
Juninho,br BRA,DF,24.0,26.1,857,1039,82.5,18520,7198,211,233,90.6,504,544,92.6,136,234,58.1,0,0.4,0.1,-0.4,4,39,1,0,56,Matches
Juninho Capixaba,br BRA,DF,22.0,22.9,1051,1358,77.4,17694,7189,543,614,88.4,394,507,77.7,97,175,55.4,6,3.8,2.7,2.2,35,74,22,9,118,Matches
Ronaldo,br BRA,MF,23.0,21.6,830,982,84.5,13660,3957,395,449,88.0,345,384,89.8,63,79,79.7,3,1.5,0.6,1.5,11,83,2,0,61,Matches
Rossi,br BRA,"FW,MF",26.0,21.8,389,648,60.0,6216,2360,203,275,73.8,144,225,64.0,29,85,34.1,2,3.9,3.6,-1.9,28,41,25,10,74,Matches
Lucas Fonseca,br BRA,DF,34.0,17.7,574,690,83.2,11797,5441,183,198,92.4,299,331,90.3,85,145,58.6,0,0.2,0.1,-0.2,2,31,0,0,37,Matches
Rodriguinho Marinho,br BRA,"MF,FW",31.0,16.1,382,526,72.6,5944,2004,201,246,81.7,130,165,78.8,29,56,51.8,1,2.2,1.3,-1.2,23,50,10,0,80,Matches
Élber,br BRA,"FW,MF",27.0,15.9,575,711,80.9,9655,2777,284,319,89.0,220,272,80.9,53,78,67.9,2,2.3,1.9,-0.3,30,76,24,4,109,Matches
Danielzinho,br BRA,MF,24.0,16.7,900,1038,86.7,15141,4741,440,476,92.4,347,396,87.6,87,120,72.5,2,3.6,3.0,-1.6,46,153,28,3,173,Matches
Matheus Bahia,br BRA,DF,20.0,11.5,355,463,76.7,5525,2007,177,209,84.7,156,202,77.2,13,30,43.3,1,1.7,1.2,-0.7,16,18,11,4,28,Matches
Elías,br BRA,MF,34.0,8.8,332,391,84.9,5702,1883,143,165,86.7,161,180,89.4,24,33,72.7,0,0.2,0.2,-0.2,5,42,3,0,40,Matches
Fessin,br BRA,"FW,MF",21.0,8.8,164,212,77.4,2167,460,102,113,90.3,47,63,74.6,4,14,28.6,0,0.4,0.4,-0.4,9,9,4,2,15,Matches
Juan Pablo Ramírez,co COL,MF,22.0,7.4,243,297,81.8,4026,1106,110,127,86.6,95,112,84.8,21,33,63.6,1,1.0,1.1,0.0,6,39,7,0,45,Matches
Thiago,br BRA,"FW,MF",19.0,5.7,80,112,71.4,1029,142,55,65,84.6,19,30,63.3,2,5,40.0,1,0.7,0.1,0.3,4,5,0,0,3,Matches
Edson,br BRA,"MF,DF",21.0,5.6,194,246,78.9,3308,1238,94,107,87.9,77,90,85.6,20,34,58.8,0,0.1,0.1,-0.1,2,25,1,0,17,Matches
Clayson,br BRA,"FW,MF",24.0,8.3,261,367,71.1,4376,1382,132,156,84.6,95,116,81.9,27,78,34.6,1,2.2,1.7,-1.2,20,30,9,3,40,Matches
Ramon,br BRA,MF,22.0,5.4,248,304,81.6,4667,1462,97,109,89.0,116,130,89.2,31,56,55.4,0,0.3,0.3,-0.3,7,48,4,0,48,Matches
Gabriel Novaes,br BRA,"FW,MF",20.0,6.3,83,109,76.1,1218,130,53,64,82.8,27,30,90.0,3,5,60.0,0,0.2,0.2,-0.2,5,2,2,1,5,Matches
Anderson,br BRA,GK,36.0,5.9,97,153,63.4,2572,2017,17,17,100.0,52,52,100.0,28,83,33.7,1,0.5,0.0,0.5,1,1,0,0,0,Matches
Anderson Martins,br BRA,DF,32.0,5.0,210,238,88.2,3960,1366,79,87,90.8,106,117,90.6,24,30,80.0,0,0.0,0.0,0.0,2,14,0,0,15,Matches
Zeca,br BRA,"DF,MF",25.0,5.1,262,318,82.4,4126,1430,145,156,92.9,92,107,86.0,22,47,46.8,0,0.8,0.4,-0.8,7,15,2,2,22,Matches
Alesson,br BRA,"FW,MF",20.0,4.1,78,110,70.9,1124,325,45,52,86.5,25,35,71.4,4,7,57.1,0,1.6,1.6,-1.6,8,7,1,0,8,Matches
Mateus Claus,br BRA,GK,25.0,3.0,51,54,94.4,1161,764,14,14,100.0,25,25,100.0,11,14,78.6,0,0.0,0.0,0.0,0,0,0,0,0,Matches
