Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Douglas Friedrich,br BRA,GK,30.0,37.0,1004,886,1003,1,0,0,1004,0,0,,0,,427,2446,1757,0,0,0,1,0,208,0,Matches
Lucas Fonseca,br BRA,DF,33.0,34.6,1566,216,745,797,28,19,1566,2,1,50.0,1,50.0,896,4402,2697,9,3,1,10,2,989,0,Matches
Gregore,br BRA,MF,24.0,33.5,2397,83,409,1780,245,14,2397,60,42,70.0,18,30.0,1443,8111,4395,67,60,4,20,24,1594,39,Matches
Artur,br BRA,"FW,MF",20.0,31.3,1463,6,143,555,794,90,1462,116,72,62.1,44,37.9,969,7265,3878,130,98,45,69,30,1021,302,Matches
Moisés,br BRA,DF,23.0,28.5,1738,99,480,863,420,25,1738,49,32,65.3,17,34.7,919,5569,3120,70,57,10,42,33,940,98,Matches
Nino Paraíba,br BRA,DF,33.0,27.8,1682,75,388,739,579,36,1682,51,24,47.1,27,52.9,811,4842,2670,94,68,14,47,24,851,170,Matches
Juninho,br BRA,DF,23.0,27.0,1463,210,733,698,45,22,1463,9,5,55.6,4,44.4,828,3663,2249,15,13,2,12,6,890,6,Matches
Gilberto,br BRA,FW,29.0,26.0,722,26,49,318,361,127,716,28,12,42.9,16,57.1,373,1550,598,25,20,15,62,31,496,134,Matches
Flávio,br BRA,MF,22.0,25.9,1471,66,255,970,271,13,1471,28,21,75.0,7,25.0,900,5314,2835,55,37,3,19,14,982,62,Matches
Élber,br BRA,"FW,MF",26.0,20.6,954,7,107,469,401,54,954,79,49,62.0,30,38.0,677,5115,3067,88,61,21,33,28,753,148,Matches
Fernandão,br BRA,FW,31.0,12.2,432,23,44,196,192,80,430,12,10,83.3,2,16.7,184,621,205,9,6,6,37,15,322,77,Matches
João Pedro,br BRA,"MF,DF",22.0,9.9,436,19,80,219,151,15,436,28,25,89.3,3,10.7,273,2179,1347,37,28,6,17,11,288,36,Matches
Lucca,br BRA,"FW,MF",28.0,9.6,516,9,78,246,205,25,516,29,14,48.3,14,48.3,334,2666,1070,23,28,2,23,12,357,59,Matches
Ronaldo,br BRA,MF,22.0,9.3,507,20,112,320,81,4,507,10,6,60.0,4,40.0,311,1355,609,10,9,1,15,9,324,18,Matches
Arthur,br BRA,"MF,FW",26.0,12.5,490,18,71,204,225,58,489,24,11,45.8,13,54.2,298,1638,684,25,14,3,32,20,361,107,Matches
Eric Ramires,br BRA,"MF,FW",18.0,8.4,353,7,58,205,96,12,353,11,3,27.3,8,72.7,227,1113,439,12,5,2,16,13,231,24,Matches
Giovanni Palmieri,br BRA,"DF,MF",29.0,8.4,517,23,140,272,108,8,517,3,2,66.7,1,33.3,246,1219,792,17,16,1,6,1,294,31,Matches
Ernando,br BRA,DF,30.0,8.0,298,41,173,120,5,3,298,0,0,,0,,138,736,436,4,2,0,2,0,162,1,Matches
Alejandro Guerra,ve VEN,"MF,FW",33.0,7.7,426,5,43,218,169,32,426,20,9,45.0,11,55.0,255,1158,512,13,8,5,14,13,318,44,Matches
Elton,br BRA,MF,28.0,6.7,456,9,63,328,70,9,456,7,6,85.7,1,14.3,291,1505,651,11,14,2,6,4,329,9,Matches
Douglas,br BRA,MF,22.0,6.6,337,7,62,208,70,12,337,6,5,83.3,1,16.7,210,997,500,10,9,2,6,6,232,10,Matches
Wanderson,br BRA,DF,27.0,5.4,271,32,149,120,2,0,271,1,1,100.0,0,0.0,135,646,341,2,0,0,2,0,163,0,Matches
Ezequiel,br BRA,DF,25.0,4.9,262,13,80,134,49,1,262,4,1,25.0,3,75.0,120,642,347,8,6,1,5,0,133,9,Matches
Marco Antônio,br BRA,"MF,FW",21.0,3.8,183,0,16,97,74,3,183,19,13,68.4,6,31.6,124,1013,574,16,10,2,8,2,120,20,Matches
Paulinho,br BRA,DF,24.0,2.0,116,6,39,44,35,3,116,2,1,50.0,1,50.0,48,238,138,5,2,2,1,0,53,9,Matches
Rogério,br BRA,"FW,MF",28.0,4.0,160,4,12,50,98,19,160,17,11,64.7,6,35.3,128,848,475,15,8,5,8,9,139,52,Matches
Shaylon,br BRA,"MF,FW",21.0,2.1,138,3,11,71,60,5,138,5,4,80.0,1,20.0,70,355,169,5,4,1,4,4,82,20,Matches
Anderson,br BRA,GK,35.0,1.0,13,12,13,0,0,0,13,0,0,,0,,5,31,26,0,0,0,0,0,7,0,Matches
Jackson de Souza,br BRA,DF,28.0,1.0,71,4,28,43,1,1,71,0,0,,0,,56,226,119,0,0,0,0,0,54,0,Matches
Clayton,br BRA,FW,23.0,0.2,13,1,4,3,6,1,13,0,0,,0,,11,26,8,0,1,0,0,0,10,6,Matches
Nílton,br BRA,FW,31.0,0.1,7,0,2,3,2,1,7,0,0,,0,,5,11,4,0,0,0,0,0,5,0,Matches
Squad Total,,,27.0,38.0,20462,1930,5590,10291,4843,692,20452,620,380,61.3,239,38.5,11712,67500,36712,775,587,156,517,311,12708,1491,
Opponent Total,,,27.2,38.0,22744,2126,6463,11243,5312,640,22739,662,408,61.6,254,38.4,13594,72929,38265,696,592,142,560,364,14957,1527,
