Unnamed: 0_level_0,Unnamed: 1_level_0,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Home,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away,Away
Rk,Squad,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90,MP,W,D,L,GF,GA,GD,Pts,Pts/MP,xG,xGA,xGD,xGD/90
14,Cruzeiro,19,4,8,7,14,17,-3,20,1.05,27.0,18.2,8.9,0.47,19,7,6,6,21,15,6,27,1.42,21.8,24.0,-2.1,-0.11
15,Vasco da Gama,19,9,2,8,24,23,1,29,1.53,29.5,19.9,9.5,0.5,19,3,7,9,17,28,-11,16,0.84,18.1,26.3,-8.2,-0.43
16,Bahia,19,8,5,6,29,21,8,29,1.53,27.2,21.2,6.0,0.32,19,4,3,12,21,32,-11,15,0.79,23.4,30.0,-6.6,-0.35
17,Santos,19,6,7,6,26,28,-2,25,1.32,25.4,21.3,4.1,0.21,19,5,3,11,13,36,-23,18,0.95,17.2,30.2,-13.0,-0.68
18,Goiás,19,5,7,7,19,25,-6,22,1.16,21.2,19.8,1.4,0.07,19,4,4,11,17,28,-11,16,0.84,15.4,26.1,-10.7,-0.56
