Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Douglas Friedrich,br BRA,GK,30.0,37.0,1,0,0,0,10,0,0,2,2,0,0,0,35,12,1,92.3,Matches
Lucas Fonseca,br BRA,DF,33.0,34.6,2,0,0,10,9,0,1,31,12,0,0,0,104,73,39,65.2,Matches
Gregore,br BRA,MF,24.0,33.5,7,1,1,120,26,0,22,54,64,1,0,0,239,60,35,63.2,Matches
Artur,br BRA,"FW,MF",20.0,31.3,7,0,0,19,51,5,182,19,25,1,0,0,146,9,45,16.7,Matches
Moisés,br BRA,DF,23.0,28.5,4,1,0,55,18,2,91,27,57,0,0,0,201,37,22,62.7,Matches
Nino Paraíba,br BRA,DF,33.0,27.8,4,0,0,41,44,2,125,35,41,0,1,0,135,78,46,62.9,Matches
Juninho,br BRA,DF,23.0,27.0,1,0,0,23,18,1,6,21,22,0,2,0,122,59,34,63.4,Matches
Gilberto,br BRA,FW,29.0,26.0,2,0,0,30,23,9,10,2,14,2,0,0,71,64,129,33.2,Matches
Flávio,br BRA,MF,22.0,25.9,6,0,0,56,27,1,32,20,52,0,0,0,161,25,34,42.4,Matches
Élber,br BRA,"FW,MF",26.0,20.6,3,0,0,13,71,4,32,6,13,0,0,0,96,16,27,37.2,Matches
Fernandão,br BRA,FW,31.0,12.2,1,1,0,14,18,10,4,7,2,0,0,0,19,115,77,59.9,Matches
João Pedro,br BRA,"MF,DF",22.0,9.9,3,0,0,23,11,0,14,5,9,0,1,0,34,12,14,46.2,Matches
Lucca,br BRA,"FW,MF",28.0,9.6,1,0,0,16,25,1,43,8,11,0,0,0,47,10,17,37.0,Matches
Ronaldo,br BRA,MF,22.0,9.3,4,1,1,20,12,1,2,6,20,0,0,0,68,7,8,46.7,Matches
Arthur,br BRA,"MF,FW",26.0,12.5,5,2,2,25,18,4,13,6,4,1,0,0,49,53,54,49.5,Matches
Eric Ramires,br BRA,"MF,FW",18.0,8.4,2,0,0,7,9,2,11,2,14,0,0,0,47,2,10,16.7,Matches
Giovanni Palmieri,br BRA,"DF,MF",29.0,8.4,1,0,0,7,2,0,15,15,12,0,0,0,38,15,12,55.6,Matches
Ernando,br BRA,DF,30.0,8.0,0,0,0,2,4,0,0,8,2,0,0,0,19,18,6,75.0,Matches
Alejandro Guerra,ve VEN,"MF,FW",33.0,7.7,6,0,0,20,10,1,16,4,8,0,1,0,48,5,13,27.8,Matches
Elton,br BRA,MF,28.0,6.7,1,0,0,19,1,0,4,5,8,0,0,0,37,11,16,40.7,Matches
Douglas,br BRA,MF,22.0,6.6,1,0,0,16,6,0,3,4,7,0,0,0,38,4,6,40.0,Matches
Wanderson,br BRA,DF,27.0,5.4,1,0,0,5,0,0,1,5,2,0,0,0,23,16,9,64.0,Matches
Ezequiel,br BRA,DF,25.0,4.9,3,0,0,13,2,1,6,4,4,0,0,0,23,8,5,61.5,Matches
Marco Antônio,br BRA,"MF,FW",21.0,3.8,0,0,0,3,12,1,21,1,8,1,0,0,21,1,5,16.7,Matches
Paulinho,br BRA,DF,24.0,2.0,1,0,0,3,0,0,6,3,4,0,0,0,9,2,1,66.7,Matches
Rogério,br BRA,"FW,MF",28.0,4.0,0,0,0,11,16,3,13,2,3,0,0,0,11,9,7,56.3,Matches
Shaylon,br BRA,"MF,FW",21.0,2.1,1,0,0,5,2,0,14,1,4,0,0,0,11,3,2,60.0,Matches
Anderson,br BRA,GK,35.0,1.0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Jackson de Souza,br BRA,DF,28.0,1.0,0,0,0,0,1,0,1,1,0,0,0,0,4,6,2,75.0,Matches
Clayton,br BRA,FW,23.0,0.2,0,0,0,0,0,0,1,0,0,0,0,0,2,0,0,,Matches
Nílton,br BRA,FW,31.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,100.0,Matches
Squad Total,,,27.0,38.0,68,6,4,576,447,48,689,304,424,6,5,0,1860,732,676,52.0,
Opponent Total,,,27.2,38.0,82,6,2,483,550,68,743,404,357,4,10,1,1888,677,731,48.1,
