Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Eder,br BRA,DF,21.0,9,547.0,61.0,16.0,6.1,5,91.0,5.0,4,24.0,25,1.11,6.0,9.0,-3.0,-0.49,-0.65,Matches
Rodrigo Becão,br BRA,DF,21.0,8,484.0,61.0,14.2,5.4,4,91.0,4.0,4,30.0,26,0.38,5.0,13.0,-8.0,-1.49,-1.79,Matches
Pablo Armero,co COL,"DF,MF",30.0,5,330.0,66.0,9.6,3.7,4,78.0,1.0,1,20.0,2,1.0,4.0,6.0,-2.0,-0.55,-0.66,Matches
João Paulo,br BRA,FW,20.0,8,273.0,34.0,8.0,3.0,3,70.0,1.0,5,13.0,8,0.67,5.0,9.0,-4.0,-1.32,-1.49,Matches
Gustavo,br BRA,FW,22.0,5,150.0,30.0,4.4,1.7,1,94.0,1.0,4,14.0,5,1.2,2.0,4.0,-2.0,-1.2,-1.31,Matches
Hernane,br BRA,FW,30.0,5,135.0,27.0,3.9,1.5,1,76.0,0.0,4,15.0,11,0.2,2.0,4.0,-2.0,-1.33,-1.44,Matches
Feijão,br BRA,MF,22.0,4,96.0,24.0,2.8,1.1,1,93.0,1.0,3,1.0,25,1.57,4.0,5.0,-1.0,-0.94,-1.02,Matches
Diego Rosa,br BRA,MF,27.0,2,81.0,41.0,2.4,0.9,1,46.0,0.0,1,35.0,2,1.5,1.0,0.0,1.0,1.11,1.08,Matches
Everson,br BRA,DF,19.0,1,79.0,79.0,2.3,0.9,1,79.0,0.0,0,,10,1.0,1.0,1.0,0.0,0.0,-0.05,Matches
Maikon Leite,br BRA,"FW,MF",28.0,3,77.0,26.0,2.3,0.9,1,47.0,0.0,2,15.0,9,1.0,0.0,1.0,-1.0,-1.17,-1.25,Matches
Régis,br BRA,DF,27.0,2,73.0,37.0,2.1,0.8,1,46.0,0.0,1,27.0,4,0.0,0.0,2.0,-2.0,-2.47,-2.57,Matches
Gustavo Ferrareis,br BRA,"DF,FW",21.0,11,289.0,26.0,8.5,3.2,0,,0.0,11,25.0,18,1.36,6.0,6.0,0.0,0.0,-0.06,Matches
Júnior Brumado,br BRA,FW,17.0,3,64.0,21.0,1.9,0.7,0,,0.0,3,20.0,7,0.67,2.0,2.0,0.0,0.0,-0.05,Matches
Douglas Santos DG,br BRA,FW,18.0,1,19.0,19.0,0.6,0.2,0,,0.0,1,18.0,3,1.0,0.0,0.0,0.0,0.0,-0.05,Matches
Yuri,br BRA,MF,22.0,1,13.0,13.0,0.4,0.1,0,,0.0,1,12.0,6,1.0,1.0,0.0,1.0,6.92,6.9,Matches
Anderson,br BRA,GK,33.0,0,,,,,0,,0.0,0,,38,,,,,,,Matches
Marco Antônio,br BRA,MF,19.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Matheus Peixoto,br BRA,FW,21.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Rafael Santos,br BRA,GK,27.0,0,,,,,0,,0.0,0,,27,,,,,,,Matches
Wellington Silva,br BRA,DF,28.0,0,,,,,0,,0.0,0,,5,,,,,,,Matches
Squad Total,,,25.2,38,3420.0,90.0,100.0,38.0,418,83.0,,113,24.0,315,1.32,50.0,48.0,2.0,0.05,,
Opponent Total,,,26.8,38,3420.0,90.0,100.0,38.0,418,83.0,,113,24.0,304,1.39,48.0,50.0,-2.0,-0.05,,
