Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Douglas Friedrich,br BRA,GK,30.0,37.0,897,488,409,88,0,2,0,0,0,0,0,0,566,0,0,Matches
Lucas Fonseca,br BRA,DF,33.0,34.6,1303,1250,50,49,0,10,1,1,0,0,0,0,1095,3,2,Matches
Gregore,br BRA,MF,24.0,33.5,2038,1952,84,78,1,13,22,6,0,0,0,0,1723,2,18,Matches
Artur,br BRA,"FW,MF",20.0,31.3,1145,988,149,35,3,7,182,7,107,67,30,1,773,8,30,Matches
Moisés,br BRA,DF,23.0,28.5,1441,1168,269,40,0,5,91,226,3,1,2,0,1108,4,25,Matches
Nino Paraíba,br BRA,DF,33.0,27.8,1354,1046,303,33,1,9,125,270,0,0,0,0,919,5,37,Matches
Juninho,br BRA,DF,23.0,27.0,1191,1133,54,54,0,16,6,0,0,0,0,0,957,4,9,Matches
Gilberto,br BRA,FW,29.0,26.0,457,400,53,1,0,3,10,1,0,0,0,0,311,4,14,Matches
Flávio,br BRA,MF,22.0,25.9,1243,1201,42,20,0,4,32,22,0,0,0,0,1081,0,11,Matches
Élber,br BRA,"FW,MF",26.0,20.6,755,726,27,6,5,0,32,10,11,5,2,0,572,2,17,Matches
Fernandão,br BRA,FW,31.0,12.2,286,259,26,0,0,1,4,0,0,0,0,0,171,1,4,Matches
João Pedro,br BRA,"MF,DF",22.0,9.9,348,302,45,13,0,0,14,32,0,0,0,0,277,1,10,Matches
Lucca,br BRA,"FW,MF",28.0,9.6,391,345,46,18,0,7,43,1,27,10,15,0,290,0,14,Matches
Ronaldo,br BRA,MF,22.0,9.3,405,398,7,7,2,6,2,0,0,0,0,0,348,0,11,Matches
Arthur,br BRA,"MF,FW",26.0,12.5,324,310,10,1,1,2,13,6,1,1,0,0,216,4,10,Matches
Eric Ramires,br BRA,"MF,FW",18.0,8.4,278,263,14,5,0,1,11,0,9,1,8,0,236,1,6,Matches
Giovanni Palmieri,br BRA,"DF,MF",29.0,8.4,447,380,66,9,0,2,15,57,0,0,0,0,357,1,9,Matches
Ernando,br BRA,DF,30.0,8.0,239,225,13,12,0,0,0,1,0,0,0,0,197,1,0,Matches
Alejandro Guerra,ve VEN,"MF,FW",33.0,7.7,358,337,17,5,1,3,16,2,10,7,2,0,278,4,5,Matches
Elton,br BRA,MF,28.0,6.7,395,382,11,10,0,1,4,1,0,0,0,0,341,2,2,Matches
Douglas,br BRA,MF,22.0,6.6,276,272,4,4,2,1,3,0,0,0,0,0,244,0,3,Matches
Wanderson,br BRA,DF,27.0,5.4,229,223,6,6,0,1,1,0,0,0,0,0,196,0,0,Matches
Ezequiel,br BRA,DF,25.0,4.9,223,182,41,2,0,2,6,39,0,0,0,0,165,0,5,Matches
Marco Antônio,br BRA,"MF,FW",21.0,3.8,140,123,17,10,1,3,21,1,6,3,3,0,105,0,4,Matches
Paulinho,br BRA,DF,24.0,2.0,93,73,20,2,0,0,6,18,0,0,0,0,64,0,4,Matches
Rogério,br BRA,"FW,MF",28.0,4.0,108,104,3,1,0,0,13,0,2,2,0,0,73,1,4,Matches
Shaylon,br BRA,"MF,FW",21.0,2.1,105,95,10,2,0,1,14,1,7,4,1,0,78,0,3,Matches
Anderson,br BRA,GK,35.0,1.0,12,8,4,0,0,0,0,0,0,0,0,0,7,0,0,Matches
Jackson de Souza,br BRA,DF,28.0,1.0,67,65,2,2,0,1,1,0,0,0,0,0,57,0,0,Matches
Clayton,br BRA,FW,23.0,0.2,11,11,0,0,0,0,1,0,0,0,0,0,9,0,0,Matches
Nílton,br BRA,FW,31.0,0.1,5,5,0,0,0,0,0,0,0,0,0,0,4,0,0,Matches
Squad Total,,,27.0,38.0,16564,14714,1802,513,17,101,689,702,183,101,63,1,12818,48,257,
Opponent Total,,,27.2,38.0,18764,16753,1943,569,32,140,743,787,205,91,83,0,15073,68,272,
