Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Gregore,br BRA,MF,25.0,33,33,2873.0,31.9,0.0,4.0,4.0,0.0,0.0,0.0,11.0,1.0,1.1,1.1,2.6,3.7,40.0,251.0,33.0,0.0,0.13,0.13,0.0,0.13,0.03,0.08,0.12,0.03,0.12,Matches
Ernando,br BRA,DF,31.0,30,30,2667.0,29.6,1.0,1.0,2.0,1.0,0.0,0.0,0.0,0.0,1.3,1.3,0.7,2.0,15.0,64.0,13.0,0.03,0.03,0.07,0.03,0.07,0.04,0.02,0.07,0.04,0.07,Matches
Douglas Friedrich,br BRA,GK,31.0,30,30,2621.0,29.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Gilberto,br BRA,FW,30.0,33,30,2306.0,25.6,9.0,2.0,11.0,8.0,1.0,2.0,7.0,0.0,12.3,10.7,2.2,12.9,35.0,32.0,107.0,0.35,0.08,0.43,0.31,0.39,0.48,0.09,0.57,0.42,0.51,Matches
Nino Paraíba,br BRA,DF,34.0,33,29,2615.0,29.1,1.0,5.0,6.0,1.0,0.0,0.0,4.0,0.0,1.0,1.0,3.0,4.0,75.0,97.0,188.0,0.03,0.17,0.21,0.03,0.21,0.03,0.1,0.14,0.03,0.14,Matches
Juninho,br BRA,DF,24.0,30,25,2346.0,26.1,2.0,0.0,2.0,2.0,0.0,0.0,3.0,1.0,1.9,1.9,0.4,2.3,12.0,56.0,3.0,0.08,0.0,0.08,0.08,0.08,0.07,0.02,0.09,0.07,0.09,Matches
Juninho Capixaba,br BRA,DF,22.0,29,22,2063.0,22.9,0.0,6.0,6.0,0.0,0.0,0.0,5.0,0.0,1.0,1.0,3.8,4.8,57.0,118.0,145.0,0.0,0.26,0.26,0.0,0.26,0.04,0.16,0.21,0.04,0.21,Matches
Ronaldo,br BRA,MF,23.0,26,22,1944.0,21.6,0.0,3.0,3.0,0.0,0.0,0.0,8.0,0.0,0.5,0.5,1.5,2.1,12.0,61.0,28.0,0.0,0.14,0.14,0.0,0.14,0.03,0.07,0.1,0.03,0.1,Matches
Rossi,br BRA,"FW,MF",26.0,34,20,1964.0,21.8,5.0,2.0,7.0,4.0,1.0,1.0,9.0,1.0,4.7,3.9,3.9,7.8,66.0,74.0,174.0,0.23,0.09,0.32,0.18,0.27,0.22,0.18,0.39,0.18,0.36,Matches
Lucas Fonseca,br BRA,DF,34.0,19,19,1592.0,17.7,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.2,0.4,6.0,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0.01,0.01,0.02,0.01,0.02,Matches
Rodriguinho Marinho,br BRA,"MF,FW",31.0,24,18,1453.0,16.1,7.0,1.0,8.0,5.0,2.0,3.0,3.0,0.0,5.8,3.3,2.2,5.5,37.0,80.0,101.0,0.43,0.06,0.5,0.31,0.37,0.36,0.14,0.49,0.2,0.34,Matches
Élber,br BRA,"FW,MF",27.0,22,17,1427.0,15.9,3.0,2.0,5.0,3.0,0.0,0.0,0.0,1.0,3.3,3.3,2.3,5.6,73.0,109.0,124.0,0.19,0.13,0.32,0.19,0.32,0.21,0.15,0.35,0.21,0.35,Matches
Danielzinho,br BRA,MF,24.0,29,16,1499.0,16.7,3.0,2.0,5.0,3.0,0.0,0.0,4.0,2.0,2.6,2.6,3.6,6.2,42.0,173.0,74.0,0.18,0.12,0.3,0.18,0.3,0.16,0.22,0.37,0.16,0.37,Matches
Matheus Bahia,br BRA,DF,20.0,13,13,1039.0,11.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.8,0.8,1.7,2.4,31.0,28.0,70.0,0.0,0.09,0.09,0.0,0.09,0.07,0.14,0.21,0.07,0.21,Matches
Elías,br BRA,MF,34.0,11,9,791.0,8.8,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,1.0,1.0,0.2,1.1,3.0,40.0,10.0,0.0,0.0,0.0,0.0,0.0,0.11,0.02,0.13,0.11,0.13,Matches
Fessin,br BRA,"FW,MF",21.0,19,9,788.0,8.8,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.7,1.7,0.4,2.1,12.0,15.0,59.0,0.11,0.0,0.11,0.11,0.11,0.19,0.04,0.24,0.19,0.24,Matches
Juan Pablo Ramírez,co COL,MF,22.0,9,9,666.0,7.4,3.0,1.0,4.0,3.0,0.0,0.0,3.0,0.0,1.4,1.4,1.0,2.4,20.0,45.0,21.0,0.41,0.14,0.54,0.41,0.54,0.19,0.13,0.32,0.19,0.32,Matches
Thiago,br BRA,"FW,MF",19.0,9,7,514.0,5.7,1.0,1.0,2.0,1.0,0.0,0.0,2.0,0.0,2.9,2.9,0.7,3.7,16.0,3.0,36.0,0.18,0.18,0.35,0.18,0.35,0.51,0.13,0.64,0.51,0.64,Matches
Edson,br BRA,"MF,DF",21.0,12,7,501.0,5.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.1,0.1,0.1,0.2,8.0,17.0,7.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01,0.04,0.02,0.04,Matches
