Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Marcos Felipe,br BRA,GK,26.0,37.0,5,0.14,2,3,0,0,0,0,1,0.03,1,0,0,0,0,0,Matches
Thaciano,br BRA,"MF,FW",27.0,32.1,64,1.99,49,1,6,6,1,1,9,0.28,8,0,1,0,0,0,Matches
Kanu,br BRA,DF,25.0,32.3,24,0.74,19,0,0,5,0,0,2,0.06,0,0,0,2,0,0,Matches
Rezende,br BRA,"MF,DF",28.0,30.1,42,1.4,34,0,1,5,1,1,6,0.2,4,0,0,1,0,1,Matches
Cauly Oliveira Souza,br BRA,"MF,FW",27.0,28.3,170,6.02,111,29,17,8,2,3,17,0.6,13,2,1,1,0,0,Matches
Vitor Hugo,br BRA,DF,31.0,23.7,13,0.55,12,0,0,1,0,0,1,0.04,1,0,0,0,0,0,Matches
Everaldo Stum,br BRA,FW,31.0,24.2,57,2.36,42,0,4,9,2,0,5,0.21,3,0,1,1,0,0,Matches
Nicolás Acevedo,uy URU,MF,23.0,21.9,43,1.96,34,1,1,4,2,1,0,0.0,0,0,0,0,0,0,Matches
Gilberto,br BRA,DF,29.0,20.6,62,3.01,48,5,4,1,3,1,8,0.39,6,0,1,0,1,0,Matches
Ademir Santos,br BRA,"FW,MF",27.0,19.3,70,3.62,40,7,10,3,9,1,5,0.26,2,0,1,0,2,0,Matches
Yago,br BRA,MF,27.0,15.1,34,2.25,28,3,1,0,2,0,1,0.07,1,0,0,0,0,0,Matches
Biel,br BRA,"FW,MF",21.0,15.1,89,5.88,47,12,10,6,13,1,4,0.26,0,1,0,2,1,0,Matches
Camilo Cándido,uy URU,DF,27.0,13.8,38,2.75,33,1,2,2,0,0,4,0.29,2,0,1,1,0,0,Matches
Gabriel,br BRA,DF,21.0,10.9,6,0.55,3,0,0,3,0,0,0,0.0,0,0,0,0,0,0,Matches
David Duarte,br BRA,DF,28.0,9.6,5,0.52,4,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Cicinho,bg BUL,DF,34.0,8.4,15,1.8,11,2,1,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Rafael Ratão,br BRA,"FW,MF",27.0,8.7,23,2.66,18,0,1,4,0,0,4,0.46,1,0,0,3,0,0,Matches
Vinicius Mingotti,br BRA,FW,23.0,7.3,12,1.64,9,0,0,2,1,0,1,0.14,0,0,0,1,0,0,Matches
Vítor Jacaré,br BRA,"DF,MF",23.0,9.8,26,2.83,18,2,1,2,1,2,2,0.22,0,0,1,0,0,1,Matches
Jhoanner Chávez,ec ECU,"DF,MF",20.0,6.5,18,2.75,17,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Luciano Juba,br BRA,"DF,MF",23.0,7.2,32,4.45,13,18,0,1,0,0,2,0.28,1,1,0,0,0,0,Matches
Matheus Bahia,br BRA,"DF,MF",23.0,5.8,13,2.24,11,1,0,0,1,0,0,0.0,0,0,0,0,0,0,Matches
Kayky Chagas,br BRA,"FW,MF",19.0,4.6,14,3.07,7,3,3,1,0,0,2,0.44,1,0,1,0,0,0,Matches
Ryan Carlos,br BRA,DF,20.0,6.4,16,2.49,12,1,2,1,0,0,2,0.31,2,0,0,0,0,0,Matches
Raul Bicalho,br BRA,DF,23.0,3.6,2,0.56,0,0,0,1,1,0,1,0.28,0,0,0,1,0,0,Matches
Arthur Sales,br BRA,"FW,MF",20.0,3.2,8,2.47,5,0,0,2,1,0,1,0.31,0,0,0,0,1,0,Matches
Lucas Mugni,ar ARG,"MF,FW",31.0,4.0,13,3.27,11,2,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Léo Cittadini,br BRA,MF,28.0,1.5,3,1.91,1,0,1,1,0,0,0,0.0,0,0,0,0,0,0,Matches
André,br BRA,DF,19.0,1.4,4,2.88,3,0,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Danilo Fernandes,br BRA,GK,34.0,0.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Diego Rosa,br BRA,"MF,DF",20.0,2.7,3,1.1,1,0,0,1,0,1,0,0.0,0,0,0,0,0,0,Matches
Danielzinho,br BRA,"FW,MF",27.0,0.9,9,10.13,8,0,0,1,0,0,1,1.13,0,0,0,1,0,0,Matches
Mateus Claus,br BRA,GK,28.0,0.6,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marcos Victor,br BRA,DF,21.0,0.1,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Patrick Verhon,br BRA,FW,18.0,0.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,26.9,38.0,933,24.55,651,91,67,71,41,12,79,2.08,46,4,8,14,5,2,
Opponent Total,,,27.4,38.0,817,21.5,561,76,61,42,62,15,95,2.5,62,9,10,6,8,0,
