Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Total,Total,Total,Total,Total,Short,Short,Short,Medium,Medium,Medium,Long,Long,Long,Unnamed: 19_level_0,Unnamed: 20_level_0,Expected,Expected,Unnamed: 23_level_0,Unnamed: 24_level_0,Unnamed: 25_level_0,Unnamed: 26_level_0,Unnamed: 27_level_0,Unnamed: 28_level_0
Player,Nation,Pos,Age,90s,Cmp,Att,Cmp%,TotDist,PrgDist,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Cmp,Att,Cmp%,Ast,xAG,xA,A-xAG,KP,1/3,PPA,CrsPA,PrgP,Matches
Gabriel,br BRA,DF,22.0,35.0,1985,2238,88.7,36871,12809,700,747,93.7,1127,1207,93.4,141,237,59.5,0,0.2,0.6,-0.2,5,108,3,1,115,Matches
Luciano Juba,br BRA,DF,24.0,34.6,1851,2224,83.2,31555,10713,829,902,91.9,861,980,87.9,140,274,51.1,1,4.2,3.7,-3.2,51,132,45,20,149,Matches
Jean Lucas,br BRA,MF,25.0,32.2,1064,1254,84.8,17546,3644,524,570,91.9,403,455,88.6,94,126,74.6,6,2.8,3.1,3.2,20,107,18,2,126,Matches
Caio Alexandre,br BRA,MF,24.0,30.8,2157,2364,91.2,36651,9448,1005,1051,95.6,947,1013,93.5,159,220,72.3,0,2.3,2.4,-2.3,33,255,22,8,236,Matches
Marcos Felipe,br BRA,GK,27.0,33.3,1073,1277,84.0,25027,16239,245,247,99.2,553,567,97.5,238,422,56.4,0,0.0,0.0,0.0,0,5,0,0,2,Matches
Everton Ribeiro,br BRA,MF,34.0,29.8,1560,1867,83.6,24654,8227,798,896,89.1,601,689,87.2,103,160,64.4,5,4.6,5.7,0.4,53,223,64,11,325,Matches
Cauly Oliveira Souza,br BRA,"MF,FW",28.0,29.7,1049,1313,79.9,16080,3858,568,641,88.6,356,435,81.8,77,135,57.0,6,5.4,4.7,0.6,70,123,32,6,138,Matches
Thaciano,br BRA,"FW,MF",28.0,26.0,470,566,83.0,7039,1309,264,303,87.1,163,186,87.6,27,38,71.1,2,2.6,1.9,-0.6,24,38,10,2,50,Matches
Kanu,br BRA,DF,26.0,30.0,1736,1843,94.2,31388,11670,643,677,95.0,925,959,96.5,139,167,83.2,0,0.0,0.3,0.0,1,64,1,0,78,Matches
Everaldo Stum,br BRA,FW,32.0,22.8,325,471,69.0,4314,755,215,266,80.8,76,121,62.8,16,29,55.2,3,1.9,1.4,1.1,20,14,14,2,37,Matches
Santiago Arias,co COL,DF,32.0,20.9,1072,1304,82.2,16647,6530,560,611,91.7,441,531,83.1,47,83,56.6,1,3.1,3.3,-2.1,29,77,41,20,115,Matches
Gilberto,br BRA,DF,30.0,15.2,904,1059,85.4,13848,3666,493,532,92.7,341,384,88.8,52,91,57.1,1,1.4,1.5,-0.4,18,59,24,10,78,Matches
Ademir Santos,br BRA,"FW,MF",28.0,12.6,320,425,75.3,4969,1115,177,206,85.9,107,146,73.3,23,38,60.5,4,2.8,2.1,1.2,20,19,15,8,29,Matches
Luciano Rodríguez,uy URU,"FW,MF",20.0,10.0,120,180,66.7,1638,587,74,102,72.5,28,43,65.1,9,16,56.3,1,1.1,0.7,-0.1,10,12,10,1,28,Matches
Víctor Cuesta,ar ARG,DF,35.0,5.6,337,369,91.3,5708,1953,127,134,94.8,195,209,93.3,11,21,52.4,0,0.0,0.1,0.0,0,11,0,0,14,Matches
Biel,br BRA,"FW,MF",22.0,10.0,251,330,76.1,3599,1035,149,171,87.1,82,102,80.4,12,26,46.2,4,3.4,2.4,0.6,21,13,17,0,41,Matches
Carlos de Pena,uy URU,MF,31.0,7.6,438,593,73.9,8442,2586,176,209,84.2,178,233,76.4,67,119,56.3,3,2.3,2.2,0.7,20,47,9,2,68,Matches
Rezende,br BRA,"MF,DF",29.0,6.4,309,327,94.5,5099,1969,128,136,94.1,165,170,97.1,10,11,90.9,0,0.0,0.1,0.0,1,15,0,0,22,Matches
Iago,br BRA,"DF,MF",26.0,4.5,259,299,86.6,4219,1435,121,134,90.3,116,128,90.6,13,20,65.0,0,1.1,0.8,-1.1,4,33,3,1,22,Matches
Adriel,br BRA,GK,23.0,3.7,109,133,82.0,2244,1596,32,33,97.0,50,50,100.0,20,43,46.5,0,0.0,0.0,0.0,0,1,0,0,1,Matches
David Duarte,br BRA,DF,29.0,2.8,152,174,87.4,2701,925,57,64,89.1,85,89,95.5,9,19,47.4,0,0.0,0.0,0.0,0,9,0,0,11,Matches
