Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Douglas Friedrich,br BRA,GK,30.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1,0.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lucas Fonseca,br BRA,DF,33.0,35,35,3113.0,34.6,0.0,1.0,1.0,0.0,0.0,0.0,2.0,0.0,0.4,0.4,0.1,0.6,9.0,72.0,0.0,0.0,0.03,0.03,0.0,0.03,0.01,0.0,0.02,0.01,0.02,Matches
Gregore,br BRA,MF,24.0,34,34,3011.0,33.5,0.0,4.0,4.0,0.0,0.0,0.0,7.0,1.0,0.9,0.9,2.6,3.5,67.0,300.0,39.0,0.0,0.12,0.12,0.0,0.12,0.03,0.08,0.1,0.03,0.1,Matches
Artur,br BRA,"FW,MF",20.0,32,32,2821.0,31.3,7.0,3.0,10.0,7.0,0.0,1.0,7.0,0.0,5.6,4.8,6.1,10.9,130.0,142.0,302.0,0.22,0.1,0.32,0.22,0.32,0.18,0.19,0.37,0.15,0.35,Matches
Moisés,br BRA,DF,23.0,30,30,2566.0,28.5,0.0,2.0,2.0,0.0,0.0,0.0,4.0,1.0,1.2,1.2,3.7,4.9,70.0,90.0,98.0,0.0,0.07,0.07,0.0,0.07,0.04,0.13,0.17,0.04,0.17,Matches
Nino Paraíba,br BRA,DF,33.0,29,28,2501.0,27.8,2.0,4.0,6.0,2.0,0.0,0.0,4.0,0.0,2.3,2.3,2.7,4.9,94.0,123.0,170.0,0.07,0.14,0.22,0.07,0.22,0.08,0.1,0.18,0.08,0.18,Matches
Juninho,br BRA,DF,23.0,27,27,2430.0,27.0,1.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1.7,1.7,0.1,1.9,15.0,68.0,6.0,0.04,0.0,0.04,0.04,0.04,0.06,0.0,0.07,0.06,0.07,Matches
Gilberto,br BRA,FW,29.0,32,27,2336.0,26.0,14.0,3.0,17.0,8.0,6.0,6.0,2.0,0.0,15.6,10.9,2.1,13.0,25.0,37.0,134.0,0.54,0.12,0.65,0.31,0.42,0.6,0.08,0.68,0.42,0.5,Matches
Flávio,br BRA,MF,22.0,28,27,2329.0,25.9,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.4,0.4,1.0,1.5,55.0,145.0,62.0,0.0,0.04,0.04,0.0,0.04,0.02,0.04,0.06,0.02,0.06,Matches
