Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Unnamed: 5_level_0,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Pass Types,Corner Kicks,Corner Kicks,Corner Kicks,Outcomes,Outcomes,Outcomes,Unnamed: 20_level_0
Player,Nation,Pos,Age,90s,Att,Live,Dead,FK,TB,Sw,Crs,TI,CK,In,Out,Str,Cmp,Off,Blocks,Matches
Gabriel,br BRA,DF,22.0,35.0,2238,2150,86,70,0,22,3,8,0,0,0,0,1985,2,12,Matches
Luciano Juba,br BRA,DF,24.0,34.6,2224,1926,288,53,1,16,117,200,35,8,21,0,1851,10,25,Matches
Jean Lucas,br BRA,MF,25.0,32.2,1254,1203,46,20,4,19,21,21,0,0,0,0,1064,5,36,Matches
Caio Alexandre,br BRA,MF,24.0,30.8,2364,2241,117,104,5,22,29,12,0,0,0,0,2157,6,16,Matches
Marcos Felipe,br BRA,GK,27.0,33.3,1277,974,299,95,1,18,0,0,0,0,0,0,1073,4,0,Matches
Everton Ribeiro,br BRA,MF,34.0,29.8,1867,1754,105,32,13,6,57,14,44,11,0,0,1560,8,36,Matches
Cauly Oliveira Souza,br BRA,"MF,FW",28.0,29.7,1313,1197,110,34,4,5,91,6,44,4,35,0,1049,6,27,Matches
Thaciano,br BRA,"FW,MF",28.0,26.0,566,548,13,1,2,5,11,3,1,0,1,0,470,5,10,Matches
Kanu,br BRA,DF,26.0,30.0,1843,1786,57,53,0,14,0,1,0,0,0,0,1736,0,7,Matches
Everaldo Stum,br BRA,FW,32.0,22.8,471,456,12,1,2,3,34,1,0,0,0,0,325,3,20,Matches
Santiago Arias,co COL,DF,32.0,20.9,1304,1115,187,12,0,2,67,175,0,0,0,0,1072,2,37,Matches
Gilberto,br BRA,DF,30.0,15.2,1059,937,120,13,1,6,54,107,0,0,0,0,904,2,17,Matches
Ademir Santos,br BRA,"FW,MF",28.0,12.6,425,399,25,3,1,2,54,13,6,1,5,0,320,1,16,Matches
Luciano Rodríguez,uy URU,"FW,MF",20.0,10.0,180,159,18,5,2,1,13,0,1,1,0,0,120,3,5,Matches
Víctor Cuesta,ar ARG,DF,35.0,5.6,369,355,14,13,0,0,1,0,0,0,0,0,337,0,1,Matches
Biel,br BRA,"FW,MF",22.0,10.0,330,307,19,1,5,5,21,5,13,5,8,0,251,4,12,Matches
Carlos de Pena,uy URU,MF,31.0,7.6,593,504,87,33,3,7,61,11,40,20,17,0,438,2,8,Matches
Rezende,br BRA,"MF,DF",29.0,6.4,327,316,11,11,0,0,0,0,0,0,0,0,309,0,2,Matches
Iago,br BRA,"DF,MF",26.0,4.5,299,262,35,4,0,0,10,31,0,0,0,0,259,2,5,Matches
Adriel,br BRA,GK,23.0,3.7,133,104,29,4,0,1,0,0,0,0,0,0,109,0,0,Matches
David Duarte,br BRA,DF,29.0,2.8,174,168,6,6,0,1,0,0,0,0,0,0,152,0,1,Matches
Nicolás Acevedo,uy URU,"MF,DF",24.0,3.0,211,205,6,5,0,1,3,1,0,0,0,0,185,0,4,Matches
Oscar Estupiñan,co COL,"FW,MF",27.0,2.8,47,45,2,0,0,0,0,0,0,0,0,0,38,0,0,Matches
Danilo Fernandes,br BRA,GK,35.0,1.0,25,11,14,5,0,0,0,0,0,0,0,0,20,0,0,Matches
Cicinho,bg BUL,"DF,FW",35.0,0.9,107,96,11,4,0,1,2,7,0,0,0,0,95,0,3,Matches
Rafael Ratão,br BRA,"FW,MF",28.0,4.9,183,178,5,2,1,3,7,2,0,0,0,0,143,0,5,Matches
Yago,br BRA,MF,28.0,0.8,43,37,5,3,0,0,0,2,0,0,0,0,34,1,1,Matches
Tiago,br BRA,"FW,MF",18.0,0.7,28,26,1,0,0,0,4,1,0,0,0,0,19,1,2,Matches
Vitor Hugo,br BRA,DF,32.0,0.2,11,11,0,0,0,0,0,0,0,0,0,0,10,0,0,Matches
Ruan Pablo,br BRA,MF,15.0,0.1,2,2,0,0,0,0,0,0,0,0,0,0,1,0,0,Matches
Squad Total,,,27.7,38.0,21267,19472,1728,587,45,160,660,621,184,50,87,0,18086,67,308,
Opponent Total,,,27.6,38.0,16821,15060,1644,466,56,153,654,646,163,63,59,3,13593,117,268,
