Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,FK,PK,PKatt,xG,npxG,npxG/Sh,G-xG,np:G-xG,Matches
Nino Paraíba,br BRA,DF,35.0,31.7,0,25,5,20.0,0.79,0.16,0.0,0.0,26.1,0,0,0,0.8,0.8,0.03,-0.8,-0.8,Matches
Luiz Otávio,br BRA,DF,28.0,29.7,3,20,6,30.0,0.67,0.2,0.15,0.5,10.7,0,0,0,1.8,1.8,0.09,1.2,1.2,Matches
Gilberto,br BRA,FW,31.0,28.3,15,78,28,35.9,2.75,0.99,0.15,0.43,16.5,6,3,3,11.3,9.0,0.12,3.7,3.0,Matches
Patrick de Lucca,br BRA,MF,20.0,27.5,1,15,4,26.7,0.54,0.15,0.07,0.25,18.6,0,0,0,1.0,1.0,0.07,0.0,0.0,Matches
Germán Conti,ar ARG,DF,26.0,27.2,0,12,2,16.7,0.44,0.07,0.0,0.0,10.0,0,0,0,1.8,1.8,0.15,-1.8,-1.8,Matches
Matheus Bahia,br BRA,DF,21.0,25.4,2,18,3,16.7,0.71,0.12,0.11,0.67,23.0,1,0,0,1.1,1.1,0.06,0.9,0.9,Matches
Danielzinho,br BRA,MF,25.0,23.8,1,21,4,19.0,0.88,0.17,0.05,0.25,22.9,0,0,0,1.5,1.5,0.07,-0.5,-0.5,Matches
Rodriguinho Marinho,br BRA,"FW,MF",32.0,21.0,4,47,11,23.4,2.24,0.52,0.06,0.27,19.3,0,1,2,5.8,4.2,0.09,-1.8,-1.2,Matches
Juninho Capixaba,br BRA,"DF,FW",23.0,21.0,0,23,7,30.4,1.1,0.33,0.0,0.0,19.9,3,0,0,1.5,1.5,0.07,-1.5,-1.5,Matches
Rossi,br BRA,"FW,MF",27.0,18.8,2,29,13,44.8,1.54,0.69,0.07,0.15,17.7,3,0,0,2.2,2.2,0.07,-0.2,-0.2,Matches
Lucas Mugni,ar ARG,"MF,FW",29.0,17.8,0,14,4,28.6,0.79,0.22,0.0,0.0,23.2,1,0,0,0.7,0.7,0.05,-0.7,-0.7,Matches
Danilo Fernandes,br BRA,GK,32.0,16.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Matheus Teixeira,br BRA,GK,21.0,16.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Raí Nascimento,br BRA,"FW,MF",22.0,12.2,3,23,12,52.2,1.89,0.98,0.13,0.25,19.8,0,0,0,2.7,2.7,0.12,0.3,0.3,Matches
Thaciano,br BRA,"MF,FW",25.0,7.8,2,12,4,33.3,1.54,0.51,0.17,0.5,17.9,0,0,0,1.7,1.7,0.14,0.3,0.3,Matches
Juninho,br BRA,DF,25.0,9.0,1,11,3,27.3,1.22,0.33,0.09,0.33,15.1,0,0,0,1.1,1.1,0.1,-0.1,-0.1,Matches
Jonas,br BRA,MF,29.0,6.2,1,8,1,12.5,1.29,0.16,0.13,1.0,31.5,2,0,0,0.3,0.3,0.04,0.7,0.7,Matches
Hugo Rodallega,co COL,FW,35.0,10.1,6,31,15,48.4,3.07,1.49,0.19,0.4,19.5,4,0,0,3.4,3.4,0.11,2.6,2.6,Matches
Renan Guedes,br BRA,DF,23.0,6.4,0,2,0,0.0,0.31,0.0,0.0,,10.9,0,0,0,0.4,0.4,0.2,-0.4,-0.4,Matches
Mateus Claus,br BRA,GK,26.0,6.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Thonny Anderson,br BRA,"MF,FW",23.0,5.2,0,8,2,25.0,1.55,0.39,0.0,0.0,20.2,0,0,0,0.5,0.5,0.06,-0.5,-0.5,Matches
Edson,br BRA,MF,22.0,5.2,0,4,1,25.0,0.78,0.19,0.0,0.0,16.3,0,0,0,0.4,0.4,0.09,-0.4,-0.4,Matches
Lucas Araujo,br BRA,MF,21.0,5.1,0,3,0,0.0,0.59,0.0,0.0,,28.8,1,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Maycon Douglas,br BRA,"FW,MF",24.0,6.5,1,18,6,33.3,2.75,0.92,0.06,0.17,19.6,0,0,0,1.5,1.5,0.08,-0.5,-0.5,Matches
Óscar Ruiz,py PAR,"FW,MF",29.0,5.5,0,12,5,41.7,2.18,0.91,0.0,0.0,15.8,0,0,0,1.6,1.6,0.13,-1.6,-1.6,Matches
Gustavo Henrique,br BRA,DF,21.0,4.2,0,2,0,0.0,0.47,0.0,0.0,,10.2,0,0,0,0.2,0.2,0.09,-0.2,-0.2,Matches
Ligger,br BRA,DF,32.0,3.0,0,3,1,33.3,1.0,0.33,0.0,0.0,8.3,0,0,0,0.7,0.7,0.23,-0.7,-0.7,Matches
Lucas Fonseca,br BRA,DF,35.0,2.9,0,1,0,0.0,0.35,0.0,0.0,,32.0,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Eugenio Isnaldo,ar ARG,"MF,FW",27.0,2.8,0,3,1,33.3,1.06,0.35,0.0,0.0,21.4,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Matheus Galdezani,br BRA,MF,28.0,3.5,0,7,3,42.9,1.97,0.85,0.0,0.0,29.8,0,0,0,0.2,0.2,0.03,-0.2,-0.2,Matches
Ronaldo Cesar,br BRA,"FW,MF",20.0,4.0,0,6,0,0.0,1.5,0.0,0.0,,13.0,0,0,0,1.4,1.4,0.24,-1.4,-1.4,Matches
Raniele,br BRA,MF,24.0,3.2,0,6,3,50.0,1.86,0.93,0.0,0.0,32.3,0,0,0,0.1,0.1,0.02,-0.1,-0.1,Matches
Luizão,br BRA,MF,22.0,1.2,0,1,0,0.0,0.86,0.0,0.0,,28.1,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Juan Pablo Ramírez,co COL,"MF,FW",23.0,0.7,0,1,0,0.0,1.41,0.0,0.0,,16.5,0,0,0,0.0,0.0,0.05,0.0,0.0,Matches
Pablo Roberto,br BRA,"FW,MF",21.0,0.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Raí Soares,br BRA,MF,19.0,0.4,0,2,0,0.0,5.0,0.0,0.0,,24.9,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Douglas Borel,br BRA,"DF,MF",18.0,0.3,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Alesson,br BRA,MF,21.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,27.2,38.0,42,466,144,30.9,12.26,3.79,0.08,0.26,19.2,21,4,5,45.6,41.7,0.09,-3.6,-3.7,
Opponent Total,,,27.1,38.0,51,479,155,32.4,12.61,4.08,0.09,0.27,20.8,29,9,9,46.2,39.3,0.08,4.8,2.7,
