Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Marcos Felipe,br BRA,GK,26.0,37.0,51.0,6.0,1.0,4.0,1.0,56.9,0.29,6.9,0.19,198,505,39.2,884,139,41.6,36.0,251,54.6,43.0,455,27,5.9,39.0,1.05,14.7,Matches
Danilo Fernandes,br BRA,GK,34.0,0.4,,,,,,1.5,0.25,,,1,6,16.7,10,1,40.0,35.3,4,50.0,34.5,7,1,14.3,,,10.0,Matches
Mateus Claus,br BRA,GK,28.0,0.6,2.0,0.0,0.0,0.0,0.0,1.0,0.34,-1.0,-1.69,1,1,100.0,7,1,14.3,23.7,5,0.0,19.4,4,0,0.0,0.0,0.0,,Matches
Squad Total,,,26.9,38.0,53.0,6.0,1.0,4.0,1.0,59.4,0.29,7.4,0.2,200,512,39.1,884,141,42.2,35.3,277,50.2,40.4,466,28,6.0,39.0,1.03,10.0,
Opponent Total,,,27.4,38.0,50.0,4.0,1.0,6.0,2.0,49.2,0.27,1.2,0.03,136,411,33.1,768,204,35.2,34.7,295,47.8,38.5,562,42,7.5,35.0,0.92,13.5,
