Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Gregore,br BRA,MF,25.0,31.9,83,50,36,41,6,35,87,40.2,52,51,18,33,46,129,73,1,Matches
Ernando,br BRA,DF,31.0,29.6,19,8,15,4,0,9,17,52.9,8,20,16,4,29,48,112,0,Matches
Douglas Friedrich,br BRA,GK,31.0,29.1,0,0,0,0,0,0,2,0.0,2,1,0,1,2,2,23,3,Matches
Gilberto,br BRA,FW,30.0,25.6,15,9,3,6,6,2,19,10.5,17,14,3,11,8,23,25,0,Matches
Nino Paraíba,br BRA,DF,34.0,29.1,55,41,43,12,0,26,48,54.2,22,28,9,19,62,117,82,2,Matches
Juninho,br BRA,DF,24.0,26.1,27,19,21,5,1,12,26,46.2,14,39,28,11,33,60,115,1,Matches
Juninho Capixaba,br BRA,DF,22.0,22.9,56,37,28,23,5,18,49,36.7,31,25,6,19,44,100,45,0,Matches
Ronaldo,br BRA,MF,23.0,21.6,66,39,34,28,4,24,58,41.4,34,36,10,26,27,93,29,0,Matches
Rossi,br BRA,"FW,MF",26.0,21.8,20,9,10,6,4,9,28,32.1,19,28,3,25,16,36,16,1,Matches
Lucas Fonseca,br BRA,DF,34.0,17.7,15,12,12,3,0,11,21,52.4,10,20,18,2,23,38,72,2,Matches
Rodriguinho Marinho,br BRA,"MF,FW",31.0,16.1,11,7,1,8,2,2,24,8.3,22,10,2,8,6,17,2,0,Matches
Élber,br BRA,"FW,MF",27.0,15.9,6,4,3,2,1,2,5,40.0,3,10,2,8,10,16,1,0,Matches
Danielzinho,br BRA,MF,24.0,16.7,17,9,4,10,3,5,25,20.0,20,8,0,8,8,25,4,0,Matches
Matheus Bahia,br BRA,DF,20.0,11.5,27,16,21,4,2,16,28,57.1,12,12,3,9,22,49,46,0,Matches
Elías,br BRA,MF,34.0,8.8,18,12,9,7,2,7,15,46.7,8,3,0,3,7,25,3,0,Matches
Fessin,br BRA,"FW,MF",21.0,8.8,12,11,3,9,0,4,10,40.0,6,5,0,5,5,17,4,0,Matches
Juan Pablo Ramírez,co COL,MF,22.0,7.4,9,3,2,4,3,3,19,15.8,16,4,0,4,5,14,1,0,Matches
Thiago,br BRA,"FW,MF",19.0,5.7,5,3,3,2,0,1,9,11.1,8,4,0,4,7,12,3,0,Matches
Edson,br BRA,"MF,DF",21.0,5.6,12,9,4,8,0,6,9,66.7,3,4,2,2,10,22,12,0,Matches
Clayson,br BRA,"FW,MF",24.0,8.3,11,9,4,3,4,5,15,33.3,10,12,0,12,4,15,4,0,Matches
