Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Jean,br BRA,GK,21.0,38,38,3420,38.0,48,1.26,171,128,74.3,13,11,14,10,26.3,5,4,1,0,20.0,Matches
Squad Total,,,25.2,38,38,3420,38.0,48,1.26,171,128,74.3,13,11,14,10,26.3,5,4,1,0,20.0,
Opponent Total,,,26.8,38,38,3420,38.0,50,1.32,171,128,74.9,14,11,13,10,26.3,8,7,0,1,0.0,
