Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Nino Paraíba,br BRA,DF,35.0,31.7,1882,83,492,805,604,34,1882,52,25,48.1,27,51.9,954,5258,2846,92,53,13,53,26,1002,197,Matches
Luiz Otávio,br BRA,DF,28.0,29.7,1525,264,853,634,40,33,1525,2,1,50.0,1,50.0,828,3309,1819,9,1,1,3,2,921,2,Matches
Gilberto,br BRA,FW,31.0,28.3,828,26,71,355,410,122,825,35,19,54.3,16,45.7,405,1739,809,28,22,15,49,19,565,131,Matches
Patrick de Lucca,br BRA,MF,20.0,27.5,1741,115,500,1016,241,34,1741,8,4,50.0,4,50.0,1043,4960,3179,44,35,2,30,10,1179,49,Matches
Germán Conti,ar ARG,DF,26.0,27.2,1485,193,711,732,46,20,1485,3,1,33.3,2,66.7,839,3633,2361,23,7,1,6,1,924,6,Matches
Matheus Bahia,br BRA,DF,21.0,25.4,1531,65,501,680,367,23,1531,64,33,51.6,31,48.4,805,4684,2788,61,37,7,54,15,799,104,Matches
Danielzinho,br BRA,MF,25.0,23.8,1682,15,216,1130,349,16,1682,25,18,72.0,7,28.0,1172,5487,2880,42,33,0,27,23,1344,62,Matches
Rodriguinho Marinho,br BRA,"FW,MF",32.0,21.0,897,5,117,392,402,51,895,37,24,64.9,13,35.1,560,2584,1179,27,30,8,61,41,616,114,Matches
Juninho Capixaba,br BRA,"DF,FW",23.0,21.0,1389,54,323,628,455,32,1389,40,24,60.0,16,40.0,784,4714,2505,69,34,12,38,20,816,138,Matches
Rossi,br BRA,"FW,MF",27.0,18.8,775,9,78,234,471,56,775,43,19,44.2,24,55.8,457,2975,1519,66,35,16,32,20,525,187,Matches
Lucas Mugni,ar ARG,"MF,FW",29.0,17.8,876,15,172,458,259,29,876,40,27,67.5,13,32.5,474,2324,1076,19,16,3,39,28,497,83,Matches
Danilo Fernandes,br BRA,GK,32.0,16.0,448,371,444,3,1,0,448,1,1,100.0,0,0.0,216,1328,1012,0,0,0,0,0,124,0,Matches
Matheus Teixeira,br BRA,GK,21.0,16.0,475,410,474,2,0,0,475,0,0,,0,,253,1464,931,0,0,0,0,0,168,0,Matches
Raí Nascimento,br BRA,"FW,MF",22.0,12.2,478,4,84,179,225,28,478,23,14,60.9,9,39.1,278,2012,1015,34,22,5,15,12,302,81,Matches
Thaciano,br BRA,"MF,FW",25.0,7.8,238,16,54,117,70,21,238,8,6,75.0,2,25.0,129,704,333,13,5,5,11,16,147,38,Matches
Juninho,br BRA,DF,25.0,9.0,558,63,244,287,29,9,558,3,3,100.0,0,0.0,346,1713,1028,10,8,0,2,2,366,1,Matches
Jonas,br BRA,MF,29.0,6.2,395,35,161,212,26,1,395,7,6,85.7,1,14.3,216,946,475,4,3,0,5,10,234,1,Matches
Hugo Rodallega,co COL,FW,35.0,10.1,310,9,22,137,159,35,310,15,9,60.0,6,40.0,195,829,349,11,8,3,17,6,248,52,Matches
Renan Guedes,br BRA,DF,23.0,6.4,304,20,98,117,89,7,304,3,2,66.7,1,33.3,114,434,179,4,5,2,9,8,124,19,Matches
Mateus Claus,br BRA,GK,26.0,6.0,156,137,156,0,0,0,156,1,1,100.0,0,0.0,64,443,259,0,0,0,0,0,39,0,Matches
Thonny Anderson,br BRA,"MF,FW",23.0,5.2,245,8,35,129,83,13,245,13,8,61.5,5,38.5,144,786,350,13,6,1,22,13,168,30,Matches
Edson,br BRA,MF,22.0,5.2,271,17,74,160,39,4,271,7,4,57.1,3,42.9,149,773,354,2,7,0,4,0,167,3,Matches
Lucas Araujo,br BRA,MF,21.0,5.1,228,14,65,142,23,1,228,2,1,50.0,1,50.0,109,457,192,2,3,0,3,4,118,5,Matches
Maycon Douglas,br BRA,"FW,MF",24.0,6.5,258,1,31,89,147,26,258,32,16,50.0,16,50.0,174,1194,663,22,19,9,28,7,174,67,Matches
Óscar Ruiz,py PAR,"FW,MF",29.0,5.5,185,2,29,59,101,21,185,24,12,50.0,12,50.0,120,707,292,13,12,2,18,4,123,35,Matches
Gustavo Henrique,br BRA,DF,21.0,4.2,201,43,126,75,3,3,201,1,1,100.0,0,0.0,92,397,190,0,0,0,4,0,109,0,Matches
Ligger,br BRA,DF,32.0,3.0,122,23,77,39,6,4,122,1,1,100.0,0,0.0,77,444,237,1,2,0,1,0,72,0,Matches
Lucas Fonseca,br BRA,DF,35.0,2.9,178,18,81,91,7,0,178,1,1,100.0,0,0.0,113,456,326,0,2,0,2,0,113,0,Matches
Eugenio Isnaldo,ar ARG,"MF,FW",27.0,2.8,116,2,25,55,39,2,116,6,3,50.0,3,50.0,65,370,151,5,3,1,12,2,69,12,Matches
Matheus Galdezani,br BRA,MF,28.0,3.5,315,7,65,177,78,2,315,11,6,54.5,5,45.5,211,911,428,5,5,0,4,3,212,16,Matches
Ronaldo Cesar,br BRA,"FW,MF",20.0,4.0,161,5,42,53,71,13,161,16,10,62.5,6,37.5,96,503,262,5,6,1,22,9,96,36,Matches
Raniele,br BRA,MF,24.0,3.2,230,17,75,129,28,0,230,3,2,66.7,1,33.3,116,563,295,2,7,0,1,3,126,3,Matches
Luizão,br BRA,MF,22.0,1.2,57,3,15,26,16,3,57,1,1,100.0,0,0.0,32,79,24,0,1,0,2,2,43,6,Matches
Juan Pablo Ramírez,co COL,"MF,FW",23.0,0.7,60,0,3,31,27,2,60,1,0,0.0,1,100.0,42,180,64,2,0,1,4,4,48,6,Matches
Pablo Roberto,br BRA,"FW,MF",21.0,0.5,23,0,2,15,6,0,23,0,0,,0,,15,40,12,0,0,0,2,0,17,0,Matches
Raí Soares,br BRA,MF,19.0,0.4,21,1,3,10,8,1,21,0,0,,0,,14,82,37,1,2,0,2,2,20,2,Matches
Douglas Borel,br BRA,"DF,MF",18.0,0.3,23,1,4,4,15,0,23,0,0,,0,,16,63,25,1,0,0,3,0,16,5,Matches
Alesson,br BRA,MF,21.0,0.2,7,0,1,4,2,0,7,0,0,,0,,1,5,0,0,0,0,0,0,3,0,Matches
Squad Total,,,27.2,38.0,20674,2071,6524,9406,4942,646,20669,529,303,57.3,226,42.7,11718,59550,32444,630,429,108,585,312,12634,1491,
Opponent Total,,,27.1,38.0,22596,2154,6177,10653,6027,661,22587,632,372,58.9,259,41.0,13160,68984,37045,686,630,138,542,304,14620,1595,
