Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Nino Paraíba,br BRA,DF,35.0,32,2853.0,89.0,83.4,31.7,32,89.0,30.0,0,,0,1.06,34.0,46.0,-12.0,-0.38,-0.85,39.3,39.1,0.2,0.01,0.13,Matches
Luiz Otávio,br BRA,DF,28.0,30,2671.0,89.0,78.1,29.7,29,90.0,28.0,1,70.0,6,1.2,31.0,35.0,-4.0,-0.13,0.47,34.7,32.4,2.4,0.08,0.44,Matches
Gilberto,br BRA,FW,31.0,36,2551.0,71.0,74.6,28.3,29,79.0,12.0,7,37.0,0,1.08,32.0,41.0,-9.0,-0.32,-0.32,35.3,37.0,-1.7,-0.06,-0.17,Matches
Patrick de Lucca,br BRA,MF,20.0,35,2479.0,71.0,72.5,27.5,29,81.0,11.0,6,23.0,1,1.17,31.0,35.0,-4.0,-0.15,0.33,33.7,32.7,1.0,0.04,0.19,Matches
Germán Conti,ar ARG,DF,26.0,28,2450.0,88.0,71.6,27.2,28,88.0,27.0,0,,0,1.07,27.0,35.0,-8.0,-0.29,-0.2,32.4,31.2,1.2,0.04,0.21,Matches
Matheus Bahia,br BRA,DF,21.0,29,2286.0,79.0,66.8,25.4,27,84.0,20.0,2,11.0,6,1.17,32.0,29.0,3.0,0.12,1.07,31.4,29.1,2.3,0.09,0.32,Matches
Danielzinho,br BRA,MF,25.0,31,2138.0,69.0,62.5,23.8,27,77.0,8.0,4,15.0,2,1.23,31.0,27.0,4.0,0.17,1.08,32.1,24.7,7.4,0.31,0.87,Matches
Rodriguinho Marinho,br BRA,"FW,MF",32.0,34,1892.0,56.0,55.3,21.0,24,71.0,3.0,10,18.0,3,1.15,22.0,27.0,-5.0,-0.24,0.0,24.6,23.4,1.2,0.06,0.16,Matches
Juninho Capixaba,br BRA,"DF,FW",23.0,26,1887.0,73.0,55.2,21.0,21,84.0,15.0,5,24.0,9,1.0,18.0,26.0,-8.0,-0.38,-0.32,25.1,24.5,0.6,0.03,0.1,Matches
Rossi,br BRA,"FW,MF",27.0,24,1691.0,70.0,49.4,18.8,20,80.0,4.0,4,22.0,0,1.17,23.0,27.0,-4.0,-0.21,0.05,22.4,20.2,2.2,0.12,0.26,Matches
Lucas Mugni,ar ARG,"MF,FW",29.0,20,1603.0,80.0,46.9,17.8,19,83.0,10.0,1,32.0,0,0.9,15.0,24.0,-9.0,-0.51,-0.51,19.3,21.1,-1.8,-0.1,-0.16,Matches
Danilo Fernandes,br BRA,GK,32.0,16,1440.0,90.0,42.1,16.0,16,90.0,16.0,0,,4,1.25,16.0,14.0,2.0,0.12,0.62,20.4,17.1,3.3,0.21,0.38,Matches
Matheus Teixeira,br BRA,GK,21.0,16,1440.0,90.0,42.1,16.0,16,90.0,16.0,0,,7,1.06,18.0,28.0,-10.0,-0.62,-0.67,19.8,21.4,-1.6,-0.1,-0.15,Matches
Raí Nascimento,br BRA,"FW,MF",22.0,15,1098.0,73.0,32.1,12.2,15,73.0,2.0,0,,0,,14.0,11.0,3.0,0.25,0.71,15.8,13.5,2.3,0.19,0.31,Matches
Thaciano,br BRA,"MF,FW",25.0,11,703.0,64.0,20.6,7.8,10,70.0,1.0,1,1.0,0,1.55,11.0,8.0,3.0,0.38,0.78,7.9,7.5,0.4,0.05,0.09,Matches
Juninho,br BRA,DF,25.0,9,810.0,90.0,23.7,9.0,9,90.0,9.0,0,,0,1.78,15.0,10.0,5.0,0.56,1.04,12.3,10.1,2.3,0.25,0.35,Matches
Jonas,br BRA,MF,29.0,15,556.0,37.0,16.3,6.2,8,57.0,0.0,7,15.0,5,1.27,8.0,8.0,0.0,0.0,0.28,7.7,6.7,1.0,0.16,0.21,Matches
Hugo Rodallega,co COL,FW,35.0,22,909.0,41.0,26.6,10.1,7,87.0,5.0,15,20.0,0,1.05,11.0,12.0,-1.0,-0.1,0.19,12.7,9.8,3.0,0.29,0.42,Matches
Renan Guedes,br BRA,DF,23.0,9,576.0,64.0,16.8,6.4,6,90.0,6.0,3,12.0,29,1.44,8.0,6.0,2.0,0.31,0.66,6.5,7.2,-0.7,-0.11,-0.11,Matches
Mateus Claus,br BRA,GK,26.0,6,540.0,90.0,15.8,6.0,6,90.0,6.0,0,,30,1.0,8.0,9.0,-1.0,-0.17,0.08,5.3,7.6,-2.3,-0.38,-0.44,Matches
Thonny Anderson,br BRA,"MF,FW",23.0,12,466.0,39.0,13.6,5.2,5,64.0,1.0,7,21.0,4,1.33,7.0,8.0,-1.0,-0.19,0.05,7.2,9.2,-2.0,-0.39,-0.43,Matches
Edson,br BRA,MF,22.0,13,464.0,36.0,13.6,5.2,5,75.0,0.0,8,11.0,16,1.14,7.0,11.0,-4.0,-0.78,-0.62,5.1,7.7,-2.6,-0.5,-0.56,Matches
Lucas Araujo,br BRA,MF,21.0,13,458.0,35.0,13.4,5.1,5,67.0,1.0,8,15.0,12,1.46,8.0,8.0,0.0,0.0,0.27,6.5,7.1,-0.6,-0.13,-0.13,Matches
Maycon Douglas,br BRA,"FW,MF",24.0,21,589.0,28.0,17.2,6.5,4,65.0,0.0,17,19.0,10,1.1,12.0,17.0,-5.0,-0.76,-0.64,9.5,11.6,-2.1,-0.32,-0.37,Matches
Óscar Ruiz,py PAR,"FW,MF",29.0,19,496.0,26.0,14.5,5.5,4,67.0,0.0,15,15.0,5,0.89,6.0,10.0,-4.0,-0.73,-0.57,6.6,8.5,-1.9,-0.34,-0.38,Matches
Gustavo Henrique,br BRA,DF,21.0,6,381.0,64.0,11.1,4.2,4,90.0,4.0,2,11.0,20,1.17,7.0,6.0,1.0,0.24,0.53,5.7,6.9,-1.2,-0.29,-0.31,Matches
Ligger,br BRA,DF,32.0,3,270.0,90.0,7.9,3.0,3,90.0,3.0,0,,24,0.0,0.0,9.0,-9.0,-3.0,-3.0,2.2,6.9,-4.7,-1.56,-1.68,Matches
Lucas Fonseca,br BRA,DF,35.0,3,258.0,86.0,7.5,2.9,3,86.0,2.0,0,,18,0.33,4.0,7.0,-3.0,-1.05,-0.88,3.8,4.9,-1.1,-0.38,-0.39,Matches
Eugenio Isnaldo,ar ARG,"MF,FW",27.0,6,254.0,42.0,7.4,2.8,3,65.0,0.0,3,20.0,4,1.17,1.0,2.0,-1.0,-0.35,-0.13,2.1,3.0,-1.0,-0.35,-0.36,Matches
Matheus Galdezani,br BRA,MF,28.0,11,319.0,29.0,9.3,3.5,2,62.0,0.0,9,22.0,4,0.73,2.0,10.0,-8.0,-2.26,-2.23,4.8,8.4,-3.6,-1.02,-1.11,Matches
Ronaldo Cesar,br BRA,"FW,MF",20.0,16,361.0,23.0,10.6,4.0,1,59.0,0.0,15,20.0,2,1.06,3.0,3.0,0.0,0.0,0.26,3.8,4.3,-0.5,-0.13,-0.13,Matches
Raniele,br BRA,MF,24.0,11,290.0,26.0,8.5,3.2,1,88.0,0.0,10,20.0,5,1.73,0.0,2.0,-2.0,-0.62,-0.42,2.4,4.9,-2.5,-0.79,-0.85,Matches
Luizão,br BRA,MF,22.0,6,105.0,18.0,3.1,1.2,0,,0.0,6,18.0,8,1.33,1.0,2.0,-1.0,-0.86,-0.64,0.7,1.6,-0.9,-0.76,-0.77,Matches
Juan Pablo Ramírez,co COL,"MF,FW",23.0,4,64.0,16.0,1.9,0.7,0,,0.0,4,16.0,8,1.0,0.0,0.0,0.0,0.0,0.24,0.4,0.4,0.0,-0.03,-0.01,Matches
Pablo Roberto,br BRA,"FW,MF",21.0,2,41.0,21.0,1.2,0.5,0,,0.0,2,21.0,5,0.0,1.0,4.0,-3.0,-6.59,-6.43,0.9,1.3,-0.4,-0.89,-0.88,Matches
Raí Soares,br BRA,MF,19.0,1,36.0,36.0,1.1,0.4,0,,0.0,1,36.0,1,,0.0,1.0,-1.0,-2.5,-2.29,0.1,0.5,-0.4,-0.92,-0.92,Matches
Douglas Borel,br BRA,"DF,MF",18.0,1,28.0,28.0,0.8,0.3,0,,0.0,1,28.0,3,3.0,0.0,0.0,0.0,0.0,0.24,0.2,0.3,-0.1,-0.3,-0.29,Matches
Alesson,br BRA,MF,21.0,1,18.0,18.0,0.5,0.2,0,,0.0,1,18.0,1,1.0,1.0,0.0,1.0,5.0,5.26,0.2,0.2,0.0,-0.18,-0.16,Matches
Marcelo Cirino,br BRA,"FW,MF",29.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Júnior Dênis,br BRA,GK,22.0,0,,,,,0,,,0,,5,,,,,,,,,,,,Matches
Douglas Friedrich,br BRA,GK,32.0,0,,,,,0,,,0,,7,,,,,,,,,,,,Matches
Mayk,br BRA,DF,21.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Ramon,br BRA,MF,20.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Riquelme,br BRA,FW,19.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Marcelo Ryan,br BRA,FW,18.0,0,,,,,0,,,0,,3,,,,,,,,,,,,Matches
Squad Total,,,27.2,38,3420.0,90.0,100.0,38.0,418,82.0,240.0,175,19.0,274,1.13,42.0,51.0,-9.0,-0.24,,45.6,46.2,-0.6,-0.02,,
Opponent Total,,,27.1,38,3420.0,90.0,100.0,38.0,418,82.0,243.0,172,21.0,268,1.61,51.0,42.0,9.0,0.24,,46.2,45.6,0.6,0.02,,
