Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Expected,Expected,Expected,Expected,Progression,Progression,Progression,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 33_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG,Matches
Nino Paraíba,br BRA,DF,35.0,32,32,2853.0,31.7,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.8,0.8,3.1,3.9,92.0,155.0,197.0,0.0,0.06,0.06,0.0,0.06,0.03,0.1,0.12,0.03,0.12,Matches
Luiz Otávio,br BRA,DF,28.0,30,29,2671.0,29.7,3.0,0.0,3.0,3.0,0.0,0.0,1.0,0.0,1.8,1.8,0.2,2.1,9.0,74.0,2.0,0.1,0.0,0.1,0.1,0.1,0.06,0.01,0.07,0.06,0.07,Matches
Gilberto,br BRA,FW,31.0,36,29,2551.0,28.3,15.0,2.0,17.0,12.0,3.0,3.0,7.0,0.0,11.3,9.0,1.7,10.6,28.0,39.0,131.0,0.53,0.07,0.6,0.42,0.49,0.4,0.06,0.46,0.32,0.38,Matches
Patrick de Lucca,br BRA,MF,20.0,35,29,2479.0,27.5,1.0,1.0,2.0,1.0,0.0,0.0,7.0,0.0,1.0,1.0,2.2,3.2,44.0,141.0,49.0,0.04,0.04,0.07,0.04,0.07,0.04,0.08,0.12,0.04,0.12,Matches
Germán Conti,ar ARG,DF,26.0,28,28,2450.0,27.2,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,1.8,1.8,0.1,1.9,23.0,99.0,6.0,0.0,0.0,0.0,0.0,0.0,0.07,0.0,0.07,0.07,0.07,Matches
Matheus Bahia,br BRA,DF,21.0,29,27,2286.0,25.4,2.0,4.0,6.0,2.0,0.0,0.0,8.0,1.0,1.1,1.1,2.3,3.5,61.0,103.0,104.0,0.08,0.16,0.24,0.08,0.24,0.04,0.09,0.14,0.04,0.14,Matches
Danielzinho,br BRA,MF,25.0,31,27,2138.0,23.8,1.0,2.0,3.0,1.0,0.0,0.0,6.0,0.0,1.5,1.5,2.2,3.7,42.0,259.0,62.0,0.04,0.08,0.13,0.04,0.13,0.06,0.09,0.15,0.06,0.15,Matches
Rodriguinho Marinho,br BRA,"FW,MF",32.0,34,24,1892.0,21.0,4.0,1.0,5.0,3.0,1.0,2.0,2.0,0.0,5.8,4.2,2.1,6.3,27.0,87.0,114.0,0.19,0.05,0.24,0.14,0.19,0.28,0.1,0.37,0.2,0.3,Matches
Juninho Capixaba,br BRA,"DF,FW",23.0,26,21,1887.0,21.0,0.0,4.0,4.0,0.0,0.0,0.0,6.0,1.0,1.5,1.5,4.3,5.8,69.0,100.0,138.0,0.0,0.19,0.19,0.0,0.19,0.07,0.21,0.28,0.07,0.28,Matches
