Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Gregore,br BRA,MF,25.0,31.9,81,2.54,66,1,4,6,0,4,9,0.28,7,0,0,2,0,0,Matches
Ernando,br BRA,DF,31.0,29.6,24,0.81,21,0,1,2,0,0,3,0.1,2,0,1,0,0,0,Matches
Douglas Friedrich,br BRA,GK,31.0,29.1,2,0.07,1,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gilberto,br BRA,FW,30.0,25.6,49,1.91,33,1,6,6,3,0,9,0.35,4,0,2,2,1,0,Matches
Nino Paraíba,br BRA,DF,34.0,29.1,70,2.41,50,4,8,3,5,0,8,0.28,8,0,0,0,0,0,Matches
Juninho,br BRA,DF,24.0,26.1,10,0.38,7,0,0,2,0,1,1,0.04,1,0,0,0,0,0,Matches
Juninho Capixaba,br BRA,DF,22.0,22.9,71,3.1,51,7,2,2,6,3,9,0.39,7,1,0,0,1,0,Matches
Ronaldo,br BRA,MF,23.0,21.6,28,1.3,24,1,0,2,1,0,6,0.28,5,0,0,1,0,0,Matches
Rossi,br BRA,"FW,MF",26.0,21.8,62,2.85,47,6,3,3,3,0,3,0.14,1,1,0,1,0,0,Matches
Lucas Fonseca,br BRA,DF,34.0,17.7,7,0.4,6,1,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Rodriguinho Marinho,br BRA,"MF,FW",31.0,16.1,55,3.41,34,6,6,5,4,0,6,0.37,2,0,1,1,2,0,Matches
Élber,br BRA,"FW,MF",27.0,15.9,69,4.36,40,10,7,6,6,0,6,0.38,4,1,0,0,1,0,Matches
Danielzinho,br BRA,MF,24.0,16.7,92,5.53,75,9,3,2,3,0,7,0.42,6,0,0,1,0,0,Matches
Matheus Bahia,br BRA,DF,20.0,11.5,26,2.25,18,1,0,0,6,1,1,0.09,1,0,0,0,0,0,Matches
Elías,br BRA,MF,34.0,8.8,15,1.71,13,0,0,0,2,0,0,0.0,0,0,0,0,0,0,Matches
Fessin,br BRA,"FW,MF",21.0,8.8,29,3.3,20,1,3,3,2,0,1,0.11,1,0,0,0,0,0,Matches
Juan Pablo Ramírez,co COL,MF,22.0,7.4,27,3.65,17,1,5,3,1,0,8,1.08,4,0,4,0,0,0,Matches
Thiago,br BRA,"FW,MF",19.0,5.7,7,1.23,2,0,0,1,3,1,0,0.0,0,0,0,0,0,0,Matches
Edson,br BRA,"MF,DF",21.0,5.6,10,1.8,7,1,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Clayson,br BRA,"FW,MF",24.0,8.3,41,4.97,22,11,2,4,1,1,1,0.12,1,0,0,0,0,0,Matches
