Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Marcos Felipe,br BRA,GK,27.0,33.3,43,2,2,3,0,42.0,0.27,-1.0,-0.03,133,296,44.9,1069,196,21.8,27.7,204,30.9,27.3,473,48,10.1,71,2.13,17.5,Matches
Adriel,br BRA,GK,23.0,3.7,6,0,2,0,0,4.1,0.34,-1.9,-0.5,10,32,31.3,108,17,25.0,27.6,25,20.0,21.8,43,4,9.3,10,2.69,22.0,Matches
Danilo Fernandes,br BRA,GK,35.0,1.0,0,0,0,0,0,0.3,0.14,0.3,0.29,2,7,28.6,16,5,18.8,25.6,9,44.4,29.8,18,0,0.0,1,1.0,16.0,Matches
Squad Total,,,27.7,38.0,49,2,4,3,0,46.4,0.28,-2.6,-0.07,145,335,43.3,1181,218,22.3,,250,28.8,25.9,534,52,9.7,82,2.16,,
Opponent Total,,,27.6,38.0,49,2,1,4,0,54.3,0.3,5.3,0.14,152,384,39.6,684,143,40.1,35.9,285,38.6,35.3,513,31,6.0,39,1.03,14.9,
