Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Marcos Felipe,br BRA,GK,26.0,37,37,3330,37.0,51.0,1.38,183,133,75.4,12.0,8.0,17,9.0,24.3,6.0,6.0,0.0,0.0,0.0,Matches
Danilo Fernandes,br BRA,GK,34.0,1,1,37,0.4,,,6,6,,,,1,,,,,,,,Matches
Mateus Claus,br BRA,GK,28.0,1,0,53,0.6,2.0,3.4,3,1,33.3,0.0,0.0,0,0.0,,0.0,0.0,0.0,0.0,,Matches
Squad Total,,,26.9,38,38,3420,38.0,53.0,1.39,192,140,75.5,12.0,8.0,18,9.0,23.7,6.0,6.0,0.0,0.0,0.0,
Opponent Total,,,27.4,38,38,3420,38.0,50.0,1.32,168,120,72.6,18.0,8.0,12,14.0,36.8,4.0,4.0,0.0,0.0,0.0,
