Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,onxG,onxGA,xG+/-,xG+/-90,On-Off,Matches
Douglas Friedrich,br BRA,GK,30.0,37,3330.0,90.0,97.4,37.0,37,90.0,37.0,0,,0,1.24,41.0,41.0,0.0,0.0,-1.0,50.3,47.0,3.4,0.09,-0.87,Matches
Lucas Fonseca,br BRA,DF,33.0,35,3113.0,89.0,91.0,34.6,35,89.0,34.0,0,,2,1.37,39.0,35.0,4.0,0.12,1.0,47.8,42.5,5.3,0.15,0.44,Matches
Gregore,br BRA,MF,24.0,34,3011.0,89.0,88.0,33.5,34,89.0,32.0,0,,0,1.38,41.0,36.0,5.0,0.15,1.03,46.6,40.2,6.4,0.19,0.65,Matches
Artur,br BRA,"FW,MF",20.0,32,2821.0,88.0,82.5,31.3,32,88.0,25.0,0,,0,1.38,33.0,31.0,2.0,0.06,0.21,39.7,37.3,2.4,0.08,-0.21,Matches
Moisés,br BRA,DF,23.0,30,2566.0,86.0,75.0,28.5,30,86.0,28.0,0,,0,1.3,37.0,34.0,3.0,0.11,0.32,39.5,36.5,3.0,0.11,-0.03,Matches
Nino Paraíba,br BRA,DF,33.0,29,2501.0,86.0,73.1,27.8,28,88.0,27.0,1,28.0,2,1.31,36.0,34.0,2.0,0.07,0.17,37.1,34.8,2.3,0.08,-0.12,Matches
Juninho,br BRA,DF,23.0,27,2430.0,90.0,71.1,27.0,27,90.0,27.0,0,,0,1.22,30.0,29.0,1.0,0.04,0.04,32.9,33.2,-0.3,-0.01,-0.43,Matches
Gilberto,br BRA,FW,29.0,32,2336.0,73.0,68.3,26.0,27,80.0,11.0,5,35.0,1,1.31,34.0,26.0,8.0,0.31,0.89,36.8,30.2,6.7,0.26,0.45,Matches
Flávio,br BRA,MF,22.0,28,2329.0,83.0,68.1,25.9,27,86.0,21.0,1,10.0,8,1.36,26.0,27.0,-1.0,-0.04,-0.2,33.1,31.8,1.3,0.05,-0.2,Matches
Élber,br BRA,"FW,MF",26.0,31,1855.0,60.0,54.2,20.6,24,70.0,5.0,7,26.0,0,1.32,23.0,22.0,1.0,0.05,0.05,27.1,27.9,-0.8,-0.04,-0.33,Matches
Fernandão,br BRA,FW,31.0,32,1095.0,34.0,32.0,12.2,11,73.0,3.0,21,14.0,5,1.31,13.0,16.0,-3.0,-0.25,-0.4,14.0,14.9,-0.9,-0.07,-0.27,Matches
João Pedro,br BRA,"MF,DF",22.0,12,887.0,74.0,25.9,9.9,11,80.0,7.0,1,8.0,11,1.0,11.0,15.0,-4.0,-0.41,-0.58,13.6,15.8,-2.2,-0.22,-0.45,Matches
Lucca,br BRA,"FW,MF",28.0,17,868.0,51.0,25.4,9.6,10,67.0,1.0,7,28.0,9,1.35,10.0,10.0,0.0,0.0,-0.04,13.3,10.6,2.8,0.29,0.23,Matches
Ronaldo,br BRA,MF,22.0,14,839.0,60.0,24.5,9.3,10,75.0,3.0,4,23.0,10,1.36,9.0,12.0,-3.0,-0.32,-0.46,9.2,13.5,-4.3,-0.46,-0.76,Matches
Arthur,br BRA,"MF,FW",26.0,29,1124.0,39.0,32.9,12.5,9,69.0,2.0,20,25.0,4,1.31,18.0,18.0,0.0,0.0,-0.04,20.3,17.9,2.3,0.19,0.11,Matches
Eric Ramires,br BRA,"MF,FW",18.0,14,760.0,54.0,22.2,8.4,9,71.0,2.0,5,25.0,2,1.43,11.0,10.0,1.0,0.12,0.12,14.2,11.5,2.7,0.32,0.26,Matches
Giovanni Palmieri,br BRA,"DF,MF",29.0,10,757.0,76.0,22.1,8.4,8,79.0,6.0,2,64.0,10,1.3,8.0,9.0,-1.0,-0.12,-0.19,10.5,9.4,1.1,0.13,0.03,Matches
Ernando,br BRA,DF,30.0,8,720.0,90.0,21.1,8.0,8,90.0,8.0,0,,12,1.75,10.0,8.0,2.0,0.25,0.28,13.0,9.1,3.9,0.49,0.48,Matches
Alejandro Guerra,ve VEN,"MF,FW",33.0,17,697.0,41.0,20.4,7.7,8,61.0,0.0,9,23.0,3,1.24,12.0,10.0,2.0,0.26,0.29,11.6,8.5,3.1,0.4,0.36,Matches
Elton,br BRA,MF,28.0,9,607.0,67.0,17.7,6.7,7,84.0,5.0,2,8.0,2,1.56,7.0,10.0,-3.0,-0.44,-0.57,10.4,8.5,1.9,0.28,0.2,Matches
Douglas,br BRA,MF,22.0,7,593.0,85.0,17.3,6.6,7,85.0,5.0,0,,0,1.57,5.0,5.0,0.0,0.0,-0.03,9.4,8.7,0.8,0.12,0.0,Matches
Wanderson,br BRA,DF,27.0,7,488.0,70.0,14.3,5.4,5,90.0,5.0,2,18.0,21,1.0,8.0,11.0,-3.0,-0.55,-0.68,7.9,8.1,-0.3,-0.05,-0.19,Matches
Ezequiel,br BRA,DF,25.0,6,443.0,74.0,13.0,4.9,5,79.0,3.0,1,47.0,29,0.83,2.0,3.0,-1.0,-0.2,-0.26,6.2,5.1,1.2,0.24,0.14,Matches
Marco Antônio,br BRA,"MF,FW",21.0,6,345.0,58.0,10.1,3.8,3,81.0,1.0,3,34.0,20,0.83,5.0,6.0,-1.0,-0.26,-0.32,6.0,5.7,0.3,0.08,-0.04,Matches
Paulinho,br BRA,DF,24.0,2,180.0,90.0,5.3,2.0,2,90.0,2.0,0,,7,1.5,1.0,1.0,0.0,0.0,-0.03,3.1,2.5,0.5,0.27,0.17,Matches
Rogério,br BRA,"FW,MF",28.0,13,358.0,28.0,10.5,4.0,1,73.0,0.0,12,24.0,4,0.77,6.0,5.0,1.0,0.25,0.25,7.0,4.6,2.3,0.59,0.53,Matches
Shaylon,br BRA,"MF,FW",21.0,8,190.0,24.0,5.6,2.1,1,68.0,0.0,7,17.0,25,0.63,2.0,1.0,1.0,0.47,0.47,2.9,1.6,1.3,0.61,0.53,Matches
Anderson,br BRA,GK,35.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,37,3.0,3.0,2.0,1.0,1.0,1.0,1.4,0.4,1.0,0.96,0.87,Matches
Jackson de Souza,br BRA,DF,28.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,5,0.0,1.0,3.0,-2.0,-2.0,-2.08,1.8,1.9,-0.1,-0.06,-0.18,Matches
Clayton,br BRA,FW,23.0,1,17.0,17.0,0.5,0.2,0,,0.0,1,16.0,9,1.0,0.0,0.0,0.0,0.0,-0.03,0.3,0.2,0.0,0.25,0.14,Matches
Nílton,br BRA,FW,31.0,1,5.0,5.0,0.1,0.1,0,,0.0,1,4.0,2,3.0,0.0,1.0,-1.0,-18.0,-18.05,0.1,0.0,0.1,1.8,1.69,Matches
Marllon Borges,br BRA,DF,26.0,0,,,,,0,,0.0,0,,9,,,,,,,,,,,,Matches
Fernando Castro,br BRA,GK,21.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,,Matches
Edson,br BRA,"DF,MF",20.0,0,,,,,0,,0.0,0,,15,,,,,,,,,,,,Matches
Everson,br BRA,DF,21.0,0,,,,,0,,0.0,0,,8,,,,,,,,,,,,Matches
Ignácio,br BRA,DF,22.0,0,,,,,0,,0.0,0,,10,,,,,,,,,,,,Matches
Fernando Medeiros,br BRA,MF,22.0,0,,,,,0,,0.0,0,,3,,,,,,,,,,,,Matches
Alexandre Rodrigues Soares,br BRA,DF,28.0,0,,,,,0,,0.0,0,,27,,,,,,,,,,,,Matches
Iago Santos,br BRA,MF,22.0,0,,,,,0,,0.0,0,,4,,,,,,,,,,,,Matches
Yuri,br BRA,MF,24.0,0,,,,,0,,0.0,0,,2,,,,,,,,,,,,Matches
Squad Total,,,27.0,38,3420.0,90.0,100.0,38.0,418,83.0,,112,23.0,321,1.29,44.0,43.0,1.0,0.03,,51.7,47.4,4.3,0.11,,
Opponent Total,,,27.2,38,3420.0,90.0,100.0,38.0,418,83.0,,112,26.0,316,1.37,43.0,44.0,-1.0,-0.03,,47.4,51.7,-4.3,-0.11,,
