Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Douglas Friedrich,br BRA,GK,31.0,30,30,2621,29.1,39,1.34,117,78,70.1,12,4,14,6,20.0,4,4,0,0,0.0,Matches
Anderson,br BRA,GK,36.0,8,5,529,5.9,15,2.55,36,20,58.3,0,2,3,1,20.0,1,0,1,0,100.0,Matches
Mateus Claus,br BRA,GK,25.0,3,3,270,3.0,5,1.67,15,10,73.3,0,2,1,0,0.0,1,1,0,0,0.0,Matches
Squad Total,,,27.3,38,38,3420,38.0,59,1.55,168,108,67.9,12,8,18,7,18.4,6,5,1,0,16.7,
Opponent Total,,,26.3,38,38,3420,38.0,48,1.26,179,128,76.0,18,8,12,11,28.9,8,5,3,0,37.5,
