Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Douglas Friedrich,br BRA,GK,30.0,37.0,41,4,0,6,0,44.9,0.27,3.9,0.1,210,525,40.0,576,162,45.8,38.3,321,81.3,58.1,585,25,4.3,46,1.24,14.8,Matches
Anderson,br BRA,GK,35.0,1.0,2,0,0,0,0,0.9,0.31,-1.1,-1.07,2,7,28.6,8,1,37.5,32.3,4,100.0,60.3,9,0,0.0,0,0.0,8.3,Matches
Squad Total,,,27.0,38.0,43,4,0,6,0,45.8,0.27,2.8,0.07,212,532,39.8,584,163,45.7,,325,81.5,58.2,594,25,4.2,46,1.21,,
Opponent Total,,,27.2,38.0,44,9,3,3,1,46.7,0.24,3.7,0.1,220,530,41.5,790,145,40.8,35.5,301,69.1,48.5,544,23,4.2,25,0.66,12.3,
