Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Touches,Touches,Touches,Touches,Touches,Touches,Touches,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Take-Ons,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Carries,Receiving,Receiving,Unnamed: 27_level_0
Player,Nation,Pos,Age,90s,Touches,Def Pen,Def 3rd,Mid 3rd,Att 3rd,Att Pen,Live,Att,Succ,Succ%,Tkld,Tkld%,Carries,TotDist,PrgDist,PrgC,1/3,CPA,Mis,Dis,Rec,PrgR,Matches
Gregore,br BRA,MF,25.0,31.9,2267,114,571,1490,230,32,2267,43,34,79.1,9,20.9,1334,6458,3404,40,31,3,31,12,1495,33,Matches
Ernando,br BRA,DF,31.0,29.6,1423,193,735,609,85,27,1423,10,5,50.0,5,50.0,822,4236,2375,15,6,1,15,1,920,13,Matches
Douglas Friedrich,br BRA,GK,31.0,29.1,773,688,768,6,0,0,773,0,0,,0,,372,1814,1249,0,0,0,0,0,235,0,Matches
Gilberto,br BRA,FW,30.0,25.6,677,27,54,304,323,99,675,30,19,63.3,11,36.7,349,1683,722,35,20,14,39,19,470,107,Matches
Nino Paraíba,br BRA,DF,34.0,29.1,1673,104,497,680,516,30,1673,45,20,44.4,25,55.6,843,4499,2417,75,51,14,35,24,867,188,Matches
Juninho,br BRA,DF,24.0,26.1,1286,242,796,470,31,21,1286,7,6,85.7,1,14.3,739,3492,1685,12,6,1,11,2,786,3,Matches
Juninho Capixaba,br BRA,DF,22.0,22.9,1603,67,479,722,424,24,1603,47,26,55.3,21,44.7,881,5165,2963,57,49,5,23,17,938,145,Matches
Ronaldo,br BRA,MF,23.0,21.6,1193,52,318,750,137,15,1193,17,11,64.7,6,35.3,694,2987,1222,12,18,1,21,14,769,28,Matches
Rossi,br BRA,"FW,MF",26.0,21.8,855,16,118,300,455,65,854,40,21,52.5,19,47.5,499,3289,1673,66,41,22,40,19,575,174,Matches
Lucas Fonseca,br BRA,DF,34.0,17.7,833,129,466,358,12,8,833,2,2,100.0,0,0.0,494,2604,1565,6,2,0,3,2,538,1,Matches
Rodriguinho Marinho,br BRA,"MF,FW",31.0,16.1,683,3,64,370,263,33,680,40,28,70.0,12,30.0,481,2469,1141,37,27,6,40,35,544,101,Matches
Élber,br BRA,"FW,MF",27.0,15.9,828,7,79,415,350,40,828,57,42,73.7,15,26.3,583,4082,2269,73,41,14,20,23,665,124,Matches
Danielzinho,br BRA,MF,24.0,16.7,1160,15,134,707,331,21,1160,25,18,72.0,7,28.0,790,3886,2051,42,24,4,27,15,912,74,Matches
Matheus Bahia,br BRA,DF,20.0,11.5,610,42,211,231,179,12,610,25,15,60.0,10,40.0,339,2017,1221,31,19,5,17,3,322,70,Matches
Elías,br BRA,MF,34.0,8.8,439,8,75,312,54,4,439,8,4,50.0,4,50.0,253,970,417,3,5,0,3,3,303,10,Matches
