Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Douglas Friedrich,br BRA,GK,30.0,37.0,2,2,2,0,0,2,3,66.7,1,2,0,2,2,4,27,1,Matches
Lucas Fonseca,br BRA,DF,33.0,34.6,16,12,12,4,0,10,21,47.6,11,34,27,7,31,47,147,1,Matches
Gregore,br BRA,MF,24.0,33.5,102,64,47,48,7,44,117,37.6,73,34,8,26,54,156,71,0,Matches
Artur,br BRA,"FW,MF",20.0,31.3,32,25,20,9,3,13,49,26.5,36,17,1,16,19,51,14,0,Matches
Moisés,br BRA,DF,23.0,28.5,66,57,47,18,1,34,50,68.0,16,18,7,11,27,93,71,2,Matches
Nino Paraíba,br BRA,DF,33.0,27.8,56,41,36,16,4,24,43,55.8,19,15,1,14,35,91,74,2,Matches
Juninho,br BRA,DF,23.0,27.0,33,22,21,11,1,13,27,48.1,14,36,26,10,21,54,136,3,Matches
Gilberto,br BRA,FW,29.0,26.0,24,14,5,12,7,3,21,14.3,18,13,1,12,2,26,24,0,Matches
Flávio,br BRA,MF,22.0,25.9,65,52,31,31,3,33,89,37.1,56,31,11,20,20,85,39,0,Matches
Élber,br BRA,"FW,MF",26.0,20.6,19,13,10,7,2,12,24,50.0,12,14,1,13,6,25,7,0,Matches
Fernandão,br BRA,FW,31.0,12.2,4,2,1,2,1,1,6,16.7,5,5,1,4,7,11,19,0,Matches
João Pedro,br BRA,"MF,DF",22.0,9.9,18,9,8,7,3,9,17,52.9,8,9,4,5,5,23,11,0,Matches
Lucca,br BRA,"FW,MF",28.0,9.6,16,11,10,5,1,6,18,33.3,12,9,0,9,8,24,10,0,Matches
Ronaldo,br BRA,MF,22.0,9.3,36,20,19,14,3,10,26,38.5,16,10,1,9,6,42,13,0,Matches
Arthur,br BRA,"MF,FW",26.0,12.5,12,4,6,5,1,4,18,22.2,14,9,0,9,6,18,18,0,Matches
Eric Ramires,br BRA,"MF,FW",18.0,8.4,18,14,4,13,1,5,28,17.9,23,8,2,6,2,20,3,0,Matches
Giovanni Palmieri,br BRA,"DF,MF",29.0,8.4,17,12,12,4,1,7,13,53.8,6,6,1,5,15,32,15,0,Matches
Ernando,br BRA,DF,30.0,8.0,5,2,5,0,0,5,6,83.3,1,7,7,0,8,13,35,0,Matches
Alejandro Guerra,ve VEN,"MF,FW",33.0,7.7,12,8,4,7,1,3,22,13.6,19,1,0,1,4,16,1,0,Matches
Elton,br BRA,MF,28.0,6.7,13,8,6,6,1,2,12,16.7,10,6,1,5,5,18,7,0,Matches
Douglas,br BRA,MF,22.0,6.6,12,7,6,6,0,4,11,36.4,7,7,2,5,4,16,5,0,Matches
Wanderson,br BRA,DF,27.0,5.4,2,2,2,0,0,1,2,50.0,1,7,5,2,5,7,23,0,Matches
Ezequiel,br BRA,DF,25.0,4.9,6,4,2,3,1,3,13,23.1,10,4,1,3,4,10,14,0,Matches
Marco Antônio,br BRA,"MF,FW",21.0,3.8,12,8,3,9,0,4,10,40.0,6,2,0,2,1,13,0,0,Matches
Paulinho,br BRA,DF,24.0,2.0,6,4,3,3,0,1,4,25.0,3,2,2,0,3,9,3,0,Matches
Rogério,br BRA,"FW,MF",28.0,4.0,4,3,2,1,1,0,6,0.0,6,4,0,4,2,6,3,0,Matches
Shaylon,br BRA,"MF,FW",21.0,2.1,9,4,0,6,3,1,5,20.0,4,4,1,3,1,10,1,0,Matches
Anderson,br BRA,GK,35.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Jackson de Souza,br BRA,DF,28.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,1,1,3,0,Matches
Clayton,br BRA,FW,23.0,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,0,0,0,0,Matches
Nílton,br BRA,FW,31.0,0.1,1,0,1,0,0,0,0,,0,0,0,0,0,1,0,0,Matches
Squad Total,,,27.0,38.0,618,424,325,247,46,254,662,38.4,408,314,111,203,304,922,794,9,
Opponent Total,,,27.2,38.0,551,357,275,235,41,240,620,38.7,380,302,117,185,404,955,740,11,
