Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2019-02-07,18:15,Sudamericana,First stage,Thu,Home,L,0,1,uy Liverpool,,,66,,Lucas Fonseca,4-4-1-1,4-3-3,Jesús Valenzuela,Match Report,Leg 1 of 2
2019-02-21,17:15,Sudamericana,First stage,Thu,Away,D,0,0,uy Liverpool,,,60,,Lucas Fonseca,4-4-1-1,5-3-2,Gery Vargas,Match Report,Leg 2 of 2; Liverpool won
2019-04-28,16:00,Série A,Matchweek 1,Sun,Home,W,3,2,Corinthians,1.4,0.4,44,29294.0,Lucas Fonseca,4-2-3-1,4-1-4-1,Wilton Sampaio,Match Report,
2019-05-02,20:00,Série A,Matchweek 2,Thu,Away,L,2,3,Botafogo (RJ),2.6,1.7,48,7568.0,Lucas Fonseca,4-2-3-1,4-1-4-1,Luiz Flávio de Oliveira,Match Report,
2019-05-05,19:00,Série A,Matchweek 3,Sun,Home,W,1,0,Avaí,2.2,0.3,51,18673.0,Lucas Fonseca,4-2-3-1,5-3-2,Bruno Arleu de Araujo,Match Report,
2019-05-12,19:00,Série A,Matchweek 4,Sun,Away,L,0,1,Ath Paranaense,0.9,2.2,38,10510.0,Lucas Fonseca,4-2-3-1,4-1-4-1,Savio Pereira,Match Report,
2019-05-19,11:00,Série A,Matchweek 5,Sun,Away,D,0,0,São Paulo,1.4,0.5,43,44640.0,Lucas Fonseca,4-3-3,4-2-3-1,Daniel Nobre Bins,Match Report,
2019-05-26,19:00,Série A,Matchweek 6,Sun,Home,W,3,2,Fluminense,2.1,1.7,34,21776.0,Lucas Fonseca,4-1-4-1,4-1-4-1,Igor Junior Benevenuto,Match Report,
2019-06-01,19:00,Série A,Matchweek 7,Sat,Home,W,1,0,Grêmio,2.0,0.6,44,26930.0,Lucas Fonseca,4-3-3,4-2-3-1,Dewson Fernando Freitas da Silva,Match Report,
2019-06-08,19:30,Série A,Matchweek 8,Sat,Away,D,0,0,Ceará,0.6,1.7,38,15566.0,Lucas Fonseca,4-3-3,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2019-06-12,21:30,Série A,Matchweek 9,Wed,Away,L,1,3,Internacional,1.8,1.9,54,15724.0,Lucas Fonseca,4-1-4-1,4-3-3,Paulo Roberto Alves Júnior,Match Report,
2019-07-13,19:00,Série A,Matchweek 10,Sat,Home,L,0,1,Santos,1.2,1.9,39,18465.0,Lucas Fonseca,4-3-3,3-4-3,Jean Pierre Goncalves Lima,Match Report,
2019-07-20,17:00,Série A,Matchweek 11,Sat,Home,D,0,0,Cruzeiro,0.8,0.9,57,24864.0,Lucas Fonseca,4-1-4-1,4-3-3,Luiz Flávio de Oliveira,Match Report,
2019-07-28,11:00,Série A,Matchweek 12,Sun,Away,D,0,0,Chapecoense,1.0,0.6,52,12787.0,Lucas Fonseca,4-3-3,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,
2019-08-04,16:00,Série A,Matchweek 13,Sun,Home,W,3,0,Flamengo,1.3,0.9,33,43099.0,Lucas Fonseca,4-3-3,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2019-08-11,16:00,Série A,Matchweek 14,Sun,Away,D,2,2,Palmeiras,2.4,2.0,58,34275.0,Lucas Fonseca,4-3-3,4-2-3-1,Igor Junior Benevenuto,Match Report,
2019-08-18,16:00,Série A,Matchweek 15,Sun,Home,D,1,1,Goiás,0.6,0.4,48,28866.0,Lucas Fonseca,4-2-3-1,4-4-2,Raphael Claus,Match Report,
2019-08-24,11:00,Série A,Matchweek 16,Sat,Away,W,1,0,Atlético Mineiro,0.4,1.1,43,22401.0,Lucas Fonseca,4-3-3,4-2-3-1,Rodolpho Toski Marques,Match Report,
2019-08-31,17:00,Série A,Matchweek 17,Sat,Home,W,1,0,CSA,1.9,0.3,66,32483.0,Lucas Fonseca,4-2-3-1,4-4-2,Vinicius Gomes do Amaral,Match Report,
2019-09-07,11:00,Série A,Matchweek 18,Sat,Away,W,2,0,Vasco da Gama,1.0,1.0,43,20282.0,Lucas Fonseca,4-3-3,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2019-09-15,16:00,Série A,Matchweek 19,Sun,Home,D,1,1,Fortaleza,1.2,0.8,53,38977.0,Lucas Fonseca,4-2-3-1,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
2019-09-21,19:00,Série A,Matchweek 20,Sat,Away,L,1,2,Corinthians,1.1,2.7,50,29569.0,Lucas Fonseca,4-1-4-1,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,
2019-09-25,21:30,Série A,Matchweek 21,Wed,Home,W,2,0,Botafogo (RJ),2.4,0.1,57,19656.0,Lucas Fonseca,4-1-4-1,4-4-1-1,Flavio Rodrigues De Souza,Match Report,
2019-09-30,20:00,Série A,Matchweek 22,Mon,Away,W,2,0,Avaí,0.2,0.6,44,7052.0,Lucas Fonseca,4-3-3,4-5-1,Jean Pierre Goncalves Lima,Match Report,
2019-10-05,19:00,Série A,Matchweek 23,Sat,Home,L,1,2,Ath Paranaense,1.5,1.7,47,38096.0,Lucas Fonseca,4-3-3,4-2-3-1,Raphael Claus,Match Report,
2019-10-09,21:00,Série A,Matchweek 24,Wed,Home,D,0,0,São Paulo,0.7,0.4,41,31726.0,Lucas Fonseca,4-1-4-1,4-2-3-1,Braulio da Silva Machado,Match Report,
2019-10-12,19:00,Série A,Matchweek 25,Sat,Away,L,0,2,Fluminense,3.2,1.6,51,17637.0,Lucas Fonseca,4-3-3,4-1-4-1,Heber Roberto Lopes,Match Report,
2019-10-16,19:15,Série A,Matchweek 26,Wed,Away,W,1,0,Grêmio,1.4,1.8,37,11757.0,Lucas Fonseca,4-2-3-1,4-2-3-1,Rodolpho Toski Marques,Match Report,
2019-10-21,19:30,Série A,Matchweek 27,Mon,Home,L,1,2,Ceará,1.4,1.2,47,28415.0,Lucas Fonseca,4-1-4-1,4-3-1-2,Luiz Flávio de Oliveira,Match Report,
2019-10-26,19:00,Série A,Matchweek 28,Sat,Home,L,2,3,Internacional,1.0,1.3,55,27542.0,Lucas Fonseca,4-3-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2019-10-31,20:15,Série A,Matchweek 29,Thu,Away,L,0,1,Santos,0.2,2.4,39,5634.0,Lucas Fonseca,4-3-3,4-3-3,Wagner do Nascimento Magalhaes,Match Report,
2019-11-03,20:00,Série A,Matchweek 30,Sun,Away,D,1,1,Cruzeiro,1.4,1.7,37,21933.0,Lucas Fonseca,4-3-3,4-2-3-1,Wagner Reway,Match Report,
2019-11-06,21:30,Série A,Matchweek 31,Wed,Home,D,1,1,Chapecoense,2.0,0.8,66,16836.0,Lucas Fonseca,4-3-3,3-4-3,Vinicius Furlan,Match Report,
2019-11-10,19:00,Série A,Matchweek 32,Sun,Away,L,1,3,Flamengo,0.7,2.8,34,65930.0,Lucas Fonseca,4-3-3,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2019-11-17,16:00,Série A,Matchweek 33,Sun,Home,D,1,1,Palmeiras,1.6,1.3,46,23194.0,Lucas Fonseca,4-3-3,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2019-11-24,16:00,Série A,Matchweek 34,Sun,Away,L,3,4,Goiás,1.0,1.9,53,10259.0,Gilberto,4-4-2,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2019-11-27,21:00,Série A,Matchweek 35,Wed,Home,D,1,1,Atlético Mineiro,1.2,1.0,57,12759.0,Gilberto,4-2-3-1,4-2-3-1,Thiago Duarte Peixoto,Match Report,
2019-12-01,18:00,Série A,Matchweek 36,Sun,Away,W,2,1,CSA,1.1,1.2,47,7371.0,Lucas Fonseca,4-3-3,4-2-3-1,Vinicius Furlan,Match Report,
2019-12-05,19:15,Série A,Matchweek 37,Thu,Home,D,1,1,Vasco da Gama,1.9,0.4,46,25148.0,Lucas Fonseca,4-3-3,4-3-3,Felipe Fernandes de Lima,Match Report,
2019-12-08,16:00,Série A,Matchweek 38,Sun,Away,L,1,2,Fortaleza,1.0,1.8,43,52552.0,Gilberto,4-3-3,4-2-3-1,Wagner do Nascimento Magalhaes,Match Report,
