Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,xG,xGA,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2021-04-21,21:30,Sudamericana,Group stage,Wed,Away,D,1,1,uy Torque,,,35,,Rodriguinho Marinho,4-3-3,4-3-3,Luis Quiroz,Match Report,
2021-04-27,19:15,Sudamericana,Group stage,Tue,Home,W,5,0,bo Guabirá,,,56,,Luiz Otávio,4-3-3,5-3-2,Cristián Garay,Match Report,
2021-05-04,19:15,Sudamericana,Group stage,Tue,Home,D,2,2,ar Independiente,,,60,,Rodriguinho Marinho,4-3-3,3-4-3,Roberto Tobar,Match Report,
2021-05-13,18:15,Sudamericana,Group stage,Thu,Away,W,1,0,bo Guabirá,,,45,,Rodriguinho Marinho,4-2-3-1,4-4-2,Juan Soto,Match Report,
2021-05-18,19:15,Sudamericana,Group stage,Tue,Away,L,0,1,ar Independiente,,,47,,Rodriguinho Marinho,4-3-3,4-3-3,Andrés Rojas,Match Report,
2021-05-26,18:15,Sudamericana,Group stage,Wed,Home,L,2,4,uy Torque,,,38,,Rodriguinho Marinho,4-3-3,4-4-2,Mario Díaz de Vivar,Match Report,
2021-05-29,20:00,Série A,Matchweek 1,Sat,Home,W,3,0,Santos,1.1,0.5,35,,Rodriguinho Marinho,4-3-3,4-3-3,Bruno Arleu de Araujo,Match Report,
2021-06-05,21:00,Série A,Matchweek 2,Sat,Away,D,3,3,RB Bragantino,0.5,1.8,40,,Rodriguinho Marinho,4-3-3,4-4-2,Vinicius Gomes do Amaral,Match Report,
2021-06-13,20:30,Série A,Matchweek 3,Sun,Home,L,0,1,Internacional,1.2,1.7,66,,Rodriguinho Marinho,4-3-3,4-3-3,Wagner do Nascimento Magalhaes,Match Report,
2021-06-17,16:00,Série A,Matchweek 4,Thu,Away,W,2,1,Ceará,1.4,1.4,39,,Danielzinho,4-3-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2021-06-20,16:00,Série A,Matchweek 5,Sun,Home,D,0,0,Corinthians,0.8,0.5,51,,Rodriguinho Marinho,4-3-3,4-1-4-1,Bruno Arleu de Araujo,Match Report,
2021-06-24,21:30,Série A,Matchweek 6,Thu,Home,W,2,1,Ath Paranaense,1.5,0.5,69,,Rodriguinho Marinho,4-3-3,5-4-1,Antonio Dib Moraes de Sousa,Match Report,
2021-06-27,20:00,Série A,Matchweek 7,Sun,Away,L,2,3,Palmeiras,2.0,1.4,43,,Rodriguinho Marinho,4-2-3-1,4-2-3-1,Denis Ribeiro Serafim,Match Report,
2021-06-30,19:00,Série A,Matchweek 8,Wed,Home,L,3,4,América (MG),2.7,2.9,71,,Rodriguinho Marinho,4-1-4-1,4-2-3-1,Leo Simão Holanda,Match Report,
2021-07-04,11:00,Série A,Matchweek 9,Sun,Away,W,2,0,Chapecoense,1.0,0.5,52,,Rodriguinho Marinho,4-2-3-1,4-1-4-1,Edina Alves Batista,Match Report,
2021-07-07,18:00,Série A,Matchweek 10,Wed,Home,W,1,0,Juventude,0.8,0.7,53,,Rodriguinho Marinho,4-3-3,4-1-4-1,Douglas Marques das Flores,Match Report,
2021-07-10,19:00,Série A,Matchweek 11,Sat,Away,L,0,1,São Paulo,0.3,1.8,38,,Rodriguinho Marinho,4-3-3,3-1-4-2,Marcelo de Lima Henrique,Match Report,
2021-07-18,18:15,Série A,Matchweek 12,Sun,Home,L,0,5,Flamengo,1.0,2.9,36,,Rodriguinho Marinho,4-2-3-1,4-2-3-1,Wilton Sampaio,Match Report,
2021-07-25,11:00,Série A,Matchweek 13,Sun,Away,L,0,3,Atlético Mineiro,0.9,2.2,40,,Rodriguinho Marinho,4-3-3,4-2-3-1,Antonio Dib Moraes de Sousa,Match Report,
2021-08-01,18:15,Série A,Matchweek 14,Sun,Home,L,0,1,Sport Recife,2.2,0.8,60,,Rodriguinho Marinho,4-3-3,4-2-3-1,Jefferson Ferreira de Moraes,Match Report,
2021-08-07,20:00,Série A,Matchweek 15,Sat,Away,D,1,1,Cuiabá,1.1,0.5,59,,Rodriguinho Marinho,4-1-3-2,4-2-3-1,Heber Roberto Lopes,Match Report,
2021-08-15,18:15,Série A,Matchweek 16,Sun,Home,L,1,2,Atl Goianiense,1.2,1.1,54,,Rodriguinho Marinho,4-4-2,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2021-08-21,19:00,Série A,Matchweek 17,Sat,Away,L,0,2,Grêmio,0.5,1.2,47,,Rodriguinho Marinho,4-1-4-1,4-2-3-1,Caio Max Augusto Vieira,Match Report,
2021-08-30,19:00,Série A,Matchweek 18,Mon,Away,L,0,2,Fluminense,0.8,0.6,53,,Rodriguinho Marinho,4-2-3-1,4-3-3,Edina Alves Batista,Match Report,
2021-09-04,21:00,Série A,Matchweek 19,Sat,Home,W,4,2,Fortaleza,2.9,1.5,41,,Rodriguinho Marinho,4-2-3-1,3-4-3,Luiz Flávio de Oliveira,Match Report,
2021-09-11,21:00,Série A,Matchweek 20,Sat,Away,D,0,0,Santos,1.1,0.7,36,,Nino Paraíba,4-4-2,4-1-4-1,Paulo Cesar Zanovelli da Silva,Match Report,
2021-09-18,21:00,Série A,Matchweek 21,Sat,Home,D,1,1,RB Bragantino,0.7,1.3,43,,Nino Paraíba,4-3-3,4-2-3-1,Wilton Sampaio,Match Report,
2021-09-26,16:00,Série A,Matchweek 22,Sun,Away,L,0,2,Internacional,1.1,0.8,43,,Rodriguinho Marinho,4-4-2,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2021-10-05,21:30,Série A,Matchweek 24,Tue,Away,L,1,3,Corinthians,0.9,2.6,29,10470.0,Nino Paraíba,4-4-2,4-1-4-1,Denis Ribeiro Serafim,Match Report,
2021-10-09,19:00,Série A,Matchweek 25,Sat,Away,W,2,0,Ath Paranaense,1.1,1.3,41,3270.0,Nino Paraíba,4-2-3-1,3-4-3,Marcelo de Lima Henrique,Match Report,
2021-10-12,21:30,Série A,Matchweek 26,Tue,Home,D,0,0,Palmeiras,1.2,0.4,52,4509.0,Nino Paraíba,4-2-3-1,4-4-2,Ramon Abatti Abel,Match Report,
2021-10-16,21:00,Série A,Matchweek 27,Sat,Away,D,0,0,América (MG),1.3,1.3,46,746.0,Nino Paraíba,4-1-4-1,4-2-3-1,Alisson Sidnei Furtado,Match Report,
2021-10-24,20:30,Série A,Matchweek 28,Sun,Home,W,3,0,Chapecoense,2.2,0.5,53,8058.0,Nino Paraíba,4-4-2,5-3-2,Wilton Sampaio,Match Report,
2021-10-27,19:00,Série A,Matchweek 23,Wed,Home,D,1,1,Ceará,1.0,0.5,54,11446.0,Nino Paraíba,4-1-4-1,4-4-2,Antonio Dib Moraes de Sousa,Match Report,
2021-10-30,19:15,Série A,Matchweek 29,Sat,Away,D,0,0,Juventude,1.3,1.1,40,3738.0,Danilo Fernandes,4-3-3,4-2-3-1,Paulo Roberto Alves Júnior,Match Report,
2021-11-07,18:15,Série A,Matchweek 30,Sun,Home,W,1,0,São Paulo,1.1,0.5,43,18178.0,Nino Paraíba,4-1-4-1,3-5-2,Savio Pereira,Match Report,
2021-11-11,19:00,Série A,Matchweek 31,Thu,Away,L,0,3,Flamengo,0.2,2.4,32,3488.0,Nino Paraíba,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2021-11-18,21:00,Série A,Matchweek 33,Thu,Away,L,0,1,Sport Recife,0.7,0.7,57,8096.0,Nino Paraíba,4-2-3-1,4-3-3,Flavio Rodrigues De Souza,Match Report,
2021-11-21,19:00,Série A,Matchweek 34,Sun,Home,D,0,0,Cuiabá,0.8,0.4,54,19790.0,Nino Paraíba,4-2-3-1,4-4-2,Raphael Claus,Match Report,
2021-11-26,19:00,Série A,Matchweek 36,Fri,Home,W,3,1,Grêmio,1.8,1.4,35,29576.0,Nino Paraíba,4-2-3-1,4-2-3-1,Bruno Arleu de Araujo,Match Report,
2021-11-29,19:00,Série A,Matchweek 35,Mon,Away,L,1,2,Atl Goianiense,1.0,1.5,51,10704.0,Nino Paraíba,4-2-3-1,4-2-3-1,Ramon Abatti Abel,Match Report,
2021-12-02,18:00,Série A,Matchweek 32,Thu,Home,L,2,3,Atlético Mineiro,1.0,1.7,48,29415.0,Nino Paraíba,4-2-3-1,4-2-3-1,Flavio Rodrigues De Souza,Match Report,
2021-12-05,16:00,Série A,Matchweek 37,Sun,Home,W,2,0,Fluminense,2.2,0.6,37,26048.0,Nino Paraíba,4-2-3-1,4-3-3,Luiz Flávio de Oliveira,Match Report,
2021-12-09,21:30,Série A,Matchweek 38,Thu,Away,L,1,2,Fortaleza,1.3,2.1,49,51125.0,Nino Paraíba,4-2-3-1,3-4-1-2,Flavio Rodrigues De Souza,Match Report,
