Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Team Success (xG),Unnamed: 26_level_0
Elton,br BRA,"MF,DF",29.0,5,145.0,29.0,4.2,1.6,1,78.0,0.0,4,17.0,12,1.0,2.0,6.0,-4.0,-2.48,-2.29,1.9,5.0,-3.1,-1.91,-1.94,Matches
Flávio,br BRA,MF,23.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,0,3.0,1.0,0.0,1.0,1.0,1.32,2.3,0.9,1.4,1.43,1.52,Matches
Wanderson,br BRA,DF,28.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,16,0.0,2.0,3.0,-1.0,-1.0,-0.73,2.6,1.7,0.9,0.91,0.99,Matches
Saldanha,br BRA,FW,20.0,17,378.0,22.0,11.1,4.2,0,,0.0,17,22.0,8,1.06,8.0,8.0,0.0,0.0,0.33,9.1,8.0,1.1,0.26,0.35,Matches
Fernandão,br BRA,FW,32.0,1,26.0,26.0,0.8,0.3,0,,0.0,1,26.0,2,0.0,0.0,1.0,-1.0,-3.46,-3.2,0.4,1.5,-1.1,-3.74,-3.72,Matches
Flávio,br BRA,MF,19.0,1,10.0,10.0,0.3,0.1,0,,0.0,1,10.0,0,1.0,0.0,0.0,0.0,0.0,0.29,0.1,0.4,-0.4,-3.08,-3.04,Matches
Marcelo Ryan,br BRA,FW,17.0,1,6.0,6.0,0.2,0.1,0,,0.0,1,6.0,3,1.0,0.0,0.0,0.0,0.0,0.29,0.0,0.0,0.0,-0.4,-0.35,Matches
Douglas Borel,br BRA,DF,17.0,0,,,,,0,,,0,,2,,,,,,,,,,,,Matches
Everson,br BRA,DF,22.0,0,,,,,0,,,0,,7,,,,,,,,,,,,Matches
Ignácio,br BRA,DF,23.0,0,,,,,0,,,0,,4,,,,,,,,,,,,Matches
Hélio Júnior,br BRA,FW,20.0,0,,,,,0,,,0,,1,,,,,,,,,,,,Matches
Matheus Teixeira,br BRA,GK,20.0,0,,,,,0,,,0,,12,,,,,,,,,,,,Matches
Squad Total,,,27.3,38,3420.0,90.0,100.0,38.0,418,80.0,238.0,180,22.0,258,1.16,48.0,59.0,-11.0,-0.29,,55.9,57.7,-1.9,-0.05,,
Opponent Total,,,26.3,38,3420.0,90.0,100.0,38.0,418,80.0,238.0,177,19.0,249,1.63,59.0,48.0,11.0,0.29,,57.7,55.9,1.9,0.05,,
