Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Douglas Friedrich,br BRA,GK,30.0,37.0,5,0.14,2,2,0,0,1,0,2,0.05,2,0,0,0,0,0,Matches
Lucas Fonseca,br BRA,DF,33.0,34.6,14,0.4,12,1,0,0,0,1,2,0.06,2,0,0,0,0,0,Matches
Gregore,br BRA,MF,24.0,33.5,79,2.36,70,1,2,2,2,2,7,0.21,6,0,0,0,1,0,Matches
Artur,br BRA,"FW,MF",20.0,31.3,129,4.12,70,26,15,6,11,1,14,0.45,8,1,1,2,2,0,Matches
Moisés,br BRA,DF,23.0,28.5,58,2.03,39,6,6,3,2,2,3,0.11,3,0,0,0,0,0,Matches
Nino Paraíba,br BRA,DF,33.0,27.8,83,2.99,57,6,9,4,5,2,11,0.4,9,0,2,0,0,0,Matches
Juninho,br BRA,DF,23.0,27.0,9,0.33,9,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Gilberto,br BRA,FW,29.0,26.0,46,1.77,30,0,4,5,6,1,11,0.42,5,0,1,2,2,1,Matches
Flávio,br BRA,MF,22.0,25.9,64,2.47,57,0,2,2,1,2,2,0.08,2,0,0,0,0,0,Matches
Élber,br BRA,"FW,MF",26.0,20.6,77,3.73,61,2,8,0,6,0,3,0.15,3,0,0,0,0,0,Matches
Fernandão,br BRA,FW,31.0,12.2,24,1.97,16,0,1,5,2,0,2,0.16,1,0,0,1,0,0,Matches
João Pedro,br BRA,"MF,DF",22.0,9.9,28,2.84,18,4,5,0,1,0,1,0.1,1,0,0,0,0,0,Matches
Lucca,br BRA,"FW,MF",28.0,9.6,34,3.53,22,7,0,1,3,1,2,0.21,1,0,0,0,1,0,Matches
Ronaldo,br BRA,MF,22.0,9.3,15,1.61,13,0,0,1,1,0,0,0.0,0,0,0,0,0,0,Matches
Arthur,br BRA,"MF,FW",26.0,12.5,31,2.48,19,0,2,5,5,0,5,0.4,2,0,0,1,2,0,Matches
Eric Ramires,br BRA,"MF,FW",18.0,8.4,28,3.32,19,5,1,1,2,0,0,0.0,0,0,0,0,0,0,Matches
Giovanni Palmieri,br BRA,"DF,MF",29.0,8.4,11,1.31,10,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ernando,br BRA,DF,30.0,8.0,6,0.75,4,0,0,0,1,1,0,0.0,0,0,0,0,0,0,Matches
Alejandro Guerra,ve VEN,"MF,FW",33.0,7.7,31,4.01,21,2,2,2,2,2,3,0.39,1,1,0,1,0,0,Matches
Elton,br BRA,MF,28.0,6.7,17,2.52,16,0,0,1,0,0,0,0.0,0,0,0,0,0,0,Matches
Douglas,br BRA,MF,22.0,6.6,16,2.43,15,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Wanderson,br BRA,DF,27.0,5.4,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Ezequiel,br BRA,DF,25.0,4.9,8,1.63,6,1,1,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Marco Antônio,br BRA,"MF,FW",21.0,3.8,16,4.17,8,5,1,0,2,0,2,0.52,0,1,0,0,1,0,Matches
Paulinho,br BRA,DF,24.0,2.0,3,1.5,2,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rogério,br BRA,"FW,MF",28.0,4.0,21,5.28,14,0,4,2,0,1,1,0.25,1,0,0,0,0,0,Matches
Shaylon,br BRA,"MF,FW",21.0,2.1,12,5.65,6,2,0,0,2,2,1,0.47,1,0,0,0,0,0,Matches
Anderson,br BRA,GK,35.0,1.0,0,0.0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Jackson de Souza,br BRA,DF,28.0,1.0,2,2.0,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Clayton,br BRA,FW,23.0,0.2,1,5.29,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Nílton,br BRA,FW,31.0,0.1,1,18.0,1,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Squad Total,,,27.0,38.0,869,22.87,620,73,63,40,55,18,72,1.89,48,3,4,7,9,1,
Opponent Total,,,27.2,38.0,910,23.95,642,64,65,50,72,17,72,1.89,43,7,5,11,4,2,
