Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Gregore,br BRA,MF,25.0,31.9,11,1,0,100,23,3,10,46,50,0,4,0,178,68,42,61.8,Matches
Ernando,br BRA,DF,31.0,29.6,0,0,0,20,5,0,2,29,8,0,0,0,98,71,39,64.5,Matches
Douglas Friedrich,br BRA,GK,31.0,29.1,0,0,0,0,7,0,0,2,0,0,0,0,18,8,0,100.0,Matches
Gilberto,br BRA,FW,30.0,25.6,7,0,0,41,53,7,19,8,9,1,0,0,47,56,70,44.4,Matches
Nino Paraíba,br BRA,DF,34.0,29.1,4,0,0,42,38,2,147,62,41,0,0,0,149,67,55,54.9,Matches
Juninho,br BRA,DF,24.0,26.1,3,1,0,6,11,1,1,33,19,0,0,0,103,43,44,49.4,Matches
Juninho Capixaba,br BRA,DF,22.0,22.9,5,0,0,30,35,3,95,44,37,0,1,0,148,39,29,57.4,Matches
Ronaldo,br BRA,MF,23.0,21.6,8,0,0,47,20,0,5,27,39,0,0,0,122,32,17,65.3,Matches
Rossi,br BRA,"FW,MF",26.0,21.8,9,1,1,22,41,8,113,16,9,2,0,0,76,25,54,31.6,Matches
Lucas Fonseca,br BRA,DF,34.0,17.7,3,0,0,12,11,1,1,23,12,0,0,0,62,30,13,69.8,Matches
Rodriguinho Marinho,br BRA,"MF,FW",31.0,16.1,3,0,0,22,40,3,34,6,7,3,0,0,67,19,31,38.0,Matches
Élber,br BRA,"FW,MF",27.0,15.9,0,1,0,11,40,7,54,10,4,1,0,0,64,21,14,60.0,Matches
Danielzinho,br BRA,MF,24.0,16.7,4,2,0,21,37,1,34,8,9,0,0,0,89,0,10,0.0,Matches
Matheus Bahia,br BRA,DF,20.0,11.5,1,0,0,21,19,2,31,22,16,0,1,0,53,9,9,50.0,Matches
Elías,br BRA,MF,34.0,8.8,4,0,0,18,10,0,0,7,12,0,0,0,31,6,13,31.6,Matches
Fessin,br BRA,"FW,MF",21.0,8.8,0,0,0,10,10,0,13,5,11,0,0,0,26,8,12,40.0,Matches
Juan Pablo Ramírez,co COL,MF,22.0,7.4,3,0,0,19,19,0,8,5,3,0,0,0,31,2,6,25.0,Matches
Thiago,br BRA,"FW,MF",19.0,5.7,2,0,0,6,15,0,7,7,3,0,0,0,28,3,6,33.3,Matches
Edson,br BRA,"MF,DF",21.0,5.6,2,0,0,6,14,1,6,10,9,0,0,0,29,2,7,22.2,Matches
Clayson,br BRA,"FW,MF",24.0,8.3,2,0,0,17,16,6,70,4,9,0,0,0,43,2,9,18.2,Matches
Ramon,br BRA,MF,22.0,5.4,5,0,0,18,10,0,26,5,4,0,0,0,30,1,4,20.0,Matches
Gabriel Novaes,br BRA,"FW,MF",20.0,6.3,0,0,0,8,10,1,1,3,5,0,0,0,18,9,13,40.9,Matches
Anderson,br BRA,GK,36.0,5.9,0,0,0,0,1,0,0,0,0,0,0,0,8,1,1,50.0,Matches
Anderson Martins,br BRA,DF,32.0,5.0,3,0,0,8,2,0,0,11,0,0,0,0,17,12,10,54.5,Matches
Zeca,br BRA,"DF,MF",25.0,5.1,1,0,0,3,0,0,24,5,1,0,0,0,22,3,4,42.9,Matches
Alesson,br BRA,"FW,MF",20.0,4.1,1,0,0,11,9,2,6,2,13,0,0,0,27,1,20,4.8,Matches
Mateus Claus,br BRA,GK,25.0,3.0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,,Matches
João Pedro,br BRA,DF,23.0,2.9,0,0,0,3,0,0,3,6,1,0,0,0,9,3,6,33.3,Matches
Patrick de Lucca,br BRA,"DF,MF",19.0,2.7,0,0,0,0,1,0,2,5,1,0,0,0,11,3,2,60.0,Matches
Eric Ramires,br BRA,MF,19.0,1.9,0,0,0,2,6,2,1,0,1,0,0,0,8,1,6,14.3,Matches
Marco Antônio,br BRA,"FW,MF",22.0,4.7,2,0,0,10,24,1,35,1,3,0,0,0,20,1,11,8.3,Matches
Jadson,br BRA,"FW,MF",26.0,2.0,0,0,0,4,6,0,1,0,1,0,0,0,12,3,2,60.0,Matches
Elton,br BRA,"MF,DF",29.0,1.6,0,0,0,4,1,0,0,2,2,0,0,0,10,3,1,75.0,Matches
Flávio,br BRA,MF,23.0,1.0,0,0,0,3,2,0,1,0,6,0,0,0,10,0,0,,Matches
Wanderson,br BRA,DF,28.0,1.0,0,0,0,1,2,0,0,0,0,0,0,0,4,6,1,85.7,Matches
Saldanha,br BRA,FW,20.0,4.2,1,0,0,12,10,3,1,0,1,0,0,0,13,8,32,20.0,Matches
Fernandão,br BRA,FW,32.0,0.3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0.0,Matches
Flávio,br BRA,MF,19.0,0.1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,,Matches
Marcelo Ryan,br BRA,FW,17.0,0.1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0.0,Matches
Squad Total,,,27.3,38.0,84,6,1,558,549,54,751,414,347,7,6,0,1685,566,598,48.6,
Opponent Total,,,26.3,38.0,88,6,3,583,530,59,810,409,343,4,8,0,1761,598,566,51.4,
