Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Tackles,Tackles,Tackles,Tackles,Tackles,Challenges,Challenges,Challenges,Challenges,Blocks,Blocks,Blocks,Unnamed: 17_level_0,Unnamed: 18_level_0,Unnamed: 19_level_0,Unnamed: 20_level_0,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,Tkl,TklW,Def 3rd,Mid 3rd,Att 3rd,Tkl,Att,Tkl%,Lost,Blocks,Sh,Pass,Int,Tkl+Int,Clr,Err,Matches
Gabriel,br BRA,DF,22.0,35.0,64,44,39,20,5,29,41,70.7,12,49,32,17,57,121,183,2,Matches
Luciano Juba,br BRA,DF,24.0,34.6,48,32,30,13,5,35,65,53.8,30,24,7,17,52,100,91,0,Matches
Jean Lucas,br BRA,MF,25.0,32.2,50,30,22,24,4,24,64,37.5,40,33,5,28,23,73,21,1,Matches
Caio Alexandre,br BRA,MF,24.0,30.8,59,29,24,33,2,30,78,38.5,48,27,4,23,9,68,18,1,Matches
Marcos Felipe,br BRA,GK,27.0,33.3,2,1,2,0,0,2,4,50.0,2,0,0,0,0,2,24,4,Matches
Everton Ribeiro,br BRA,MF,34.0,29.8,53,33,23,24,6,24,58,41.4,34,22,2,20,38,91,9,0,Matches
Cauly Oliveira Souza,br BRA,"MF,FW",28.0,29.7,14,6,5,4,5,4,19,21.1,15,12,1,11,7,21,13,0,Matches
Thaciano,br BRA,"FW,MF",28.0,26.0,19,13,13,5,1,3,21,14.3,18,17,2,15,18,37,33,0,Matches
Kanu,br BRA,DF,26.0,30.0,33,18,20,13,0,18,25,72.0,7,36,19,17,33,66,88,2,Matches
Everaldo Stum,br BRA,FW,32.0,22.8,19,15,4,6,9,5,21,23.8,16,11,2,9,4,23,20,0,Matches
Santiago Arias,co COL,DF,32.0,20.9,43,32,25,13,5,22,36,61.1,14,14,6,8,20,63,47,1,Matches
Gilberto,br BRA,DF,30.0,15.2,43,26,24,15,4,30,44,68.2,14,14,4,10,10,53,34,0,Matches
Ademir Santos,br BRA,"FW,MF",28.0,12.6,30,21,7,11,12,10,33,30.3,23,10,0,10,8,38,5,0,Matches
Luciano Rodríguez,uy URU,"FW,MF",20.0,10.0,9,6,0,7,2,4,10,40.0,6,7,1,6,3,12,3,0,Matches
Víctor Cuesta,ar ARG,DF,35.0,5.6,12,9,4,7,1,7,10,70.0,3,7,2,5,5,17,23,0,Matches
Biel,br BRA,"FW,MF",22.0,10.0,9,7,5,3,1,2,12,16.7,10,6,1,5,10,19,10,0,Matches
Carlos de Pena,uy URU,MF,31.0,7.6,13,9,1,9,3,5,11,45.5,6,9,3,6,15,28,16,1,Matches
Rezende,br BRA,"MF,DF",29.0,6.4,24,16,13,9,2,8,12,66.7,4,8,3,5,8,32,24,0,Matches
Iago,br BRA,"DF,MF",26.0,4.5,11,8,6,5,0,4,7,57.1,3,7,4,3,7,18,11,0,Matches
Adriel,br BRA,GK,23.0,3.7,1,0,1,0,0,1,1,100.0,0,0,0,0,0,1,2,1,Matches
David Duarte,br BRA,DF,29.0,2.8,1,0,0,1,0,1,1,100.0,0,3,3,0,1,2,10,1,Matches
Nicolás Acevedo,uy URU,"MF,DF",24.0,3.0,8,4,3,4,1,1,5,20.0,4,3,1,2,3,11,3,1,Matches
Oscar Estupiñan,co COL,"FW,MF",27.0,2.8,2,1,1,1,0,0,3,0.0,3,1,0,1,1,3,5,0,Matches
Danilo Fernandes,br BRA,GK,35.0,1.0,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Cicinho,bg BUL,"DF,FW",35.0,0.9,1,1,1,0,0,1,2,50.0,1,2,1,1,0,1,0,1,Matches
Rafael Ratão,br BRA,"FW,MF",28.0,4.9,13,9,7,5,1,5,17,29.4,12,5,1,4,1,14,2,0,Matches
Yago,br BRA,MF,28.0,0.8,4,3,3,1,0,3,9,33.3,6,2,0,2,0,4,2,0,Matches
Tiago,br BRA,"FW,MF",18.0,0.7,2,2,0,0,2,1,1,100.0,0,1,0,1,0,2,0,0,Matches
Vitor Hugo,br BRA,DF,32.0,0.2,0,0,0,0,0,0,1,0.0,1,0,0,0,1,1,1,0,Matches
Ruan Pablo,br BRA,MF,15.0,0.1,0,0,0,0,0,0,0,,0,0,0,0,0,0,0,0,Matches
Squad Total,,,27.7,38.0,587,375,283,233,71,279,611,45.7,332,330,104,226,334,921,698,16,
Opponent Total,,,27.6,38.0,617,387,290,257,70,299,588,50.9,289,380,116,264,363,980,720,13,
