Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Aerial Duels,Aerial Duels,Aerial Duels,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Recov,Won,Lost,Won%,Matches
Luciano Castán,br BRA,DF,32.0,35.0,7,1,0,28,19,1,2,35,17,0,1,0,152,64,52,55.2,Matches
Alef Manga,br BRA,"FW,MF",27.0,27.0,13,1,1,31,20,24,87,15,23,0,0,0,116,24,27,47.1,Matches
Alex Muralha,br BRA,GK,32.0,19.0,1,0,0,0,4,0,0,0,0,0,0,0,17,7,2,77.8,Matches
Willian Farias,br BRA,MF,32.0,17.7,7,0,0,12,25,0,2,19,21,0,0,0,99,16,9,64.0,Matches
Fabrício,br BRA,"FW,MF",24.0,16.7,3,0,0,17,41,1,24,7,19,0,0,0,77,7,33,17.5,Matches
Henrique,br BRA,DF,35.0,17.9,5,1,0,15,5,1,3,21,12,0,2,1,70,21,24,46.7,Matches
Léo Gamalho,br BRA,FW,36.0,18.4,2,0,0,24,35,7,6,0,6,1,0,0,36,66,65,50.4,Matches
Igor Paixão,br BRA,"FW,MF",21.0,17.2,3,0,0,10,43,0,83,15,9,0,0,0,66,19,24,44.2,Matches
Bruno Gomes,br BRA,MF,20.0,16.6,3,0,0,29,48,0,21,23,21,0,0,0,94,9,13,40.9,Matches
Matheus Alexandre,br BRA,DF,22.0,15.6,5,0,0,18,5,1,39,30,22,0,0,0,72,22,20,52.4,Matches
Natanael,br BRA,DF,20.0,16.0,3,0,0,23,25,0,43,22,27,0,0,0,85,11,16,40.7,Matches
Jesús Trindade,uy URU,MF,28.0,14.6,3,0,0,12,7,0,41,10,17,0,0,0,109,12,12,50.0,Matches
Egídio Pereira Júnior,br BRA,"DF,MF",35.0,14.0,1,1,0,14,18,2,117,20,13,0,1,0,98,11,8,57.9,Matches
Jhon Chancellor,ve VEN,DF,30.0,13.0,3,0,0,13,3,1,0,9,7,0,0,0,42,33,19,63.5,Matches
Gabriel,br BRA,GK,29.0,13.0,2,0,0,1,1,0,0,0,0,0,1,0,11,4,1,80.0,Matches
Rafael Santos,br BRA,DF,23.0,12.7,2,0,0,8,7,0,72,7,9,0,0,0,60,13,10,56.5,Matches
Guillermo de los Santos,uy URU,DF,30.0,10.5,2,1,0,5,5,0,4,17,12,0,0,0,52,28,17,62.2,Matches
Adrián Martínez,ar ARG,"FW,MF",29.0,11.1,7,0,0,22,9,6,4,4,5,0,0,0,18,18,41,30.5,Matches
Guilherme Biro,br BRA,DF,21.0,8.2,3,0,0,14,3,1,19,14,12,0,0,0,35,8,13,38.1,Matches
Bernardo Lemes,br BRA,"MF,FW",20.0,10.5,1,0,0,20,17,0,6,16,15,0,0,0,63,11,6,64.7,Matches
Matías Galarza,py PAR,MF,19.0,6.7,4,0,0,26,15,0,10,13,9,0,0,0,53,4,11,26.7,Matches
Robinho,br BRA,MF,34.0,9.8,2,0,0,13,14,2,61,6,17,0,0,0,54,0,2,0.0,Matches
Régis,br BRA,MF,29.0,8.5,2,0,0,16,10,1,28,1,10,2,0,0,28,5,16,23.8,Matches
Val Soares,br BRA,MF,24.0,6.9,6,0,0,15,11,0,12,9,12,0,0,0,38,7,6,53.8,Matches
Thonny Anderson,br BRA,MF,24.0,8.1,5,2,1,21,15,0,29,5,17,0,0,0,42,17,19,47.2,Matches
Warley,br BRA,"FW,MF",22.0,6.2,1,2,0,10,10,0,17,9,4,0,0,0,41,4,6,40.0,Matches
Gabriel Boschilia,br BRA,MF,25.0,5.3,2,0,0,11,8,0,10,6,3,0,0,0,28,0,1,0.0,Matches
