Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Unnamed: 16_level_0
Player,Nation,Pos,Age,90s,Gls,Sh,SoT,SoT%,Sh/90,SoT/90,G/Sh,G/SoT,Dist,PK,PKatt,Matches
Wilson,br BRA,GK,32.0,37.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Juninho,br BRA,DF,20.0,36.0,1,27,11,40.7,0.75,0.31,0.04,0.09,,0,0,Matches
João Paulo,br BRA,MF,30.0,27.7,1,32,10,31.3,1.16,0.36,0.03,0.1,,0,0,Matches
Juan,br BRA,"DF,MF",33.0,24.5,4,37,14,37.8,1.51,0.57,0.08,0.21,,1,2,Matches
Kléber,br BRA,FW,32.0,22.8,9,50,23,46.0,2.19,1.01,0.16,0.35,,1,2,Matches
Luccas Claro,br BRA,DF,24.0,22.3,2,13,3,23.1,0.58,0.13,0.15,0.67,,0,0,Matches
Dodô,br BRA,DF,17.0,23.2,0,6,4,66.7,0.26,0.17,0.0,0.0,,0,0,Matches
Raphael Veiga,br BRA,MF,20.0,16.6,3,46,19,41.3,2.78,1.15,0.07,0.16,,0,0,Matches
Leandro,br BRA,"FW,MF",22.0,18.2,5,34,17,50.0,1.87,0.94,0.12,0.24,,1,1,Matches
Colin Kazim-Richards,tr TUR,"FW,MF",29.0,17.1,3,37,15,40.5,2.16,0.88,0.08,0.2,,0,0,Matches
Edinho Campos,br BRA,MF,33.0,16.5,0,17,3,17.6,1.03,0.18,0.0,0.0,,0,0,Matches
Carlinhos,br BRA,DF,29.0,16.3,1,8,3,37.5,0.49,0.18,0.13,0.33,,0,0,Matches
Iago Dias,br BRA,"FW,MF",22.0,14.6,2,29,9,31.0,1.99,0.62,0.07,0.22,,0,0,Matches
Walisson Maia,br BRA,DF,24.0,11.6,1,7,2,28.6,0.61,0.17,0.14,0.5,,0,0,Matches
Nery Bareiro,py PAR,DF,27.0,11.0,1,5,2,40.0,0.45,0.18,0.2,0.5,,0,0,Matches
Alan Santos,br BRA,"DF,MF",24.0,10.3,1,20,5,25.0,1.94,0.48,0.05,0.2,,0,0,Matches
César Benítez,py PAR,DF,25.0,11.3,0,0,0,,0.0,0.0,,,,0,0,Matches
Ruy,br BRA,MF,27.0,9.1,1,20,6,30.0,2.21,0.66,0.05,0.17,,0,0,Matches
Vinícius,br BRA,"FW,MF",22.0,10.0,0,22,6,27.3,2.21,0.6,0.0,0.0,,0,0,Matches
César Eduardo González,ve VEN,"FW,MF",33.0,8.6,0,8,2,25.0,0.93,0.23,0.0,0.0,,0,0,Matches
Rafael Marques,br BRA,DF,32.0,8.0,1,1,1,100.0,0.12,0.12,1.0,1.0,,0,0,Matches
Amaral,br BRA,MF,29.0,6.5,2,10,6,60.0,1.55,0.93,0.2,0.33,,0,0,Matches
Ceará,br BRA,DF,35.0,4.8,0,2,0,0.0,0.41,0.0,0.0,,,0,0,Matches
Yan Sasse,br BRA,MF,18.0,5.1,0,1,0,0.0,0.2,0.0,0.0,,,0,0,Matches
Felipe Amorim,br BRA,MF,25.0,4.7,0,5,1,20.0,1.06,0.21,0.0,0.0,,0,0,Matches
Neto Berola,br BRA,"FW,MF",28.0,3.9,1,9,1,11.1,2.3,0.26,0.11,1.0,,0,0,Matches
Negueba,br BRA,"FW,MF",23.0,2.2,1,8,4,50.0,3.65,1.83,0.13,0.25,,0,0,Matches
Evandro da Silva,br BRA,FW,19.0,3.8,0,8,3,37.5,2.12,0.79,0.0,0.0,,0,0,Matches
Thiago Lopes,br BRA,MF,19.0,2.3,0,3,1,33.3,1.31,0.44,0.0,0.0,,0,0,Matches
Ícaro,br BRA,DF,22.0,1.7,0,0,0,,0.0,0.0,,,,0,0,Matches
Jorge Ortega,py PAR,"FW,MF",24.0,1.7,1,5,4,80.0,3.02,2.42,0.2,0.25,,0,0,Matches
Bernardo,br BRA,MF,25.0,1.4,0,5,3,60.0,3.6,2.16,0.0,0.0,,0,0,Matches
Geovane,br BRA,DF,19.0,1.3,0,0,0,,0.0,0.0,,,,0,0,Matches
Emerson,br BRA,DF,29.0,1.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Romércio,br BRA,DF,18.0,1.0,0,0,0,,0.0,0.0,,,,0,0,Matches
Fábio Braga,br BRA,MF,23.0,0.9,0,1,0,0.0,1.11,0.0,0.0,,,0,0,Matches
Rafael Martins,br BRA,GK,24.0,0.6,0,0,0,,0.0,0.0,,,,0,0,Matches
Júlio Rusch,br BRA,MF,18.0,0.5,0,0,0,,0.0,0.0,,,,0,0,Matches
Vitor Carvalho,br BRA,MF,18.0,0.5,0,0,0,,0.0,0.0,,,,0,0,Matches
Guilherme Parede,br BRA,"FW,MF",20.0,0.5,0,0,0,,0.0,0.0,,,,0,0,Matches
William Menezes,br BRA,GK,26.0,0.4,0,0,0,,0.0,0.0,,,,0,0,Matches
Squad Total,,,26.7,38.0,41,476,178,37.4,12.53,4.68,0.08,0.21,,3,5,
Opponent Total,,,26.8,38.0,41,432,154,35.6,11.37,4.05,0.08,0.23,,5,5,
