Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Thiago Lopes,br BRA,MF,18.0,7,343.0,49.0,10.0,3.8,3,78.0,1.0,4,27.0,8,2.0,5.0,2.0,3.0,0.79,1.2,Matches
Misael Bueno,br BRA,MF,20.0,7,323.0,46.0,9.4,3.6,3,78.0,1.0,4,22.0,10,1.57,2.0,4.0,-2.0,-0.56,-0.3,Matches
Rosinei,br BRA,MF,31.0,3,236.0,79.0,6.9,2.6,3,79.0,1.0,0,,3,1.0,3.0,3.0,0.0,0.0,0.31,Matches
Fabrício Baiano,br BRA,"DF,MF",22.0,5,184.0,37.0,5.4,2.0,3,52.0,0.0,2,15.0,8,0.6,0.0,5.0,-5.0,-2.45,-2.28,Matches
Evandro da Silva,br BRA,FW,18.0,10,391.0,39.0,11.4,4.3,2,94.0,2.0,8,26.0,5,1.1,4.0,6.0,-2.0,-0.46,-0.19,Matches
Guilherme Parede,br BRA,"FW,MF",19.0,5,232.0,46.0,6.8,2.6,2,74.0,1.0,3,28.0,12,1.4,1.0,2.0,-1.0,-0.39,-0.11,Matches
Paulinho Moccelin,br BRA,"FW,MF",20.0,10,297.0,30.0,8.7,3.3,1,98.0,1.0,9,22.0,4,1.1,1.0,4.0,-3.0,-0.91,-0.68,Matches
Vaná,br BRA,GK,23.0,1,90.0,90.0,2.6,1.0,1,90.0,1.0,0,,24,0.0,1.0,3.0,-2.0,-2.0,-1.76,Matches
Pedro Ken,br BRA,MF,27.0,1,84.0,84.0,2.5,0.9,1,84.0,0.0,0,,0,0.0,1.0,2.0,-1.0,-1.07,-0.8,Matches
Keirrison,br BRA,FW,26.0,1,64.0,64.0,1.9,0.7,1,64.0,0.0,0,,3,1.0,0.0,0.0,0.0,0.0,0.29,Matches
Rodolfo,br BRA,MF,21.0,3,73.0,24.0,2.1,0.8,0,,0.0,3,23.0,6,1.33,1.0,1.0,0.0,0.0,0.3,Matches
Ícaro,br BRA,DF,21.0,3,58.0,19.0,1.7,0.6,0,,0.0,3,18.0,13,1.33,0.0,0.0,0.0,0.0,0.29,Matches
Giva,br BRA,FW,22.0,1,17.0,17.0,0.5,0.2,0,,0.0,1,16.0,9,0.0,0.0,1.0,-1.0,-5.29,-5.03,Matches
Wallyson,br BRA,"FW,MF",26.0,2,12.0,6.0,0.4,0.1,0,,0.0,2,5.0,0,1.5,0.0,0.0,0.0,0.0,0.29,Matches
Mateus Oliveira,br BRA,FW,19.0,1,6.0,6.0,0.2,0.1,0,,0.0,1,5.0,5,0.0,0.0,0.0,0.0,0.0,0.29,Matches
Bonfim,br BRA,DF,23.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Ednei,br BRA,DF,24.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Michel,br BRA,FW,25.0,0,,,,,0,,0.0,0,,7,,,,,,,Matches
Squad Total,,,26.5,38,3420.0,90.0,100.0,38.0,421,82.0,,111,26.0,303,1.16,31.0,42.0,-11.0,-0.29,,
Opponent Total,,,26.2,38,3420.0,90.0,100.0,38.0,421,82.0,,111,23.0,276,1.55,42.0,31.0,11.0,0.29,,
