Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
João Paulo,br BRA,MF,29.0,32,31,2696.0,30.0,1.0,0.0,1.0,1.0,0.0,0.0,9.0,0.0,0.03,0.0,0.03,0.03,0.03,Matches
Leandro Silva,br BRA,DF,28.0,28,28,2394.0,26.6,0.0,1.0,1.0,0.0,0.0,0.0,10.0,0.0,0.0,0.04,0.04,0.0,0.04,Matches
Wilson,br BRA,GK,31.0,27,27,2430.0,27.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Lúcio Flávio,br BRA,MF,35.0,25,21,1781.0,19.8,0.0,2.0,2.0,0.0,0.0,0.0,5.0,1.0,0.0,0.1,0.1,0.0,0.1,Matches
Carlinhos,br BRA,DF,28.0,20,20,1758.0,19.5,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.05,0.05,0.0,0.05,Matches
Henrique Almeida,br BRA,FW,23.0,20,20,1678.0,18.6,12.0,1.0,13.0,11.0,1.0,1.0,4.0,1.0,0.64,0.05,0.7,0.59,0.64,Matches
Juninho,br BRA,DF,19.0,19,19,1686.0,18.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafhael Lucas,br BRA,FW,22.0,24,17,1483.0,16.5,2.0,2.0,4.0,2.0,0.0,0.0,2.0,0.0,0.12,0.12,0.24,0.12,0.24,Matches
Walisson Maia,br BRA,DF,23.0,16,16,1408.0,15.6,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Thiago Galhardo,br BRA,"FW,MF",25.0,25,15,1503.0,16.7,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.06,0.12,0.18,0.06,0.18,Matches
Ruy,br BRA,MF,26.0,18,15,1397.0,15.5,1.0,1.0,2.0,1.0,0.0,0.0,9.0,0.0,0.06,0.06,0.13,0.06,0.13,Matches
Luccas Claro,br BRA,DF,23.0,16,14,1291.0,14.3,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Alan Santos,br BRA,"DF,MF",23.0,16,14,1020.0,11.3,0.0,1.0,1.0,0.0,0.0,0.0,7.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Negueba,br BRA,"FW,MF",22.0,24,13,1307.0,14.5,2.0,4.0,6.0,2.0,0.0,0.0,5.0,0.0,0.14,0.28,0.41,0.14,0.41,Matches
Kléber,br BRA,FW,31.0,13,13,1042.0,11.6,1.0,0.0,1.0,0.0,1.0,2.0,3.0,0.0,0.09,0.0,0.09,0.0,0.0,Matches
Luis Cáceres,py PAR,MF,26.0,16,12,755.0,8.4,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.12,0.0,0.12,0.12,0.12,Matches
Norberto,br BRA,DF,24.0,11,10,937.0,10.4,0.0,1.0,1.0,0.0,0.0,0.0,6.0,1.0,0.0,0.1,0.1,0.0,0.1,Matches
Juan,br BRA,"DF,MF",32.0,15,10,930.0,10.3,3.0,2.0,5.0,3.0,0.0,0.0,1.0,0.0,0.29,0.19,0.48,0.29,0.48,Matches
Esquerdinha,br BRA,MF,25.0,14,10,923.0,10.3,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.2,0.2,0.0,0.2,Matches
Bruno Brigido,br BRA,GK,23.0,10,10,900.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Ivan,br BRA,DF,22.0,13,10,854.0,9.5,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Henrique,br BRA,DF,20.0,10,10,774.0,8.6,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Marcos Aurélio,br BRA,"FW,MF",30.0,14,8,864.0,9.6,1.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,0.1,0.21,0.31,0.1,0.31,Matches
Hélder,br BRA,MF,30.0,10,8,735.0,8.2,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Rafael Marques,br BRA,DF,31.0,9,8,656.0,7.3,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Leandro Almeida Silva,br BRA,DF,27.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Welinton,br BRA,DF,25.0,6,6,540.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Wellington Paulista,br BRA,FW,30.0,6,5,465.0,5.2,1.0,0.0,1.0,1.0,0.0,0.0,2.0,1.0,0.19,0.0,0.19,0.19,0.19,Matches
Rodrigo Ramos,br BRA,DF,19.0,9,5,430.0,4.8,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.21,0.21,0.0,0.21,Matches
Thiago Lopes,br BRA,MF,18.0,7,3,343.0,3.8,0.0,2.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.52,0.52,0.0,0.52,Matches
