Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Per 90 Minutes,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,Gls,Ast,G+A,G-PK,G+A-PK,Matches
Wilson,br BRA,GK,32.0,37,37,3330.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,Matches
Juninho,br BRA,DF,20.0,36,36,3239.0,36.0,1.0,1.0,2.0,1.0,0.0,0.0,4.0,0.0,0.03,0.03,0.06,0.03,0.06,Matches
João Paulo,br BRA,MF,30.0,29,29,2490.0,27.7,1.0,0.0,1.0,1.0,0.0,0.0,10.0,1.0,0.04,0.0,0.04,0.04,0.04,Matches
Juan,br BRA,"DF,MF",33.0,27,25,2203.0,24.5,4.0,4.0,8.0,3.0,1.0,2.0,4.0,1.0,0.16,0.16,0.33,0.12,0.29,Matches
Kléber,br BRA,FW,32.0,24,23,2055.0,22.8,9.0,3.0,12.0,8.0,1.0,2.0,6.0,1.0,0.39,0.13,0.53,0.35,0.48,Matches
Luccas Claro,br BRA,DF,24.0,23,23,2011.0,22.3,2.0,0.0,2.0,2.0,0.0,0.0,8.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Dodô,br BRA,DF,17.0,26,22,2089.0,23.2,0.0,2.0,2.0,0.0,0.0,0.0,4.0,0.0,0.0,0.09,0.09,0.0,0.09,Matches
Raphael Veiga,br BRA,MF,20.0,19,19,1491.0,16.6,3.0,3.0,6.0,3.0,0.0,0.0,2.0,0.0,0.18,0.18,0.36,0.18,0.36,Matches
Leandro,br BRA,"FW,MF",22.0,25,18,1636.0,18.2,5.0,2.0,7.0,4.0,1.0,1.0,8.0,0.0,0.28,0.11,0.39,0.22,0.33,Matches
Colin Kazim-Richards,tr TUR,"FW,MF",29.0,21,17,1542.0,17.1,3.0,3.0,6.0,3.0,0.0,0.0,3.0,0.0,0.18,0.18,0.35,0.18,0.35,Matches
Edinho Campos,br BRA,MF,33.0,20,17,1485.0,16.5,0.0,1.0,1.0,0.0,0.0,0.0,6.0,0.0,0.0,0.06,0.06,0.0,0.06,Matches
Carlinhos,br BRA,DF,29.0,18,16,1464.0,16.3,1.0,2.0,3.0,1.0,0.0,0.0,7.0,0.0,0.06,0.12,0.18,0.06,0.18,Matches
Iago Dias,br BRA,"FW,MF",22.0,24,12,1311.0,14.6,2.0,0.0,2.0,2.0,0.0,0.0,4.0,0.0,0.14,0.0,0.14,0.14,0.14,Matches
Walisson Maia,br BRA,DF,24.0,15,12,1040.0,11.6,1.0,0.0,1.0,1.0,0.0,0.0,2.0,0.0,0.09,0.0,0.09,0.09,0.09,Matches
Nery Bareiro,py PAR,DF,27.0,13,12,990.0,11.0,1.0,1.0,2.0,1.0,0.0,0.0,6.0,1.0,0.09,0.09,0.18,0.09,0.18,Matches
Alan Santos,br BRA,"DF,MF",24.0,14,12,929.0,10.3,1.0,0.0,1.0,1.0,0.0,0.0,4.0,0.0,0.1,0.0,0.1,0.1,0.1,Matches
