Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Standard,Expected,Expected,Expected,Expected,Expected,Unnamed: 22_level_0
Natanael,br BRA,DF,18.0,11.6,1,7,3,42.9,0.6,0.26,0.14,0.33,22.5,0,0,0,0.8,0.8,0.11,0.2,0.2,Matches
Rodolfo Filemon,br BRA,DF,25.0,11.2,0,4,1,25.0,0.36,0.09,0.0,0.0,11.7,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Ricardo Oliveira,br BRA,FW,39.0,10.7,2,20,6,30.0,1.87,0.56,0.1,0.33,16.9,2,0,0,2.2,2.2,0.11,-0.2,-0.2,Matches
Guilherme Biro,br BRA,DF,19.0,7.2,0,3,1,33.3,0.42,0.14,0.0,0.0,15.1,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Sassá,br BRA,FW,26.0,7.9,1,17,5,29.4,2.16,0.64,0.06,0.2,17.2,0,0,0,1.8,1.8,0.1,-0.8,-0.8,Matches
Rafinha,br BRA,"FW,MF",36.0,7.5,0,3,1,33.3,0.4,0.13,0.0,0.0,21.9,0,0,0,0.1,0.1,0.04,-0.1,-0.1,Matches
Mattheus Oliveira,br BRA,"MF,DF",25.0,7.4,1,12,4,33.3,1.61,0.54,0.08,0.25,26.1,2,0,0,0.5,0.5,0.04,0.5,0.5,Matches
Mailton dos Santos,br BRA,"DF,MF",21.0,6.7,0,4,0,0.0,0.59,0.0,0.0,,27.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Nathan Otávio Ribeiro,br BRA,DF,29.0,6.5,0,2,0,0.0,0.31,0.0,0.0,,12.0,0,0,0,0.1,0.1,0.05,-0.1,-0.1,Matches
Yan Sasse,br BRA,"MF,FW",22.0,6.7,0,11,1,9.1,1.64,0.15,0.0,0.0,23.5,0,0,0,0.5,0.5,0.05,-0.5,-0.5,Matches
Martín Sarrafiore,ar ARG,"MF,FW",22.0,6.1,1,19,4,21.1,3.14,0.66,0.05,0.25,26.9,2,0,0,0.7,0.7,0.04,0.3,0.3,Matches
Luiz Henrique,br BRA,"MF,FW",20.0,5.8,1,5,1,20.0,0.87,0.17,0.2,1.0,25.2,1,0,0,0.2,0.2,0.04,0.8,0.8,Matches
Igor Jesus,br BRA,FW,18.0,5.6,0,6,1,16.7,1.07,0.18,0.0,0.0,11.6,0,0,0,0.7,0.7,0.11,-0.7,-0.7,Matches
Henrique Vermudt,br BRA,DF,20.0,5.5,0,1,0,0.0,0.18,0.0,0.0,,8.1,0,0,0,0.1,0.1,0.06,-0.1,-0.1,Matches
Gabriel,br BRA,"FW,MF",30.0,5.1,0,1,0,0.0,0.2,0.0,0.0,,31.4,0,0,0,0.0,0.0,0.02,0.0,0.0,Matches
Arthur,br BRA,GK,23.0,4.0,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Patrick,br BRA,DF,29.0,3.5,0,1,1,100.0,0.28,0.28,0.0,0.0,34.0,1,0,0,0.0,0.0,0.04,0.0,0.0,Matches
Ezequiel Cerutti,ar ARG,"FW,DF",28.0,3.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Osman Júnior,br BRA,"FW,DF",27.0,3.2,0,4,0,0.0,1.25,0.0,0.0,,12.5,0,0,0,0.2,0.2,0.06,-0.2,-0.2,Matches
Rodrigo Muniz,br BRA,FW,18.0,2.7,1,3,2,66.7,1.13,0.75,0.33,0.5,16.8,0,0,0,0.7,0.7,0.23,0.3,0.3,Matches
Nathan Fogaça,br BRA,"FW,MF",20.0,3.9,0,4,3,75.0,1.03,0.77,0.0,0.0,17.0,0,0,0,0.2,0.2,0.05,-0.2,-0.2,Matches
Pablo Thomaz,br BRA,FW,20.0,3.2,0,8,3,37.5,2.5,0.94,0.0,0.0,11.8,0,0,0,1.5,1.5,0.19,-1.5,-1.5,Matches
Ramón Martínez,py PAR,MF,24.0,2.4,0,1,0,0.0,0.42,0.0,0.0,,7.2,0,0,0,0.1,0.1,0.09,-0.1,-0.1,Matches
Ruy,br BRA,MF,31.0,1.5,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Renê Júnior,br BRA,MF,30.0,1.2,0,1,0,0.0,0.83,0.0,0.0,,32.3,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Márcio Silva,br BRA,DF,18.0,1.0,0,1,0,0.0,1.0,0.0,0.0,,9.6,0,0,0,0.1,0.1,0.07,-0.1,-0.1,Matches
Angelo,br BRA,DF,18.0,0.9,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Biel Fonseca,br BRA,MF,17.0,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Brayan Lucumi,co COL,FW,25.0,0.9,0,1,0,0.0,1.07,0.0,0.0,,31.2,0,0,0,0.0,0.0,0.03,0.0,0.0,Matches
Thiago Lopes,br BRA,FW,23.0,0.8,0,3,0,0.0,3.65,0.0,0.0,,30.4,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Wellissol,br BRA,"FW,MF",21.0,0.8,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Giovanni Piccolomo,br BRA,MF,25.0,0.6,0,2,1,50.0,3.4,1.7,0.0,0.0,31.7,0,0,0,0.1,0.1,0.03,-0.1,-0.1,Matches
Cristiano,br BRA,MF,18.0,0.4,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Wanderly,br BRA,FW,31.0,0.2,0,0,0,,0.0,0.0,,,,0,0,0,0.0,0.0,,0.0,0.0,Matches
Squad Total,,,26.7,38.0,31,387,104,26.9,10.18,2.74,0.07,0.25,21.3,22,5,6,37.9,33.3,0.09,-6.9,-7.3,
Opponent Total,,,26.6,38.0,51,565,167,29.6,14.87,4.39,0.08,0.26,19.5,30,7,10,61.4,54.2,0.1,-10.4,-10.2,
