Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,SCA,SCA,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,SCA Types,GCA,GCA,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,GCA Types,Unnamed: 21_level_0
Player,Nation,Pos,Age,90s,SCA,SCA90,PassLive,PassDead,TO,Sh,Fld,Def,GCA,GCA90,PassLive,PassDead,TO,Sh,Fld,Def,Matches
Luciano Castán,br BRA,DF,32.0,35.0,20,0.57,17,1,0,2,0,0,1,0.03,1,0,0,0,0,0,Matches
Alef Manga,br BRA,"FW,MF",27.0,27.0,98,3.64,72,0,14,8,4,0,12,0.45,7,0,2,2,1,0,Matches
Alex Muralha,br BRA,GK,32.0,19.0,2,0.11,2,0,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Willian Farias,br BRA,MF,32.0,17.7,36,2.03,31,0,2,0,2,1,3,0.17,3,0,0,0,0,0,Matches
Fabrício,br BRA,"FW,MF",24.0,16.7,59,3.54,40,0,5,7,6,1,5,0.3,4,0,1,0,0,0,Matches
Henrique,br BRA,DF,35.0,17.9,10,0.56,10,0,0,0,0,0,1,0.06,1,0,0,0,0,0,Matches
Léo Gamalho,br BRA,FW,36.0,18.4,35,1.9,28,0,0,3,3,1,3,0.16,2,0,0,0,1,0,Matches
Igor Paixão,br BRA,"FW,MF",21.0,17.2,72,4.18,40,11,11,5,5,0,7,0.41,5,0,2,0,0,0,Matches
Bruno Gomes,br BRA,MF,20.0,16.6,57,3.43,41,4,7,0,4,1,2,0.12,1,0,0,0,1,0,Matches
Matheus Alexandre,br BRA,DF,22.0,15.6,23,1.48,20,2,0,0,1,0,2,0.13,1,0,0,0,1,0,Matches
Natanael,br BRA,DF,20.0,16.0,22,1.38,20,0,0,0,2,0,2,0.13,2,0,0,0,0,0,Matches
Jesús Trindade,uy URU,MF,28.0,14.6,37,2.54,21,13,1,0,1,1,2,0.14,1,1,0,0,0,0,Matches
Egídio Pereira Júnior,br BRA,"DF,MF",35.0,14.0,47,3.36,29,13,1,2,2,0,4,0.29,2,1,0,1,0,0,Matches
Jhon Chancellor,ve VEN,DF,30.0,13.0,6,0.46,5,0,0,1,0,0,1,0.08,1,0,0,0,0,0,Matches
Gabriel,br BRA,GK,29.0,13.0,1,0.08,0,1,0,0,0,0,0,0.0,0,0,0,0,0,0,Matches
Rafael Santos,br BRA,DF,23.0,12.7,25,1.97,14,8,0,1,1,1,1,0.08,0,1,0,0,0,0,Matches
Guillermo de los Santos,uy URU,DF,30.0,10.5,9,0.86,8,1,0,0,0,0,3,0.29,2,1,0,0,0,0,Matches
Adrián Martínez,ar ARG,"FW,MF",29.0,11.1,23,2.06,14,1,1,5,1,1,1,0.09,0,0,1,0,0,0,Matches
Guilherme Biro,br BRA,DF,21.0,8.2,17,2.06,11,3,1,1,1,0,2,0.24,1,0,0,1,0,0,Matches
Bernardo Lemes,br BRA,"MF,FW",20.0,10.5,24,2.29,22,0,0,0,2,0,2,0.19,2,0,0,0,0,0,Matches
Matías Galarza,py PAR,MF,19.0,6.7,22,3.28,17,0,0,1,3,1,1,0.15,0,0,0,0,1,0,Matches
Robinho,br BRA,MF,34.0,9.8,48,4.87,31,13,0,1,2,1,4,0.41,2,2,0,0,0,0,Matches
Régis,br BRA,MF,29.0,8.5,28,3.29,19,3,1,0,3,2,4,0.47,0,1,0,0,2,1,Matches
Val Soares,br BRA,MF,24.0,6.9,13,1.9,11,0,2,0,0,0,2,0.29,2,0,0,0,0,0,Matches
Thonny Anderson,br BRA,MF,24.0,8.1,40,4.94,25,3,8,3,1,0,1,0.12,1,0,0,0,0,0,Matches
