Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Wilson,br BRA,GK,36.0,34,34,3059,34.0,47,1.38,156,109,74.4,6,10,18,8,23.5,9,7,2,0,22.2,Matches
Arthur,br BRA,GK,23.0,4,4,360,4.0,7,1.75,20,14,65.0,1,0,3,1,25.0,0,0,0,0,,Matches
Squad Total,,,26.7,38,38,3419,38.0,54,1.42,177,123,73.4,7,10,21,9,23.7,10,7,3,0,30.0,
Opponent Total,,,26.6,38,38,3420,38.0,31,0.82,109,78,76.1,21,10,7,15,39.5,6,5,0,1,0.0,
