Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Wilson,br BRA,GK,32.0,37,3330.0,90.0,97.4,37.0,37,90.0,37.0,0,,0,1.24,41.0,40.0,1.0,0.03,2.03,Matches
Juninho,br BRA,DF,20.0,36,3239.0,90.0,94.7,36.0,36,90.0,35.0,0,,0,1.25,40.0,39.0,1.0,0.03,1.02,Matches
João Paulo,br BRA,MF,30.0,29,2490.0,86.0,72.8,27.7,29,86.0,23.0,0,,0,1.14,30.0,34.0,-4.0,-0.14,-0.43,Matches
Juan,br BRA,"DF,MF",33.0,27,2203.0,82.0,64.4,24.5,25,85.0,17.0,2,33.0,0,1.22,28.0,25.0,3.0,0.12,0.42,Matches
Kléber,br BRA,FW,32.0,24,2055.0,86.0,60.1,22.8,23,89.0,21.0,1,2.0,0,1.33,25.0,25.0,0.0,0.0,0.07,Matches
Luccas Claro,br BRA,DF,24.0,23,2011.0,87.0,58.8,22.3,23,87.0,20.0,0,,7,1.35,23.0,21.0,2.0,0.09,0.28,Matches
Dodô,br BRA,DF,17.0,26,2089.0,80.0,61.1,23.2,22,88.0,20.0,4,36.0,9,1.35,28.0,27.0,1.0,0.04,0.18,Matches
Raphael Veiga,br BRA,MF,20.0,19,1491.0,78.0,43.6,16.6,19,78.0,7.0,0,,8,1.58,20.0,14.0,6.0,0.36,0.69,Matches
Leandro,br BRA,"FW,MF",22.0,25,1636.0,65.0,47.8,18.2,18,82.0,12.0,7,22.0,3,1.16,18.0,14.0,4.0,0.22,0.47,Matches
Colin Kazim-Richards,tr TUR,"FW,MF",29.0,21,1542.0,73.0,45.1,17.1,17,83.0,13.0,4,31.0,0,1.38,19.0,17.0,2.0,0.12,0.26,Matches
Edinho Campos,br BRA,MF,33.0,20,1485.0,74.0,43.4,16.5,17,83.0,12.0,3,22.0,9,1.5,19.0,21.0,-2.0,-0.12,-0.17,Matches
Carlinhos,br BRA,DF,29.0,18,1464.0,81.0,42.8,16.3,16,88.0,14.0,2,29.0,12,1.17,13.0,16.0,-3.0,-0.18,-0.28,Matches
Iago Dias,br BRA,"FW,MF",22.0,24,1311.0,55.0,38.3,14.6,12,77.0,7.0,12,32.0,1,1.33,15.0,12.0,3.0,0.21,0.38,Matches
Walisson Maia,br BRA,DF,24.0,15,1040.0,69.0,30.4,11.6,12,79.0,9.0,3,32.0,15,1.0,12.0,13.0,-1.0,-0.09,-0.09,Matches
Nery Bareiro,py PAR,DF,27.0,13,990.0,76.0,28.9,11.0,12,83.0,9.0,1,0.0,16,1.38,14.0,12.0,2.0,0.18,0.29,Matches
Alan Santos,br BRA,"DF,MF",24.0,14,929.0,66.0,27.2,10.3,12,74.0,6.0,2,22.0,0,1.14,12.0,7.0,5.0,0.48,0.7,Matches
César Benítez,py PAR,DF,25.0,15,1017.0,68.0,29.7,11.3,11,84.0,7.0,4,25.0,9,1.33,11.0,14.0,-3.0,-0.27,-0.34,Matches
Ruy,br BRA,MF,27.0,12,815.0,68.0,23.8,9.1,10,76.0,2.0,2,27.0,10,1.08,11.0,11.0,0.0,0.0,0.03,Matches
