Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2015-07-26,16:00,Série A,Matchweek 15,Sun,Home,D,1,1,Corinthians,54,17225,,4-4-1-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,
2015-08-02,11:00,Série A,Matchweek 16,Sun,Home,D,1,1,Goiás,54,24593,,4-4-1-1,4-1-2-1-2,Dewson Fernando Freitas da Silva,Match Report,
2015-08-08,21:00,Série A,Matchweek 17,Sat,Away,L,0,3,Santos,50,12657,,4-4-1-1,4-2-3-1,Igor Junior Benevenuto,Match Report,
2015-08-12,19:30,Série A,Matchweek 18,Wed,Home,W,2,1,Palmeiras,48,13373,,4-4-1-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-08-15,18:30,Série A,Matchweek 19,Sat,Away,W,1,0,Vasco da Gama,46,10657,,4-1-4-1,4-2-3-1,Raphael Claus,Match Report,
2015-08-23,11:00,Série A,Matchweek 20,Sun,Home,W,1,0,Chapecoense,47,23479,,4-1-4-1,4-3-2-1,Ricardo Marques Ribeiro,Match Report,
2015-08-30,11:00,Série A,Matchweek 21,Sun,Away,D,0,0,Grêmio,49,46000,,4-4-2,4-2-3-1,Luiz Flávio de Oliveira,Match Report,
2015-09-02,22:00,Série A,Matchweek 22,Wed,Home,D,0,0,Sport Recife,60,8033,,4-3-1-2,4-2-3-1,Wilton Sampaio,Match Report,
2015-09-06,16:00,Série A,Matchweek 23,Sun,Away,W,2,0,Avaí,49,4813,,4-2-3-1,4-2-3-1,Nielson Nogueira Dias,Match Report,
2015-09-09,22:00,Série A,Matchweek 24,Wed,Home,D,1,1,Fluminense,51,12619,,4-1-2-1-2◆,4-2-3-1,Leandro Pedro Vuaden,Match Report,
2015-09-12,18:30,Série A,Matchweek 25,Sat,Home,L,0,1,Internacional,62,14656,,4-2-3-1,4-2-3-1,Raphael Claus,Match Report,
2015-09-17,21:00,Série A,Matchweek 26,Thu,Away,W,2,0,Flamengo,37,67011,,4-5-1,4-2-3-1,Marielson Alves Silva,Match Report,
2015-09-20,18:30,Série A,Matchweek 27,Sun,Home,W,2,0,Ath Paranaense,40,30867,,4-3-3,4-2-3-1,Marcelo de Lima Henrique,Match Report,
2015-09-27,18:30,Série A,Matchweek 28,Sun,Away,L,0,2,Cruzeiro,52,22897,,4-2-3-1,4-3-3,Flavio Rodrigues De Souza,Match Report,
2015-10-03,18:30,Série A,Matchweek 29,Sat,Home,L,0,3,Atlético Mineiro,54,14469,,4-2-3-1,4-2-3-1,Péricles Bassols Pegado Cortez,Match Report,
2015-10-14,21:00,Série A,Matchweek 30,Wed,Away,L,1,3,Joinville,49,7416,,4-2-3-1,4-2-2-2,Marcelo de Lima Henrique,Match Report,
2015-10-18,11:00,Série A,Matchweek 31,Sun,Away,L,0,3,Ponte Preta,52,6535,,4-2-3-1,4-2-3-1,Pablo Dos Santos Alves,Match Report,
2015-10-25,17:00,Série A,Matchweek 32,Sun,Home,L,1,2,São Paulo,47,15002,,4-2-3-1,4-2-3-1,Marielson Alves Silva,Match Report,
2015-10-31,21:00,Série A,Matchweek 33,Sat,Home,D,1,1,Figueirense,61,6196,,4-2-3-1,4-4-1-1,Ricardo Marques Ribeiro,Match Report,
2015-11-07,19:30,Série A,Matchweek 34,Sat,Away,L,1,2,Corinthians,40,43688,,4-4-2,4-1-4-1,Dewson Fernando Freitas da Silva,Match Report,
2015-11-18,19:30,Série A,Matchweek 35,Wed,Away,W,3,1,Goiás,43,16896,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2015-11-22,19:30,Série A,Matchweek 36,Sun,Home,W,1,0,Santos,43,100,,4-4-2,4-2-3-1,Marielson Alves Silva,Match Report,
2015-11-29,18:00,Série A,Matchweek 37,Sun,Away,W,2,0,Palmeiras,40,15037,,4-4-2,4-2-3-1,Igor Junior Benevenuto,Match Report,
2015-12-06,17:00,Série A,Matchweek 38,Sun,Home,D,0,0,Vasco da Gama,51,10323,,4-2-3-1,4-1-2-1-2,Anderson Daronco,Match Report,
