Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Performance,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Penalty Kicks,Unnamed: 23_level_0
Player,Nation,Pos,Age,MP,Starts,Min,90s,GA,GA90,SoTA,Saves,Save%,W,D,L,CS,CS%,PKatt,PKA,PKsv,PKm,Save%,Matches
Vanderlei,br BRA,GK,29.0,38,38,3420,38.0,,,0,0.0,,12,11,15,13,34.2,5,2,3,0,60.0,Matches
Squad Total,,,26.5,38,38,3420,38.0,0.0,0.0,0,0.0,,12,11,15,13,34.2,5,2,3,0,60.0,
Opponent Total,,,26.2,38,38,3420,38.0,,,0,,,15,11,12,15,39.5,2,2,0,0,0.0,
