Date,Time,Comp,Round,Day,Venue,Result,GF,GA,Opponent,Poss,Attendance,Captain,Formation,Opp Formation,Referee,Match Report,Notes
2014-04-19,21:00,Série A,Matchweek 1,Sat,Away,D,0,0,Chapecoense,,6944.0,,4-3-2-1,4-1-2-1-2,Rodrigo Nunes de Sá,Match Report,
2014-04-26,18:30,Série A,Matchweek 2,Sat,Home,D,0,0,Santos,,12354.0,,4-3-2-1,4-2-3-1,Emerson De Almeida Ferreira,Match Report,
2014-05-03,18:30,Série A,Matchweek 3,Sat,Away,D,2,2,São Paulo,,31888.0,,4-2-3-1,4-2-2-2,Claudio Francisco Lima e Silva,Match Report,
2014-05-11,18:30,Série A,Matchweek 4,Sun,Home,L,0,1,Sport Recife,,10832.0,,4-2-3-1,4-2-2-2,Jean Pierre Goncalves Lima,Match Report,
2014-05-17,18:30,Série A,Matchweek 5,Sat,Away,L,2,3,Cruzeiro,,11663.0,,4-2-3-1,4-2-3-1,André Luiz de Freitas Castro,Match Report,
2014-05-21,19:30,Série A,Matchweek 6,Wed,Home,D,1,1,Internacional,,11599.0,,4-2-3-1,4-2-3-1,Elmo Alves Resende Cunha,Match Report,
2014-05-25,16:00,Série A,Matchweek 7,Sun,Away,L,0,2,Ath Paranaense,,1063.0,,3-4-3,4-1-2-1-2,Edivaldo Elias da Silva,Match Report,
2014-05-28,19:30,Série A,Matchweek 8,Wed,Away,L,0,1,Criciúma,,8415.0,,4-2-3-1,4-1-2-1-2,Marcelo Aparecido Ribeiro De Souza,Match Report,
2014-05-31,18:30,Série A,Matchweek 9,Sat,Home,W,3,0,Goiás,,3127.0,,4-1-2-1-2◆,4-4-1-1,Pablo Dos Santos Alves,Match Report,
2014-07-16,19:30,Série A,Matchweek 10,Wed,Home,L,0,2,Figueirense,,10383.0,,4-3-2-1,4-4-2,Charles Hebert Cavalcante Ferreira,Match Report,
2014-07-19,21:00,Série A,Matchweek 11,Sat,Away,L,0,1,Botafogo (RJ),,1594.0,,4-3-2-1,4-2-3-1,Nielson Nogueira Dias,Match Report,
2014-07-27,18:30,Série A,Matchweek 12,Sun,Away,W,3,2,Grêmio,,19944.0,,4-2-3-1,4-2-3-1,Ricardo Marques Ribeiro,Match Report,
2014-08-03,16:00,Série A,Matchweek 13,Sun,Home,D,0,0,Corinthians,,21296.0,,4-3-2-1,4-2-2-2,Leandro Pedro Vuaden,Match Report,
2014-08-09,21:00,Série A,Matchweek 14,Sat,Away,D,1,1,Fluminense,,28511.0,,4-1-4-1,4-2-3-1,Flavio Rodrigues Guerra,Match Report,
2014-08-17,16:00,Série A,Matchweek 15,Sun,Home,L,0,1,Flamengo,,13521.0,,4-3-2-1,4-3-2-1,Ricardo Marques Ribeiro,Match Report,
