Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Playing Time,Playing Time,Playing Time,Playing Time,Starts,Starts,Starts,Subs,Subs,Subs,Team Success,Team Success,Team Success,Team Success,Team Success,Team Success,Unnamed: 21_level_0
Player,Nation,Pos,Age,MP,Min,Mn/MP,Min%,90s,Starts,Mn/Start,Compl,Subs,Mn/Sub,unSub,PPM,onG,onGA,+/-,+/-90,On-Off,Matches
Wilson,br BRA,GK,33.0,38,3420.0,90.0,100.0,38.0,38,90.0,38.0,0,,0,1.13,42.0,51.0,-9.0,-0.24,,Matches
Rildo,br BRA,"FW,MF",27.0,34,2750.0,81.0,80.4,30.6,32,84.0,18.0,2,38.0,0,1.15,35.0,42.0,-7.0,-0.23,0.04,Matches
Henrique Almeida,br BRA,FW,25.0,32,2347.0,73.0,68.6,26.1,28,81.0,13.0,4,19.0,2,1.0,27.0,36.0,-9.0,-0.35,-0.35,Matches
Alan Santos,br BRA,"DF,MF",25.0,28,2242.0,80.0,65.6,24.9,28,80.0,19.0,0,,1,1.39,27.0,24.0,3.0,0.12,1.04,Matches
Jonas,br BRA,MF,25.0,31,2358.0,76.0,68.9,26.2,27,83.0,21.0,4,30.0,5,1.29,30.0,38.0,-8.0,-0.31,-0.22,Matches
Matheus Galdezani,br BRA,MF,24.0,30,2243.0,75.0,65.6,24.9,27,81.0,19.0,3,18.0,5,1.13,26.0,35.0,-9.0,-0.36,-0.36,Matches
Werley,br BRA,DF,28.0,25,2229.0,89.0,65.2,24.8,25,89.0,24.0,0,,0,1.32,32.0,31.0,1.0,0.04,0.8,Matches
Leonardo Morais,br BRA,DF,25.0,23,1858.0,81.0,54.3,20.6,22,84.0,18.0,1,16.0,5,1.09,24.0,30.0,-6.0,-0.29,-0.12,Matches
William Matheus,br BRA,DF,26.0,22,1934.0,88.0,56.5,21.5,21,90.0,20.0,1,45.0,11,0.91,16.0,30.0,-14.0,-0.65,-0.95,Matches
Thiago Carleto,br BRA,"DF,MF",27.0,21,1748.0,83.0,51.1,19.4,21,83.0,16.0,0,,13,1.29,28.0,21.0,7.0,0.36,1.22,Matches
Márcio,br BRA,DF,24.0,21,1853.0,88.0,54.2,20.6,20,90.0,19.0,1,63.0,14,1.1,16.0,26.0,-10.0,-0.49,-0.54,Matches
Tiago Real,br BRA,MF,28.0,25,1756.0,70.0,51.3,19.5,20,80.0,12.0,5,31.0,7,1.16,24.0,28.0,-4.0,-0.21,0.07,Matches
Dodô,br BRA,DF,18.0,19,1413.0,74.0,41.3,15.7,15,88.0,13.0,4,24.0,15,1.16,12.0,17.0,-5.0,-0.32,-0.14,Matches
Kléber,br BRA,FW,33.0,16,1213.0,76.0,35.5,13.5,13,85.0,9.0,3,35.0,0,1.5,17.0,17.0,0.0,0.0,0.37,Matches
Cléber,br BRA,DF,26.0,14,1191.0,85.0,34.8,13.2,13,90.0,13.0,1,20.0,2,1.21,18.0,18.0,0.0,0.0,0.36,Matches
Walisson Maia,br BRA,DF,25.0,11,792.0,72.0,23.2,8.8,10,79.0,8.0,1,5.0,14,1.0,11.0,14.0,-3.0,-0.34,-0.14,Matches
Alecsandro,br BRA,FW,35.0,15,831.0,55.0,24.3,9.2,8,89.0,7.0,7,17.0,3,0.67,4.0,11.0,-7.0,-0.76,-0.69,Matches
Anderson,br BRA,MF,28.0,12,540.0,45.0,15.8,6.0,6,62.0,2.0,6,28.0,0,0.75,9.0,10.0,-1.0,-0.17,0.08,Matches
Luizão,br BRA,DF,26.0,6,540.0,90.0,15.8,6.0,6,90.0,6.0,0,,5,0.43,4.0,12.0,-8.0,-1.33,-1.3,Matches
Tomas Bastos,br BRA,MF,24.0,12,586.0,49.0,17.1,6.5,5,70.0,2.0,7,34.0,9,0.92,7.0,11.0,-4.0,-0.61,-0.46,Matches
Neto Berola,br BRA,"FW,MF",29.0,15,554.0,37.0,16.2,6.2,5,60.0,0.0,10,25.0,10,1.2,6.0,12.0,-6.0,-0.97,-0.88,Matches
Yan Sasse,br BRA,MF,19.0,9,431.0,48.0,12.6,4.8,5,67.0,0.0,4,24.0,19,1.22,9.0,6.0,3.0,0.63,0.99,Matches
Iago Dias,br BRA,"FW,MF",23.0,17,475.0,28.0,13.9,5.3,4,48.0,0.0,13,22.0,7,0.88,4.0,6.0,-2.0,-0.38,-0.17,Matches
Rafael Longuine,br BRA,"FW,MF",26.0,7,349.0,50.0,10.2,3.9,4,64.0,1.0,3,31.0,6,1.14,4.0,4.0,0.0,0.0,0.26,Matches
Getterson,br BRA,FW,25.0,10,380.0,38.0,11.1,4.2,3,68.0,0.0,7,25.0,8,1.2,6.0,6.0,0.0,0.0,0.27,Matches
Rodrigo Ramos,br BRA,DF,21.0,3,236.0,79.0,6.9,2.6,3,79.0,2.0,0,,7,1.0,5.0,6.0,-1.0,-0.38,-0.16,Matches
Edinho Campos,br BRA,MF,34.0,8,253.0,32.0,7.4,2.8,2,66.0,0.0,6,20.0,27,1.0,3.0,7.0,-4.0,-1.42,-1.28,Matches
João Paulo,br BRA,MF,31.0,4,238.0,60.0,7.0,2.6,2,81.0,1.0,2,38.0,9,1.75,2.0,2.0,0.0,0.0,0.25,Matches
Thalisson Kelven,br BRA,DF,18.0,3,144.0,48.0,4.2,1.6,2,48.0,1.0,1,49.0,6,1.0,2.0,2.0,0.0,0.0,0.25,Matches
Keirrison,br BRA,FW,28.0,5,154.0,31.0,4.5,1.7,1,94.0,1.0,4,15.0,9,1.4,6.0,2.0,4.0,2.34,2.7,Matches
Daniel,br BRA,MF,23.0,3,118.0,39.0,3.5,1.3,1,46.0,0.0,2,36.0,3,0.33,2.0,2.0,0.0,0.0,0.25,Matches
Vitor Carvalho,br BRA,MF,19.0,1,61.0,61.0,1.8,0.7,1,61.0,0.0,0,,5,0.0,1.0,1.0,0.0,0.0,0.24,Matches
Yilmar Filigrana,co COL,FW,26.0,9,187.0,21.0,5.5,2.1,0,,0.0,9,20.0,11,1.22,3.0,5.0,-2.0,-0.96,-0.77,Matches
Romércio,br BRA,DF,19.0,1,86.0,86.0,2.5,1.0,0,,0.0,1,85.0,6,3.0,2.0,1.0,1.0,1.05,1.32,Matches
Alexander Baumjohann,de GER,MF,30.0,2,77.0,39.0,2.3,0.9,0,,0.0,2,38.0,7,2.0,1.0,0.0,1.0,1.17,1.44,Matches
Bruno Brigido,br BRA,GK,25.0,0,,,0.0,0.0,0,,0.0,0,,14,1.0,2.0,2.0,0.0,,,Matches
Léo Andrade,br BRA,DF,18.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Henrique,br BRA,DF,22.0,0,,,,,0,,0.0,0,,7,,,,,,,Matches
Léonardo,br BRA,MF,21.0,0,,,,,0,,0.0,0,,4,,,,,,,Matches
Thiago Lopes,br BRA,MF,20.0,0,,,,,0,,0.0,0,,2,,,,,,,Matches
Rafael Martins,br BRA,GK,25.0,0,,,,,0,,0.0,0,,18,,,,,,,Matches
William Menezes,br BRA,GK,27.0,0,,,,,0,,0.0,0,,9,,,,,,,Matches
Marcos Moser,br BRA,DF,18.0,0,,,,,0,,0.0,0,,1,,,,,,,Matches
Squad Total,,,27.0,38,3420.0,90.0,100.0,38.0,418,83.0,,114,26.0,308,1.13,42.0,51.0,-9.0,-0.24,,
Opponent Total,,,27.0,38,3420.0,90.0,100.0,38.0,418,83.0,,111,22.0,310,1.61,51.0,42.0,9.0,0.24,,
