Unnamed: 0_level_0,Unnamed: 1_level_0,Unnamed: 2_level_0,Unnamed: 3_level_0,Unnamed: 4_level_0,Goals,Goals,Goals,Goals,Goals,Expected,Expected,Expected,Expected,Launched,Launched,Launched,Passes,Passes,Passes,Passes,Goal Kicks,Goal Kicks,Goal Kicks,Crosses,Crosses,Crosses,Sweeper,Sweeper,Sweeper,Unnamed: 30_level_0
Player,Nation,Pos,Age,90s,GA,PKA,FK,CK,OG,PSxG,PSxG/SoT,PSxG+/-,/90,Cmp,Att,Cmp%,Att (GK),Thr,Launch%,AvgLen,Att,Launch%,AvgLen,Opp,Stp,Stp%,#OPA,#OPA/90,AvgDist,Matches
Gabriel,br BRA,GK,30.0,30.7,60,7,1,9,2,51.7,0.27,-6.3,-0.2,158,463,34.1,742,153,45.3,38.3,256,49.6,40.8,531,42,7.9,28,0.91,12.3,Matches
Luan Polli,br BRA,GK,29.0,4.3,9,1,1,1,0,6.9,0.2,-2.1,-0.49,23,57,40.4,78,17,48.7,39.9,30,63.3,48.1,62,4,6.5,7,1.64,16.3,Matches
Pedro Morisco,br BRA,GK,19.0,3.0,4,1,0,1,0,4.4,0.16,0.4,0.14,18,50,36.0,67,13,37.3,36.8,32,78.1,53.0,92,5,5.4,0,0.0,4.5,Matches
Squad Total,,,27.1,38.0,73,9,2,11,2,63.1,0.25,-7.9,-0.21,199,570,34.9,880,183,45.2,,325,52.9,42.2,685,51,7.4,35,0.92,,
Opponent Total,,,27.5,38.0,41,8,1,3,1,41.6,0.23,1.6,0.04,155,393,39.4,818,171,34.2,34.3,267,42.3,36.5,506,28,5.5,40,1.05,14.7,
